Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,89.560393,[168  12] ; [22 39],[141.90871369  38.09128631] ; [48.09128631 12.90871369],1
p11,1,0.0,28.598607,[150  30] ; [31 32],[134.07407407  45.92592593] ; [46.92592593 16.07407407],1
n6,1,4e-06,21.28224,[149  28] ; [35 28],[135.7  41.3] ; [48.3 14.7],1
p2,1,8e-06,19.921943,[155  24] ; [38 25],[142.75619835  36.24380165] ; [50.24380165 12.75619835],1
n5,1,1e-05,19.4717,[131  47] ; [27 36],[116.69709544  61.30290456] ; [41.30290456 21.69709544],1
p8,1,0.000201,13.820703,[94 85] ; [16 47],[81.36363636 97.63636364] ; [28.63636364 34.36363636],1
p4,1,0.00061,11.744953,[96 83] ; [18 45],[84.32231405 94.67768595] ; [29.67768595 33.32231405],1
v4,1,0.000992,10.843052,[167  11] ; [50 13],[160.27385892  17.72614108] ; [56.72614108  6.27385892],1
s8,1,0.003712,8.419379,[ 68 112] ; [11 51],[ 58.76033058 121.23966942] ; [20.23966942 41.76033058],0
a5,1,0.004592,8.033381,[114  66] ; [27 36],[104.44444444  75.55555556] ; [36.55555556 26.44444444],0
s6,1,0.011715,6.353429,[117  59] ; [30 32],[108.70588235  67.29411765] ; [38.29411765 23.70588235],0
p5,1,0.012726,6.206752,[ 22 157] ; [ 1 62],[ 17.01239669 161.98760331] ; [ 5.98760331 57.01239669],0
r4,1,0.012774,6.200117,[156  24] ; [46 17],[149.62962963  30.37037037] ; [52.37037037 10.62962963],0
r3,1,0.016017,5.800992,[170   9] ; [54  9],[165.68595041  13.31404959] ; [58.31404959  4.68595041],0
p7,1,0.023046,5.165047,[112  63] ; [30 33],[104.41176471  70.58823529] ; [37.58823529 25.41176471],0
n4,1,0.023741,5.113436,[128  52] ; [35 28],[120.74074074  59.25925926] ; [42.25925926 20.74074074],0
v2,1,0.039655,4.232568,[90 82] ; [23 39],[83.05982906 88.94017094] ; [29.94017094 32.05982906],0
s2,1,0.042607,4.110931,[89 90] ; [22 41],[82.10330579 96.89669421] ; [28.89669421 34.10330579],0
u2,1,0.042782,4.104014,[41 20] ; [13 16],[36.6 24.4] ; [17.4 11.6],0
d2,1,0.045318,4.006772,[ 15 164] ; [11 52],[ 19.23140496 159.76859504] ; [ 6.76859504 56.23140496],0
s7,1,0.059731,3.54483,[80 93] ; [19 40],[73.82327586 99.17672414] ; [25.17672414 33.82327586],0
a3,1,0.061633,3.492876,[117  63] ; [32 30],[110.82644628  69.17355372] ; [38.17355372 23.82644628],0
v1,1,0.071976,3.237363,[91 84] ; [24 38],[84.91561181 90.08438819] ; [30.08438819 31.91561181],0
b1,1,0.084138,2.9831,[ 69 111] ; [32 31],[ 74.81481481 105.18518519] ; [26.18518519 36.81481481],0
p6,1,0.116722,2.460766,[ 58 119] ; [14 49],[ 53.1 123.9] ; [18.9 44.1],0
a2,1,0.123074,2.377754,[ 12 168] ; [ 1 62],[  9.62962963 170.37037037] ; [ 3.37037037 59.62962963],0
p3,1,0.142843,2.147066,[ 79 101] ; [21 42],[ 74.07407407 105.92592593] ; [25.92592593 37.07407407],0
p12,1,0.155338,2.019038,[ 11 167] ; [ 1 61],[  8.9 169.1] ; [ 3.1 58.9],0
a6,1,0.157988,1.993376,[107  73] ; [31 32],[102.22222222  77.77777778] ; [35.77777778 27.22222222],0
r1,1,0.200587,1.638097,[135  45] ; [42 21],[131.11111111  48.88888889] ; [45.88888889 17.11111111],0
d3,1,0.200713,1.637182,[94 86] ; [27 36],[89.62962963 90.37037037] ; [31.37037037 31.62962963],0
