Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,53.511811,[ 18 119] ; [31 14],[ 36.88461538 100.11538462] ; [12.11538462 32.88461538],1
s6,1,3e-05,17.395414,[54 82] ; [34 11],[66.12154696 69.87845304] ; [21.87845304 23.12154696],1
a2,1,0.000614,11.731606,[ 12 126] ; [13 32],[ 18.85245902 119.14754098] ; [ 6.14754098 38.85245902],1
p10,1,0.001763,9.781303,[80 56] ; [38  7],[88.66298343 47.33701657] ; [29.33701657 15.66298343],0
s2,1,0.00235,9.25412,[39 98] ; [24 21],[47.42307692 89.57692308] ; [15.57692308 29.42307692],0
p4,1,0.004237,8.179374,[49 88] ; [27 18],[57.20879121 79.79120879] ; [18.79120879 26.20879121],0
v1,1,0.004648,8.011455,[50 85] ; [27 17],[58.0726257 76.9273743] ; [18.9273743 25.0726257],0
s3,1,0.007829,7.072102,[48 88] ; [26 19],[55.60220994 80.39779006] ; [18.39779006 26.60220994],0
b2,1,0.008315,6.964286,[14 50] ; [13 13],[19.2 44.8] ; [ 7.8 18.2],0
b3,1,0.008315,6.964286,[14 50] ; [13 13],[19.2 44.8] ; [ 7.8 18.2],0
a8,1,0.016217,5.77919,[  5 125] ; [ 6 36],[  8.31395349 121.68604651] ; [ 2.68604651 39.31395349],0
d2,1,0.018702,5.529186,[41 97] ; [22 23],[47.50819672 90.49180328] ; [15.49180328 29.50819672],0
a3,1,0.022352,5.218153,[74 63] ; [33 12],[80.54395604 56.45604396] ; [26.45604396 18.54395604],0
a7,1,0.031591,4.62057,[90 48] ; [37  8],[95.7704918 42.2295082] ; [31.2295082 13.7704918],0
p3,1,0.036906,4.354748,[38 99] ; [20 25],[43.65934066 93.34065934] ; [14.34065934 30.65934066],0
b4,1,0.04965,3.853248,[72 66] ; [31 14],[77.67213115 60.32786885] ; [25.32786885 19.67213115],0
r4,1,0.052863,3.748255,[100  38] ; [39  6],[104.81967213  33.18032787] ; [34.18032787 10.81967213],0
u2,1,0.05613,3.648191,[32 31] ; [9 2],[34.90540541 28.09459459] ; [6.09459459 4.90540541],0
v3,1,0.071248,3.254031,[ 28 105] ; [14 26],[ 32.28901734 100.71098266] ; [ 9.71098266 30.28901734],0
a5,1,0.074658,3.177517,[71 67] ; [30 15],[76.16393443 61.83606557] ; [24.83606557 20.16393443],0
a4,1,0.075559,3.157937,[ 36 102] ; [18 27],[40.72131148 97.27868852] ; [13.27868852 31.72131148],0
p9,1,0.077792,3.110432,[94 43] ; [37  8],[98.60989011 38.39010989] ; [32.39010989 12.60989011],0
n5,1,0.085112,2.964481,[40 97] ; [19 25],[44.65745856 92.34254144] ; [14.34254144 29.65745856],0
a6,1,0.093499,2.813068,[82 56] ; [33 12],[86.72131148 51.27868852] ; [28.27868852 16.72131148],0
p5,1,0.094253,2.800194,[  6 130] ; [ 5 39],[  8.31111111 127.68888889] ; [ 2.68888889 41.31111111],0
v2,1,0.099646,2.711208,[61 74] ; [24 16],[65.57142857 69.42857143] ; [19.42857143 20.57142857],0
r1,1,0.109475,2.561786,[89 48] ; [35 10],[93.34065934 43.65934066] ; [30.65934066 14.34065934],0
u3,1,0.135734,2.225663,[32 30] ; [9 3],[34.35135135 27.64864865] ; [6.64864865 5.35135135],0
n1,1,0.146976,2.103358,[10 40] ; [ 7 12],[12.31884058 37.68115942] ; [ 4.68115942 14.31884058],0
u1,1,0.148036,2.092376,[  9 129] ; [ 6 39],[ 11.31147541 126.68852459] ; [ 3.68852459 41.31147541],0
s5,1,0.18683,1.74244,[ 27 108] ; [13 31],[ 30.16759777 104.83240223] ; [ 9.83240223 34.16759777],0
p12,1,0.252444,1.309726,[  4 134] ; [ 3 42],[  5.27868852 132.72131148] ; [ 1.72131148 43.27868852],0
b1,1,0.282721,1.153962,[49 89] ; [20 25],[52.03278689 85.96721311] ; [16.96721311 28.03278689],0
b5,1,0.286438,1.136289,[83 55] ; [23 22],[79.93442623 58.06557377] ; [26.06557377 18.93442623],0
p7,1,0.301577,1.067209,[65 68] ; [26 19],[67.99438202 65.00561798] ; [23.00561798 21.99438202],0
n6,1,0.338663,0.915486,[83 55] ; [30 14],[85.68131868 52.31868132] ; [27.31868132 16.68131868],0
p1,1,0.379401,0.772642,[  5 131] ; [ 3 41],[  6.04444444 129.95555556] ; [ 1.95555556 42.04444444],0
a1,1,0.416756,0.659444,[  7 131] ; [ 1 44],[  6.03278689 131.96721311] ; [ 1.96721311 43.03278689],0
n3,1,0.431126,0.619789,[34 16] ; [11  8],[32.60869565 17.39130435] ; [12.39130435  6.60869565],0
v4,1,0.469647,0.522806,[122  14] ; [42  3],[123.22651934  12.77348066] ; [40.77348066  4.22651934],0
r2,1,0.483025,0.492025,[116  21] ; [40  5],[117.42857143  19.57142857] ; [38.57142857  6.42857143],0
p6,1,0.540998,0.373694,[ 25 110] ; [10 34],[ 26.39664804 108.60335196] ; [ 8.60335196 35.39664804],0
r3,1,0.70524,0.143078,[123  15] ; [41  4],[123.67213115  14.32786885] ; [40.32786885  4.67213115],0
n2,1,0.707471,0.140816,[32 17] ; [14  6],[32.66666667 16.33333333] ; [13.33333333  6.66666667],0
d1,1,0.710992,0.137288,[57 81] ; [20 25],[58.06557377 79.93442623] ; [18.93442623 26.06557377],0
d3,1,0.712949,0.135349,[81 56] ; [28 17],[82.04945055 54.95054945] ; [26.95054945 18.04945055],0
p11,1,0.715742,0.132609,[91 47] ; [31 14],[92. 46.] ; [30. 15.],0
d4,1,0.861929,0.030248,[103  35] ; [33 12],[102.55737705  35.44262295] ; [33.44262295 11.55737705],0
d5,1,0.922907,0.009365,[94 44] ; [31 14],[94.26229508 43.73770492] ; [30.73770492 14.26229508],0
p8,1,0.939354,0.005789,[60 77] ; [20 25],[60.21978022 76.78021978] ; [19.78021978 25.21978022],0
p2,1,0.946729,0.004464,[96 40] ; [32 13],[96.17679558 39.82320442] ; [31.82320442 13.17679558],0
