Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,111.476507,[498  44] ; [12 24],[478.23529412  63.76470588] ; [31.76470588  4.23529412],1
r1,1,0.0,34.091507,[435 105] ; [14 22],[420.9375 119.0625] ; [28.0625  7.9375],1
b1,1,2.3e-05,17.901301,[199 343] ; [26 10],[210.98615917 331.01384083] ; [14.01384083 21.98615917],1
n4,1,0.000291,13.124436,[405 136] ; [17 19],[395.67071057 145.32928943] ; [26.32928943  9.67071057],1
r3,1,0.000363,12.716105,[514  27] ; [29  7],[509.12131716  31.87868284] ; [33.87868284  2.12131716],1
a5,1,0.001762,9.782592,[377 165] ; [16 20],[368.52249135 173.47750865] ; [24.47750865 11.52249135],0
a7,1,0.002513,9.131188,[408 132] ; [19 17],[400.3125 139.6875] ; [26.6875  9.3125],0
v1,1,0.003819,8.36801,[262 263] ; [ 9 27],[253.60962567 271.39037433] ; [17.39037433 18.60962567],0
a2,1,0.006348,7.448644,[118 424] ; [ 1 35],[111.58823529 430.41176471] ; [ 7.41176471 28.58823529],0
a3,1,0.008414,6.943111,[370 170] ; [17 19],[362.8125 177.1875] ; [24.1875 11.8125],0
d1,1,0.010946,6.474013,[299 243] ; [12 24],[291.62975779 250.37024221] ; [19.37024221 16.62975779],0
p10,1,0.011288,6.419389,[412 123] ; [21 15],[405.70052539 129.29947461] ; [27.29947461  8.70052539],0
a6,1,0.026195,4.943128,[381 160] ; [19 17],[375.04332756 165.95667244] ; [24.95667244 11.04332756],0
n6,1,0.029167,4.75775,[441 100] ; [24 12],[435.98786828 105.01213172] ; [29.01213172  6.98786828],0
d5,1,0.032845,4.55382,[427 113] ; [23 13],[421.875 118.125] ; [28.125  7.875],0
p9,1,0.034553,4.467132,[431 104] ; [23 12],[426.12280702 108.87719298] ; [27.87719298  7.12280702],0
d4,1,0.034956,4.447322,[427 114] ; [23 13],[421.9237435 119.0762565] ; [28.0762565  7.9237435],0
s3,1,0.035865,4.403509,[260 275] ; [11 25],[253.91418564 281.08581436] ; [17.08581436 18.91418564],0
u1,1,0.040718,4.187712,[ 82 460] ; [ 1 35],[ 77.83044983 464.16955017] ; [ 5.16955017 30.83044983],0
d2,1,0.042609,4.110834,[244 297] ; [10 26],[238.152513 302.847487] ; [15.847487 20.152513],0
p11,1,0.043262,4.085116,[425 117] ; [23 13],[420.09688581 121.90311419] ; [27.90311419  8.09688581],0
a4,1,0.052536,3.758624,[223 316] ; [ 9 27],[217.47478261 321.52521739] ; [14.52521739 21.47478261],0
u3,1,0.066723,3.36185,[100  70] ; [ 7 12],[96.24338624 73.75661376] ; [10.75661376  8.24338624],0
v3,1,0.067225,3.349515,[193 323] ; [ 8 28],[187.89130435 328.10869565] ; [13.10869565 22.89130435],0
s6,1,0.082787,3.00933,[304 234] ; [15 21],[298.99303136 239.00696864] ; [20.00696864 15.99303136],0
s7,1,0.086201,2.943924,[209 310] ; [ 8 24],[204.39745917 314.60254083] ; [12.60254083 19.39745917],0
s2,1,0.086978,2.929429,[212 327] ; [ 9 27],[207.16347826 331.83652174] ; [13.83652174 22.16347826],0
