Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,40.373507,[112   7] ; [5 9],[104.68421053  14.31578947] ; [12.31578947  1.68421053],1
p9,1,1.5e-05,18.749274,[79 39] ; [ 1 13],[71.51515152 46.48484848] ; [8.48484848 5.51515152],1
p10,1,0.000262,13.327329,[76 41] ; [ 2 12],[69.66412214 47.33587786] ; [8.33587786 5.66412214],1
n6,1,0.001918,9.626316,[89 29] ; [5 9],[84.03030303 33.96969697] ; [9.96969697 4.03030303],0
r3,1,0.003978,8.293693,[108  11] ; [9 5],[104.68421053  14.31578947] ; [12.31578947  1.68421053],0
r2,1,0.004404,8.109393,[114   4] ; [11  3],[111.74242424   6.25757576] ; [13.25757576  0.74242424],0
n3,1,0.004891,7.919185,[29  9] ; [2 6],[25.60869565 12.39130435] ; [5.39130435 2.60869565],0
v1,1,0.006124,7.513338,[53 64] ; [ 1 13],[48.22900763 68.77099237] ; [5.77099237 8.22900763],0
a6,1,0.01248,6.241423,[74 43] ; [ 4 10],[69.66412214 47.33587786] ; [8.33587786 5.66412214],0
p11,1,0.015704,5.835733,[74 45] ; [ 4 10],[69.78947368 49.21052632] ; [8.21052632 5.78947368],0
u3,1,0.030726,4.66821,[31 14] ; [1 4],[28.8 16.2] ; [3.2 1.8],0
s6,1,0.042096,4.131329,[74 42] ; [5 9],[70.49230769 45.50769231] ; [8.50769231 5.49230769],0
s8,1,0.045373,4.004738,[49 68] ; [ 2 12],[45.54961832 71.45038168] ; [5.45038168 8.54961832],0
n2,1,0.064671,3.413344,[31 10] ; [4 5],[28.7 12.3] ; [6.3 2.7],0
n5,1,0.075085,3.168205,[79 39] ; [6 8],[75.98484848 42.01515152] ; [9.01515152 4.98484848],0
b5,1,0.07556,3.157897,[72 47] ; [5 9],[68.89473684 50.10526316] ; [8.10526316 5.89473684],0
s1,1,0.092215,2.835269,[  9 108] ; [ 3 11],[ 10.71755725 106.28244275] ; [ 1.28244275 12.71755725],0
d3,1,0.097113,2.752332,[69 48] ; [5 9],[66.09160305 50.90839695] ; [7.90839695 6.09160305],0
p7,1,0.11323,2.508545,[40 73] ; [ 2 12],[37.37007874 75.62992126] ; [4.62992126 9.37007874],0
p4,1,0.122275,2.387939,[40 75] ; [ 2 12],[37.44186047 77.55813953] ; [4.55813953 9.44186047],0
p3,1,0.122483,2.385277,[41 77] ; [ 2 12],[38.43939394 79.56060606] ; [4.56060606 9.43939394],0
a2,1,0.177135,1.821499,[27 92] ; [ 1 13],[25.05263158 93.94736842] ; [ 2.94736842 11.05263158],0
a5,1,0.199901,1.643098,[80 39] ; [7 7],[77.84210526 41.15789474] ; [9.15789474 4.84210526],0
p6,1,0.211594,1.560489,[25 93] ; [ 1 13],[23.24242424 94.75757576] ; [ 2.75757576 11.24242424],0
a7,1,0.225032,1.471993,[79 40] ; [7 7],[76.94736842 42.05263158] ; [9.05263158 4.94736842],0
