Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,4.8e-05,16.541659,[54 67] ; [40 11],[66.12790698 54.87209302] ; [27.87209302 23.12790698],1
s3,1,0.509703,0.434676,[61 65] ; [28 24],[63. 63.] ; [26. 26.],0
a4,1,0.519986,0.413921,[53 74] ; [19 33],[51.08379888 75.91620112] ; [20.91620112 31.08379888],0
p11,1,0.538589,0.378161,[89 38] ; [34 18],[87.26815642 39.73184358] ; [35.73184358 16.26815642],0
p1,1,0.568047,0.325962,[  7 119] ; [ 4 47],[  7.83050847 118.16949153] ; [ 3.16949153 47.83050847],0
n1,1,0.569578,0.323389,[12 29] ; [ 3 11],[11.18181818 29.81818182] ; [ 3.81818182 10.18181818],0
a3,1,0.584429,0.299129,[80 47] ; [35 17],[81.59217877 45.40782123] ; [33.40782123 18.59217877],0
s1,1,0.590164,0.290089,[  5 122] ; [ 3 49],[  5.67597765 121.32402235] ; [ 2.32402235 49.67597765],0
s4,1,0.61091,0.258852,[ 25 102] ; [12 40],[ 26.25139665 100.74860335] ; [10.74860335 41.25139665],0
u1,1,0.619421,0.246683,[ 16 111] ; [ 8 44],[ 17.02793296 109.97206704] ; [ 6.97206704 45.02793296],0
b5,1,0.652377,0.202916,[76 51] ; [33 19],[77.33519553 49.66480447] ; [31.66480447 20.33519553],0
s7,1,0.656566,0.197722,[41 80] ; [18 30],[42.24260355 78.75739645] ; [16.75739645 31.24260355],0
n2,1,0.723428,0.125232,[25 15] ; [8 6],[24.44444444 15.55555556] ; [8.55555556 5.44444444],0
p10,1,0.72479,0.12395,[83 43] ; [35 16],[84. 42.] ; [34. 17.],0
u3,1,0.745588,0.105276,[28 18] ; [9 7],[27.4516129 18.5483871] ; [9.5483871 6.4516129],0
d2,1,0.790421,0.070631,[51 76] ; [22 30],[51.79329609 75.20670391] ; [21.20670391 30.79329609],0
d4,1,0.797095,0.066105,[107  20] ; [43  9],[106.42458101  20.57541899] ; [43.57541899  8.42458101],0
a2,1,0.803326,0.062024,[ 24 103] ; [ 9 43],[ 23.41340782 103.58659218] ; [ 9.58659218 42.41340782],0
p7,1,0.807133,0.059598,[68 58] ; [28 22],[68.72727273 57.27272727] ; [27.27272727 22.72727273],0
a7,1,0.849738,0.035893,[96 31] ; [40 12],[96.49162011 30.50837989] ; [39.50837989 12.49162011],0
p6,1,0.871461,0.02618,[34 91] ; [13 37],[33.57142857 91.42857143] ; [13.42857143 36.57142857],0
p2,1,0.901298,0.015381,[96 31] ; [39 12],[96.32022472 30.67977528] ; [38.67977528 12.32022472],0
n4,1,0.909914,0.012802,[55 72] ; [23 29],[55.34078212 71.65921788] ; [22.65921788 29.34078212],0
b2,1,0.971513,0.001275,[19 49] ; [ 8 21],[18.92783505 49.07216495] ; [ 8.07216495 20.92783505],0
b3,1,0.971513,0.001275,[19 49] ; [ 8 21],[18.92783505 49.07216495] ; [ 8.07216495 20.92783505],0
d5,1,0.972064,0.001226,[98 29] ; [40 12],[97.91061453 29.08938547] ; [40.08938547 11.91061453],0
p9,1,0.995073,3.8e-05,[89 37] ; [36 15],[88.98305085 37.01694915] ; [36.01694915 14.98305085],0
