Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.00014,14.498101,[275  40] ; [2 4],[271.82242991  43.17757009] ; [5.17757009 0.82242991],1
p11,1,0.001932,9.612899,[267  56] ; [2 4],[264.09422492  58.90577508] ; [4.90577508 1.09422492],0
r1,1,0.00581,7.608265,[284  39] ; [3 3],[281.76595745  41.23404255] ; [5.23404255 0.76595745],0
v1,1,0.00637,7.442623,[221  99] ; [1 5],[217.91411043 102.08588957] ; [4.08588957 1.91411043],0
a5,1,0.008304,6.966691,[253  69] ; [2 4],[250.33536585  71.66463415] ; [4.66463415 1.33536585],0
p10,1,0.011408,6.400603,[274  43] ; [3 3],[271.85448916  45.14551084] ; [5.14551084 0.85448916],0
a8,1,0.01566,5.840689,[ 41 245] ; [3 3],[ 43.09589041 242.90410959] ; [0.90410959 5.09589041],0
p2,1,0.017397,5.655834,[273  47] ; [3 3],[270.9202454  49.0797546] ; [5.0797546 0.9202454],0
r2,1,0.022866,5.178682,[314   7] ; [5 1],[313.14678899   7.85321101] ; [5.85321101 0.14678899],0
p7,1,0.045054,4.016615,[221  90] ; [2 4],[218.77917981  92.22082019] ; [4.22082019 1.77917981],0
a4,1,0.135569,2.227541,[152 169] ; [1 5],[150.19266055 170.80733945] ; [2.80733945 3.19266055],0
b1,1,0.139358,2.185036,[120 203] ; [4 2],[121.73860182 201.26139818] ; [2.26139818 3.73860182],0
a3,1,0.143531,2.139686,[243  77] ; [3 3],[241.47239264  78.52760736] ; [4.52760736 1.47239264],0
p8,1,0.178299,1.811748,[190 124] ; [2 4],[188.4 125.6] ; [3.6 2.4],0
p3,1,0.207405,1.589448,[188 131] ; [2 4],[186.49230769 132.50769231] ; [3.50769231 2.49230769],0
b4,1,0.271307,1.210128,[198 125] ; [5 1],[199.29787234 123.70212766] ; [3.70212766 2.29787234],0
u3,1,0.366662,0.814946,[47 32] ; [1 2],[46.24390244 32.75609756] ; [1.75609756 1.24390244],0
s7,1,0.390087,0.738672,[179 124] ; [2 3],[178.06168831 124.93831169] ; [2.93831169 2.06168831],0
d1,1,0.497863,0.459488,[205 118] ; [3 3],[204.20668693 118.79331307] ; [3.79331307 2.20668693],0
s8,1,0.530149,0.394106,[171 147] ; [4 2],[171.75925926 146.24074074] ; [3.24074074 2.75925926],0
a7,1,0.567941,0.326139,[234  87] ; [5 1],[234.6146789  86.3853211] ; [4.3853211 1.6146789],0
a2,1,0.60457,0.268158,[ 84 239] ; [1 5],[ 83.44984802 239.55015198] ; [1.55015198 4.44984802],0
n6,1,0.63345,0.227411,[287  34] ; [5 1],[286.64220183  34.35779817] ; [5.35779817 0.64220183],0
s6,1,0.66008,0.193426,[223  91] ; [4 1],[223.44200627  90.55799373] ; [3.55799373 1.44200627],0
b5,1,0.698765,0.149759,[190 133] ; [4 2],[190.46200608 132.53799392] ; [3.53799392 2.46200608],0
s3,1,0.720324,0.128183,[186 127] ; [4 2],[186.42633229 126.57366771] ; [3.57366771 2.42633229],0
p6,1,0.743458,0.107111,[125 188] ; [2 4],[124.61128527 188.38871473] ; [2.38871473 3.61128527],0
s2,1,0.765055,0.089311,[179 140] ; [3 3],[178.64 140.36] ; [3.36 2.64],0
d3,1,0.775003,0.081703,[231  90] ; [4 2],[230.68807339  90.31192661] ; [4.31192661 1.68807339],0
p12,1,0.785141,0.074325,[ 41 277] ; [1 5],[ 41.22222222 276.77777778] ; [0.77777778 5.22222222],0
u2,1,0.816819,0.053657,[48 32] ; [2 1],[48.19277108 31.80722892] ; [1.80722892 1.19277108],0
v2,1,0.820136,0.051697,[253  65] ; [5 1],[253.22222222  64.77777778] ; [4.77777778 1.22222222],0
n5,1,0.917187,0.010811,[263  59] ; [5 1],[263.09756098  58.90243902] ; [4.90243902 1.09756098],0
d2,1,0.921643,0.009675,[167 154] ; [3 3],[166.88073394 154.11926606] ; [3.11926606 2.88073394],0
n4,1,0.922047,0.009576,[273  49] ; [5 1],[272.91463415  49.08536585] ; [5.08536585 0.91463415],0
a6,1,0.926347,0.008545,[219 101] ; [4 2],[218.89570552 101.10429448] ; [4.10429448 1.89570552],0
d5,1,0.9295,0.007828,[263  58] ; [5 1],[263.08256881  57.91743119] ; [4.91743119 1.08256881],0
p4,1,0.952759,0.00351,[207 109] ; [4 2],[207.06832298 108.93167702] ; [3.93167702 2.06832298],0
d4,1,0.978137,0.000751,[268  52] ; [5 1],[267.97546012  52.02453988] ; [5.02453988 0.97546012],0
