Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,62.267163,[220  64] ; [36 68],[187.3814433  96.6185567] ; [68.6185567 35.3814433],1
n3,1,0.149257,2.079832,[44 12] ; [22 12],[41.06666667 14.93333333] ; [24.93333333  9.06666667],0
v4,1,0.160323,1.971179,[276   6] ; [99  5],[273.96373057   8.03626943] ; [101.03626943   2.96373057],0
d4,1,0.224885,1.472922,[261  24] ; [91 13],[257.89203085  27.10796915] ; [94.10796915  9.89203085],0
v1,1,0.24161,1.371175,[158 116] ; [65 36],[162.93866667 111.06133333] ; [60.06133333 40.93866667],0
a3,1,0.263569,1.249913,[217  67] ; [85 19],[221.05154639  62.94845361] ; [80.94845361 23.05154639],0
p1,1,0.285487,1.140784,[ 26 256] ; [ 6 97],[ 23.43896104 258.56103896] ; [ 8.56103896 94.43896104],0
p4,1,0.29388,1.10176,[192  91] ; [64 39],[187.68911917  95.31088083] ; [68.31088083 34.68911917],0
s5,1,0.314283,1.012592,[130 140] ; [53 45],[134.26630435 135.73369565] ; [48.73369565 49.26630435],0
v3,1,0.321719,0.981945,[112 156] ; [48 53],[116.20596206 151.79403794] ; [43.79403794 57.20596206],0
a8,1,0.335472,0.92766,[ 41 217] ; [12 89],[ 38.08913649 219.91086351] ; [14.91086351 86.08913649],0
r3,1,0.345706,0.889156,[276   6] ; [100   4],[274.69430052   7.30569948] ; [101.30569948   2.69430052],0
p3,1,0.392792,0.730283,[151 132] ; [60 43],[154.69689119 128.30310881] ; [56.30310881 46.69689119],0
s6,1,0.410519,0.677297,[246  34] ; [90  9],[248.23218997  31.76781003] ; [87.76781003 11.23218997],0
s4,1,0.421706,0.645555,[ 65 215] ; [28 75],[ 67.98955614 212.01044386] ; [25.01044386 77.98955614],0
n4,1,0.428789,0.626102,[224  60] ; [85 18],[226.75968992  57.24031008] ; [82.24031008 20.75968992],0
a4,1,0.436115,0.606484,[149 136] ; [59 45],[152.3907455 132.6092545] ; [55.6092545 48.3907455],0
p12,1,0.453256,0.562496,[ 33 251] ; [ 9 92],[ 30.98181818 253.01818182] ; [11.01818182 89.98181818],0
u2,1,0.456866,0.553562,[41 25] ; [10  9],[39.6 26.4] ; [11.4  7.6],0
n5,1,0.473056,0.514828,[217  65] ; [82 20],[219.578125  62.421875] ; [79.421875 22.578125],0
p6,1,0.487044,0.48305,[118 163] ; [46 54],[120.95538058 160.04461942] ; [43.04461942 56.95538058],0
p11,1,0.488979,0.478773,[218  67] ; [83 21],[220.52699229  64.47300771] ; [80.47300771 23.52699229],0
p8,1,0.531767,0.391014,[146 134] ; [49 52],[143.30708661 136.69291339] ; [51.69291339 49.30708661],0
u4,1,0.555953,0.346761,[ 10 275] ; [ 5 99],[ 10.98971722 274.01028278] ; [ 4.01028278 99.98971722],0
v2,1,0.59126,0.28838,[168 101] ; [60 41],[165.76216216 103.23783784] ; [62.23783784 38.76216216],0
n6,1,0.629534,0.232693,[245  36] ; [87 15],[243.58224543  37.41775457] ; [88.41775457 13.58224543],0
p7,1,0.643851,0.213741,[178  94] ; [68 32],[179.87096774  92.12903226] ; [66.12903226 33.87096774],0
d2,1,0.761104,0.092435,[166 118] ; [59 45],[164.69072165 119.30927835] ; [60.30927835 43.69072165],0
s1,1,0.805336,0.060736,[ 12 269] ; [ 5 98],[ 12.44010417 268.55989583] ; [ 4.55989583 98.44010417],0
a5,1,0.820862,0.051274,[225  60] ; [81 23],[224.19023136  60.80976864] ; [81.80976864 22.19023136],0
p5,1,0.87404,0.025132,[ 34 246] ; [13 89],[ 34.45026178 245.54973822] ; [12.54973822 89.45026178],0
s3,1,0.93006,0.007704,[245  37] ; [90 14],[244.74093264  37.25906736] ; [90.25906736 13.74093264],0
n2,1,0.980797,0.000579,[44 12] ; [26  7],[44.04494382 11.95505618] ; [25.95505618  7.04494382],0
u3,1,0.984413,0.000382,[46 21] ; [13  6],[45.96511628 21.03488372] ; [13.03488372  5.96511628],0
