Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,54.602104,[265  71] ; [55 72],[232.22462203 103.77537797] ; [87.77537797 39.22462203],1
s8,1,0.003647,8.451475,[138 195] ; [34 93],[124.51304348 208.48695652] ; [47.48695652 79.51304348],0
v2,1,0.003657,8.446683,[194 127] ; [53 65],[180.60820046 140.39179954] ; [66.39179954 51.60820046],0
n5,1,0.004383,8.118003,[257  76] ; [80 45],[245.02401747  87.97598253] ; [91.97598253 33.02401747],0
d3,1,0.006584,7.383021,[233 103] ; [71 56],[220.61339093 115.38660907] ; [83.38660907 43.61339093],0
p2,1,0.00848,6.929194,[283  52] ; [93 33],[273.23210412  61.76789588] ; [102.76789588  23.23210412],0
p10,1,0.024378,5.067541,[289  46] ; [97 28],[281.10869565  53.89130435] ; [104.89130435  20.10869565],0
p8,1,0.027211,4.877356,[160 171] ; [46 79],[149.53070175 181.46929825] ; [56.46929825 68.53070175],0
s6,1,0.029592,4.732861,[209 120] ; [66 60],[198.84615385 130.15384615] ; [76.15384615 49.84615385],0
v3,1,0.037505,4.327326,[130 191] ; [36 85],[120.55656109 200.44343891] ; [45.44343891 75.55656109],0
s4,1,0.052149,3.770974,[ 40 293] ; [ 24 102],[ 46.43137255 286.56862745] ; [ 17.56862745 108.43137255],0
p9,1,0.059126,3.561733,[289  43] ; [100  25],[282.59956236  49.40043764] ; [106.40043764  18.59956236],0
a1,1,0.105679,2.617671,[ 12 324] ; [  1 126],[  9.43412527 326.56587473] ; [  3.56587473 123.43412527],0
v4,1,0.107639,2.588546,[316  16] ; [114  11],[312.38512035  19.61487965] ; [117.61487965   7.38512035],0
p5,1,0.108032,2.582776,[ 28 305] ; [  5 119],[ 24.04595186 308.95404814] ; [  8.95404814 115.04595186],0
s5,1,0.116143,2.468583,[ 96 231] ; [27 96],[ 89.38 237.62] ; [33.62 89.38],0
b1,1,0.125552,2.346656,[115 221] ; [34 93],[108.12958963 227.87041037] ; [40.87041037 86.12958963],0
p12,1,0.130956,2.281136,[ 23 311] ; [  4 122],[ 19.60434783 314.39565217] ; [  7.39565217 118.60434783],0
r2,1,0.187272,1.738952,[309  22] ; [113  13],[305.64989059  25.35010941] ; [116.35010941   9.64989059],0
s2,1,0.197199,1.663001,[152 179] ; [49 76],[145.90131579 185.09868421] ; [55.09868421 69.90131579],0
s1,1,0.261936,1.258496,[  7 324] ; [  5 120],[  8.71052632 322.28947368] ; [  3.28947368 121.71052632],0
u4,1,0.267819,1.227884,[  8 328] ; [  1 126],[  6.53131749 329.46868251] ; [  2.46868251 124.53131749],0
a7,1,0.305142,1.051585,[243  93] ; [85 41],[238.54545455  97.45454545] ; [89.45454545 36.54545455],0
a8,1,0.305224,1.05123,[ 45 258] ; [ 13 105],[ 41.74346793 261.25653207] ; [ 16.25653207 101.74346793],0
p1,1,0.345304,0.890639,[ 21 313] ; [  5 120],[ 18.91938998 315.08061002] ; [  7.08061002 117.91938998],0
p7,1,0.402646,0.700411,[181 149] ; [61 60],[177.07317073 152.92682927] ; [64.92682927 56.07317073],0
n2,1,0.492737,0.470544,[59 16] ; [18  7],[57.75 17.25] ; [19.25  5.75],0
b4,1,0.50927,0.435566,[195 141] ; [78 49],[198.11663067 137.88336933] ; [74.88336933 52.11663067],0
n1,1,0.599045,0.276439,[27 47] ; [ 8 18],[25.9 48.1] ; [ 9.1 16.9],0
u3,1,0.666374,0.185873,[41 30] ; [39 33],[39.72027972 31.27972028] ; [40.27972028 31.72027972],0
r3,1,0.675927,0.174747,[321  13] ; [120   6],[320.20434783  13.79565217] ; [120.79565217   5.20434783],0
u2,1,0.765769,0.088753,[41 28] ; [41 31],[40.12765957 28.87234043] ; [41.87234043 30.12765957],0
s3,1,0.838541,0.041518,[173 156] ; [66 57],[173.96238938 155.03761062] ; [65.03761062 57.96238938],0
b5,1,0.880819,0.022479,[201 135] ; [75 52],[200.2937365 135.7062635] ; [75.7062635 51.2937365],0
n6,1,0.902754,0.014929,[279  54] ; [107  20],[279.43043478  53.56956522] ; [106.56956522  20.43043478],0
n3,1,0.965713,0.001848,[58 17] ; [20  6],[57.92079208 17.07920792] ; [20.07920792  5.92079208],0
