Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.00178,9.763982,[ 5 24] ; [54 55],[12.39855072 16.60144928] ; [46.60144928 62.39855072],0
n4,1,0.003431,8.562649,[12 18] ; [78 35],[18.88111888 11.11888112] ; [71.11888112 41.88111888],0
r3,1,0.0049,7.91581,[22  8] ; [104   9],[26.43356643  3.56643357] ; [99.56643357 13.43356643],0
v4,1,0.005237,7.795828,[23  5] ; [110   4],[26.22535211  1.77464789] ; [106.77464789   7.22535211],0
p10,1,0.005553,7.689956,[16 14] ; [88 24],[21.97183099  8.02816901] ; [82.02816901 29.97183099],0
r4,1,0.005664,7.654239,[18 12] ; [95 19],[23.54166667  6.45833333] ; [89.45833333 24.54166667],0
r2,1,0.006388,7.437576,[21  8] ; [104  10],[25.34965035  3.65034965] ; [99.65034965 14.34965035],0
p8,1,0.009704,6.688443,[10 20] ; [67 45],[16.26760563 13.73239437] ; [60.73239437 51.26760563],0
n5,1,0.009904,6.652168,[14 16] ; [81 32],[19.93006993 10.06993007] ; [75.06993007 37.93006993],0
a7,1,0.019262,5.477589,[13 17] ; [76 38],[18.54166667 11.45833333] ; [70.45833333 43.54166667],0
r1,1,0.022651,5.195045,[15 15] ; [82 32],[20.20833333  9.79166667] ; [76.79166667 37.20833333],0
p4,1,0.051532,3.79091,[11 19] ; [64 49],[15.73426573 14.26573427] ; [59.26573427 53.73426573],0
s7,1,0.057033,3.621618,[ 8 19] ; [55 55],[12.41605839 14.58394161] ; [50.58394161 59.41605839],0
p11,1,0.058439,3.581154,[19 11] ; [91 23],[22.91666667  7.08333333] ; [87.08333333 26.91666667],0
b1,1,0.074719,3.176182,[17 13] ; [44 70],[12.70833333 17.29166667] ; [48.29166667 65.70833333],0
p5,1,0.087962,2.911278,[ 1 29] ; [17 97],[ 3.75 26.25] ; [14.25 99.75],0
p6,1,0.094237,2.800466,[ 6 23] ; [42 71],[ 9.8028169 19.1971831] ; [38.1971831 74.8028169],0
a4,1,0.105301,2.623367,[10 20] ; [22 91],[ 6.71328671 23.28671329] ; [25.28671329 87.71328671],0
s8,1,0.112705,2.515879,[ 7 23] ; [44 69],[10.6993007 19.3006993] ; [40.3006993 72.6993007],0
b2,1,0.115489,2.477451,[ 3 13] ; [27 41],[ 5.71428571 10.28571429] ; [24.28571429 43.71428571],0
b3,1,0.115489,2.477451,[ 3 13] ; [27 41],[ 5.71428571 10.28571429] ; [24.28571429 43.71428571],0
s4,1,0.136254,2.219764,[ 8 22] ; [17 96],[ 5.24475524 24.75524476] ; [19.75524476 93.24475524],0
n3,1,0.139696,2.181302,[9 1] ; [17  9],[7.22222222 2.77777778] ; [18.77777778  7.22222222],0
p9,1,0.182654,1.775897,[22  8] ; [94 18],[24.50704225  5.49295775] ; [91.49295775 20.50704225],0
v3,1,0.195587,1.67502,[ 6 24] ; [36 76],[ 8.87323944 21.12676056] ; [33.12676056 78.87323944],0
s5,1,0.207646,1.587763,[ 5 24] ; [32 79],[ 7.66428571 21.33571429] ; [29.33571429 81.66428571],0
s2,1,0.21268,1.55309,[10 20] ; [52 61],[13.00699301 16.99300699] ; [48.99300699 64.00699301],0
u3,1,0.24019,1.379479,[8 5] ; [23 30],[6.10606061 6.89393939] ; [24.89393939 28.10606061],0
a6,1,0.258456,1.277011,[15 15] ; [70 44],[17.70833333 12.29166667] ; [67.29166667 46.70833333],0
a5,1,0.364741,0.821503,[13 17] ; [60 54],[15.20833333 14.79166667] ; [57.79166667 56.20833333],0
u2,1,0.385205,0.754025,[8 5] ; [25 27],[6.6 6.4] ; [26.4 25.6],0
v1,1,0.38954,0.740377,[11 19] ; [50 60],[13.07142857 16.92857143] ; [47.92857143 62.07142857],0
b5,1,0.43143,0.61897,[20 10] ; [67 47],[18.125 11.875] ; [68.875 45.125],0
u1,1,0.441209,0.593135,[ 2 28] ; [  4 110],[ 1.25 28.75] ; [  4.75 109.25],0
a8,1,0.510389,0.43327,[ 2 24] ; [13 93],[ 2.95454545 23.04545455] ; [12.04545455 93.95454545],0
n1,1,0.51818,0.417515,[2 8] ; [ 8 18],[2.77777778 7.22222222] ; [ 7.22222222 18.77777778],0
b4,1,0.532418,0.389774,[16 14] ; [68 46],[17.5 12.5] ; [66.5 47.5],0
s3,1,0.54117,0.373375,[19 11] ; [64 48],[17.53521127 12.46478873] ; [65.46478873 46.53521127],0
s1,1,0.606014,0.26602,[ 1 29] ; [  2 109],[ 0.63829787 29.36170213] ; [  2.36170213 108.63829787],0
p3,1,0.650375,0.205428,[11 19] ; [47 67],[12.08333333 17.91666667] ; [45.91666667 68.08333333],0
s6,1,0.671442,0.17992,[16 14] ; [64 47],[17.0212766 12.9787234] ; [62.9787234 48.0212766],0
a2,1,0.710479,0.137799,[ 2 28] ; [ 10 104],[ 2.5 27.5] ; [  9.5 104.5],0
a3,1,0.727384,0.121527,[17 13] ; [60 53],[16.15384615 13.84615385] ; [60.84615385 52.15384615],0
p1,1,0.730502,0.118651,[ 3 27] ; [ 14 100],[ 3.54166667 26.45833333] ; [ 13.45833333 100.54166667],0
d3,1,0.82326,0.049887,[13 17] ; [52 62],[13.54166667 16.45833333] ; [51.45833333 62.54166667],0
p7,1,0.834813,0.043486,[18 10] ; [75 38],[18.46808511  9.53191489] ; [74.53191489 38.46808511],0
n2,1,0.853531,0.034083,[7 3] ; [19  7],[7.22222222 2.77777778] ; [18.77777778  7.22222222],0
d2,1,0.889031,0.019469,[ 7 23] ; [28 86],[ 7.29166667 22.70833333] ; [27.70833333 86.29166667],0
d1,1,0.94637,0.004525,[ 2 28] ; [  8 106],[ 2.08333333 27.91666667] ; [  7.91666667 106.08333333],0
a1,1,0.962751,0.002181,[ 1 29] ; [  4 110],[ 1.04166667 28.95833333] ; [  3.95833333 110.04166667],0
d4,1,0.997678,8e-06,[15 14] ; [59 55],[15.00699301 13.99300699] ; [58.99300699 55.00699301],0
