Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,112.561674,[257 132] ; [ 5 89],[211.01035197 177.98964803] ; [50.98964803 43.01035197],1
d3,1,0.0,99.116055,[299  90] ; [21 72],[258.25726141 130.74273859] ; [61.74273859 31.25726141],1
d5,1,0.0,54.219147,[337  52] ; [49 44],[311.52282158  77.47717842] ; [74.47717842 18.52282158],1
a3,1,4e-06,21.515031,[285 104] ; [45 48],[266.32780083 122.67219917] ; [63.67219917 29.32780083],1
a5,1,7e-06,20.226269,[294  95] ; [49 45],[276.24637681 112.75362319] ; [66.75362319 27.24637681],1
r1,1,2.2e-05,17.977662,[336  51] ; [63 29],[322.36534447  64.63465553] ; [76.63465553 15.36534447],1
d2,1,8e-05,15.563953,[195 193] ; [26 68],[177.90041494 210.09958506] ; [43.09958506 50.90041494],1
u1,1,0.000198,13.84998,[ 73 316] ; [ 3 91],[ 61.20910973 327.79089027] ; [14.79089027 79.20910973],1
a4,1,0.000308,13.019961,[182 207] ; [24 68],[166.5987526 222.4012474] ; [39.4012474 52.5987526],1
a2,1,0.001067,10.708345,[ 98 291] ; [ 9 85],[ 86.17598344 302.82401656] ; [20.82401656 73.17598344],0
s5,1,0.003422,8.567526,[134 240] ; [18 73],[122.25376344 251.74623656] ; [29.74623656 61.25376344],0
b3,1,0.003771,8.391056,[ 91 134] ; [11 45],[ 81.67259786 143.32740214] ; [20.32740214 35.67259786],0
b2,1,0.003771,8.391056,[ 91 134] ; [11 45],[ 81.67259786 143.32740214] ; [20.32740214 35.67259786],0
v2,1,0.009766,6.677111,[165 215] ; [25 63],[154.27350427 225.72649573] ; [35.72649573 52.27350427],0
u2,1,0.011112,6.447376,[62 40] ; [19 30],[54.71523179 47.28476821] ; [26.28476821 22.71523179],0
b4,1,0.018841,5.516177,[230 159] ; [43 51],[219.86956522 169.13043478] ; [53.13043478 40.86956522],0
p6,1,0.020813,5.342391,[148 235] ; [24 69],[138.39495798 244.60504202] ; [33.60504202 59.39495798],0
