Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,45.117205,[27 46] ; [256  77],[50.88423645 22.11576355] ; [232.11576355 100.88423645],1
p10,1,2.4e-05,17.86374,[41 32] ; [263  67],[55.06699752 17.93300248] ; [248.93300248  81.06699752],1
n4,1,4.1e-05,16.822285,[41 33] ; [262  72],[54.95588235 19.04411765] ; [248.04411765  85.95588235],1
p9,1,0.00019,13.926347,[47 26] ; [276  54],[58.50868486 14.49131514] ; [264.49131514  65.50868486],1
p11,1,0.003282,8.643395,[50 24] ; [277  58],[59.16381418 14.83618582] ; [267.83618582  67.16381418],0
s1,1,0.00672,7.346264,[ 4 69] ; [  3 328],[ 1.26485149 71.73514851] ; [  5.73514851 325.26485149],0
b1,1,0.032599,4.566728,[34 40] ; [110 225],[26.05378973 47.94621027] ; [117.94621027 217.05378973],0
v1,1,0.033128,4.539136,[27 46] ; [167 162],[35.22885572 37.77114428] ; [158.77114428 170.22885572],0
u2,1,0.041978,4.136077,[18  7] ; [55 56],[13.41911765 11.58088235] ; [59.58088235 51.41911765],0
p6,1,0.062532,3.468915,[15 56] ; [107 224],[21.54726368 49.45273632] ; [100.45273632 230.54726368],0
d1,1,0.075924,3.150073,[32 42] ; [183 152],[38.8997555 35.1002445] ; [176.1002445 158.8997555],0
v3,1,0.078103,3.103943,[18 49] ; [125 202],[24.31725888 42.68274112] ; [118.68274112 208.31725888],0
s6,1,0.102441,2.66713,[29 45] ; [162 164],[35.335 38.665] ; [155.665 170.335],0
p4,1,0.113041,2.51118,[33 40] ; [184 148],[39.11358025 33.88641975] ; [177.88641975 154.11358025],0
b3,1,0.113117,2.510131,[11 32] ; [ 76 122],[15.52282158 27.47717842] ; [ 71.47717842 126.52282158],0
b2,1,0.113117,2.510131,[11 32] ; [ 76 122],[15.52282158 27.47717842] ; [ 71.47717842 126.52282158],0
s5,1,0.115155,2.482008,[ 9 61] ; [ 69 258],[13.75314861 56.24685139] ; [ 64.24685139 262.75314861],0
r1,1,0.119505,2.423796,[66  8] ; [272  61],[61.45454545 12.54545455] ; [276.54545455  56.45454545],0
u3,1,0.140835,2.168809,[17  8] ; [58 54],[13.68613139 11.31386861] ; [61.31386861 50.68613139],0
p7,1,0.144871,2.125444,[39 32] ; [213 119],[44.39702233 26.60297767] ; [207.60297767 124.39702233],0
p5,1,0.190803,1.71141,[ 4 69] ; [ 35 300],[ 6.97794118 66.02205882] ; [ 32.02205882 302.97794118],0
v2,1,0.193797,1.688515,[32 36] ; [181 144],[36.85496183 31.14503817] ; [176.14503817 148.85496183],0
v4,1,0.195729,1.673961,[67  5] ; [323  12],[68.99262899  3.00737101] ; [321.00737101  13.99262899],0
p3,1,0.205605,1.602108,[30 44] ; [163 172],[34.9193154 39.0806846] ; [158.0806846 176.9193154],0
a7,1,0.230908,1.435258,[49 25] ; [245  90],[53.19315403 20.80684597] ; [240.80684597  94.19315403],0
d3,1,0.230956,1.434965,[45 29] ; [228 107],[49.39364303 24.60635697] ; [223.60635697 111.39364303],0
a5,1,0.247696,1.336249,[48 26] ; [240  95],[52.10757946 21.89242054] ; [235.89242054  99.10757946],0
