Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,35.261206,[44 26] ; [ 34 120],[24.375 45.625] ; [ 53.625 100.375],1
s6,1,0.0,32.128518,[59 13] ; [67 93],[39.10344828 32.89655172] ; [86.89655172 73.10344828],1
s2,1,0.0,26.768559,[49 24] ; [ 50 111],[30.88461538 42.11538462] ; [68.11538462 92.88461538],1
s3,1,6.4e-05,15.966107,[50 23] ; [64 95],[35.87068966 37.12931034] ; [78.12931034 80.87068966],1
a8,1,0.000102,15.097777,[11 58] ; [  3 145],[ 4.4516129 64.5483871] ; [  9.5483871 138.4516129],1
u1,1,0.00037,12.678553,[16 57] ; [ 10 152],[ 8.07659574 64.92340426] ; [ 17.92340426 144.07659574],1
p9,1,0.000612,11.737719,[62  9] ; [104  55],[51.24347826 19.75652174] ; [114.75652174  44.24347826],1
p3,1,0.007225,7.216203,[38 35] ; [ 54 107],[28.7008547 44.2991453] ; [63.2991453 97.7008547],0
p10,1,0.00916,6.791272,[55 16] ; [95 64],[46.30434783 24.69565217] ; [103.69565217  55.30434783],0
r4,1,0.013164,6.146994,[70  3] ; [137  25],[64.30212766  8.69787234] ; [142.69787234  19.30212766],0
u3,1,0.01796,5.6,[18  3] ; [36 27],[13.5  7.5] ; [40.5 22.5],0
p1,1,0.020006,5.411357,[10 62] ; [  8 151],[ 5.61038961 66.38961039] ; [ 12.38961039 146.61038961],0
p6,1,0.020911,5.334202,[26 46] ; [ 34 123],[18.86462882 53.13537118] ; [ 41.13537118 115.86462882],0
p4,1,0.022556,5.202343,[39 34] ; [ 60 100],[31.01716738 41.98283262] ; [67.98283262 92.01716738],0
d2,1,0.030722,4.668413,[38 35] ; [ 60 102],[30.44255319 42.55744681] ; [67.55744681 94.44255319],0
v4,1,0.033248,4.532939,[72  1] ; [146  14],[68.30042918  4.69957082] ; [149.69957082  10.30042918],0
v1,1,0.038062,4.302254,[33 36] ; [ 53 106],[26.02631579 42.97368421] ; [59.97368421 99.02631579],0
a5,1,0.049405,3.861529,[53 20] ; [96 66],[46.28510638 26.71489362] ; [102.71489362  59.28510638],0
a2,1,0.059387,3.554408,[16 57] ; [ 20 142],[11.18297872 61.81702128] ; [ 24.81702128 137.18297872],0
s5,1,0.061432,3.498293,[25 43] ; [ 38 117],[19.21076233 48.78923767] ; [ 43.78923767 111.21076233],0
r3,1,0.080681,3.051125,[72  1] ; [151  11],[69.27234043  3.72765957] ; [153.72765957   8.27234043],0
d1,1,0.08131,3.038528,[45 28] ; [80 82],[38.82978723 34.17021277] ; [86.17021277 75.82978723],0
u2,1,0.083265,3.0,[15  5] ; [34 30],[11.66666667  8.33333333] ; [37.33333333 26.66666667],0
a1,1,0.105429,2.621432,[ 5 68] ; [  4 158],[ 2.79574468 70.20425532] ; [  6.20425532 155.79574468],0
a3,1,0.105519,2.620079,[52 21] ; [97 64],[46.48290598 26.51709402] ; [102.51709402  58.48290598],0
p2,1,0.115164,2.481882,[59 14] ; [113  46],[54.12068966 18.87931034] ; [117.87931034  41.12068966],0
p7,1,0.116046,2.469886,[42 28] ; [78 82],[36.52173913 33.47826087] ; [83.47826087 76.52173913],0
v2,1,0.121051,2.403665,[41 27] ; [76 79],[35.67713004 32.32286996] ; [81.32286996 73.67713004],0
a4,1,0.121946,2.39215,[32 41] ; [ 54 108],[26.71489362 46.28510638] ; [ 59.28510638 102.71489362],0
p11,1,0.148981,2.082658,[53 20] ; [102  60],[48.14893617 24.85106383] ; [106.85106383  55.14893617],0
d5,1,0.197718,1.659151,[60 13] ; [120  41],[56.15384615 16.84615385] ; [123.84615385  37.15384615],0
n4,1,0.201625,1.630562,[33 40] ; [ 59 103],[28.5787234 44.4212766] ; [63.4212766 98.5787234],0
b5,1,0.216781,1.525555,[49 24] ; [95 67],[44.73191489 28.26808511] ; [99.26808511 62.73191489],0
s4,1,0.232266,1.426933,[19 54] ; [ 31 131],[15.53191489 57.46808511] ; [ 34.46808511 127.53191489],0
p12,1,0.23799,1.39246,[ 4 68] ; [  4 156],[ 2.48275862 69.51724138] ; [  5.51724138 154.48275862],0
v3,1,0.301252,1.068642,[23 45] ; [ 41 111],[19.78181818 48.21818182] ; [ 44.21818182 107.78181818],0
n1,1,0.303435,1.059037,[ 7 11] ; [13 37],[ 5.29411765 12.70588235] ; [14.70588235 35.29411765],0
b3,1,0.3344,0.931785,[18 33] ; [21 56],[15.5390625 35.4609375] ; [23.4609375 53.5390625],0
b2,1,0.3344,0.931785,[18 33] ; [21 56],[15.5390625 35.4609375] ; [23.4609375 53.5390625],0
s1,1,0.344318,0.894289,[ 2 71] ; [  9 153],[ 3.41702128 69.58297872] ; [  7.58297872 154.41702128],0
p5,1,0.375103,0.786691,[ 4 68] ; [  5 155],[ 2.79310345 69.20689655] ; [  6.20689655 153.79310345],0
a6,1,0.44178,0.591654,[48 25] ; [98 64],[45.35319149 27.64680851] ; [100.64680851  61.35319149],0
b4,1,0.456407,0.554691,[47 26] ; [96 66],[44.4212766 28.5787234] ; [98.5787234 63.4212766],0
d3,1,0.509415,0.435268,[53 20] ; [110  51],[50.85042735 22.14957265] ; [112.14957265  48.85042735],0
d4,1,0.546656,0.363342,[61 12] ; [130  32],[59.33191489 13.66808511] ; [131.66808511  30.33191489],0
n3,1,0.572639,0.318287,[14  4] ; [34 14],[13.09090909  4.90909091] ; [34.90909091 13.09090909],0
n6,1,0.604095,0.268864,[47 25] ; [100  62],[45.23076923 26.76923077] ; [101.76923077  60.23076923],0
r1,1,0.626847,0.236361,[57 16] ; [121  40],[55.52991453 17.47008547] ; [122.47008547  38.52991453],0
n2,1,0.796881,0.066247,[12  6] ; [31 18],[11.55223881  6.44776119] ; [31.44776119 17.55223881],0
p8,1,0.867893,0.027668,[29 44] ; [65 94],[29.57758621 43.42241379] ; [64.42241379 94.57758621],0
b1,1,0.875988,0.024354,[26 47] ; [ 56 106],[25.47234043 47.52765957] ; [ 56.52765957 105.47234043],0
a7,1,0.912956,0.011949,[54 19] ; [118  43],[53.65811966 19.34188034] ; [118.34188034  42.65811966],0
