Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,49.369909,[106  65] ; [16 78],[78.7245283 92.2754717] ; [43.2754717 50.7245283],1
p9,1,0.445255,0.582703,[160  13] ; [88 10],[158.31734317  14.68265683] ; [89.68265683  8.31734317],0
b5,1,0.489706,0.477173,[119  55] ; [63 35],[116.42647059  57.57352941] ; [65.57352941 32.42647059],0
u4,1,0.50953,0.435033,[  6 168] ; [ 2 96],[  5.11764706 168.88235294] ; [ 2.88235294 95.11764706],0
p1,1,0.547206,0.362347,[ 18 155] ; [ 8 90],[ 16.59778598 156.40221402] ; [ 9.40221402 88.59778598],0
a1,1,0.550629,0.356191,[ 10 164] ; [ 4 94],[  8.95588235 165.04411765] ; [ 5.04411765 92.95588235],0
d3,1,0.56896,0.324426,[140  34] ; [76 22],[138.17647059  35.82352941] ; [77.82352941 20.17647059],0
p4,1,0.706718,0.141577,[118  55] ; [69 29],[119.37638376  53.62361624] ; [67.62361624 30.37638376],0
s1,1,0.792999,0.068863,[  6 164] ; [ 4 92],[  6.39097744 163.60902256] ; [ 3.60902256 92.39097744],0
b3,1,0.817038,0.053526,[46 73] ; [24 41],[45.27173913 73.72826087] ; [24.72826087 40.27173913],0
b2,1,0.817038,0.053526,[46 73] ; [24 41],[45.27173913 73.72826087] ; [24.72826087 40.27173913],0
n3,1,0.821,0.051193,[25  9] ; [17  7],[24.62068966  9.37931034] ; [17.37931034  6.62068966],0
u2,1,0.834241,0.043792,[22 11] ; [18  8],[22.37288136 10.62711864] ; [17.62711864  8.37288136],0
a4,1,0.839459,0.041041,[83 91] ; [48 50],[83.80147059 90.19852941] ; [47.19852941 50.80147059],0
s3,1,0.85945,0.031355,[122  47] ; [71 26],[122.62030075  46.37969925] ; [70.37969925 26.62030075],0
p8,1,0.910117,0.012744,[100  71] ; [58 40],[100.43866171  70.56133829] ; [57.56133829 40.43866171],0
p5,1,0.920048,0.010075,[ 28 146] ; [15 81],[ 27.71111111 146.28888889] ; [15.28888889 80.71111111],0
p2,1,0.92394,0.009115,[152  22] ; [86 12],[152.25  21.75] ; [85.75 12.25],0
n1,1,0.930026,0.007711,[12 21] ; [ 9 15],[12.15789474 20.84210526] ; [ 8.84210526 15.15789474],0
v4,1,0.936291,0.006389,[168   5] ; [95  3],[167.89298893   5.10701107] ; [95.10701107  2.89298893],0
a2,1,0.968685,0.001541,[ 59 115] ; [33 65],[ 58.85294118 115.14705882] ; [33.14705882 64.85294118],0
u3,1,0.976073,0.0009,[24  9] ; [19  7],[24.05084746  8.94915254] ; [18.94915254  7.05084746],0
