Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,4.5e-05,16.640009,[33 43] ; [57 18],[45.29801325 30.70198675] ; [44.70198675 30.29801325],1
n3,1,0.000257,13.361688,[17 18] ; [21  1],[23.33333333 11.66666667] ; [14.66666667  7.33333333],1
p9,1,0.000318,12.96286,[37 37] ; [58 16],[47.5 26.5] ; [47.5 26.5],1
p6,1,0.000382,12.617221,[13 61] ; [33 41],[23. 51.] ; [23. 51.],1
r4,1,0.000397,12.547499,[51 25] ; [68  7],[59.89403974 16.10596026] ; [59.10596026 15.89403974],1
p10,1,0.000409,12.490415,[29 46] ; [50 24],[39.76510067 35.23489933] ; [39.23489933 34.76510067],1
s6,1,0.000702,11.483479,[37 38] ; [55 17],[46.93877551 28.06122449] ; [45.06122449 26.93877551],1
p8,1,0.001706,9.841546,[16 60] ; [33 40],[24.99328859 51.00671141] ; [24.00671141 48.99328859],0
p3,1,0.0027,9.0,[21 54] ; [39 36],[30. 45.] ; [30. 45.],0
r3,1,0.003617,8.466575,[58 18] ; [70  5],[64.42384106 11.57615894] ; [63.57615894 11.42384106],0
n6,1,0.010113,6.614958,[45 30] ; [58 15],[52.19594595 22.80405405] ; [50.80405405 22.19594595],0
a8,1,0.018014,5.594795,[ 5 65] ; [14 52],[ 9.77941176 60.22058824] ; [ 9.22058824 56.77941176],0
s8,1,0.035125,4.439103,[21 54] ; [33 41],[27.18120805 47.81879195] ; [26.81879195 47.18120805],0
b5,1,0.035454,4.423196,[40 36] ; [52 23],[46.30463576 29.69536424] ; [45.69536424 29.30463576],0
p4,1,0.040704,4.188282,[30 45] ; [42 32],[36.24161074 38.75838926] ; [35.75838926 38.24161074],0
s3,1,0.049435,3.860517,[33 43] ; [44 30],[39.01333333 36.98666667] ; [37.98666667 36.01333333],0
a4,1,0.0914,2.849544,[52 23] ; [42 33],[47. 28.] ; [47. 28.],0
v4,1,0.106611,2.603748,[62 14] ; [68  7],[65.43046358 10.56953642] ; [64.56953642 10.43046358],0
v1,1,0.121147,2.402427,[28 48] ; [37 38],[32.71523179 43.28476821] ; [32.28476821 42.71523179],0
a1,1,0.122859,2.380495,[ 8 68] ; [ 3 72],[ 5.53642384 70.46357616] ; [ 5.46357616 69.53642384],0
u3,1,0.125695,2.344877,[ 4 10] ; [7 5],[5.92307692 8.07692308] ; [5.07692308 6.92307692],0
s5,1,0.159849,1.975652,[21 50] ; [29 42],[25. 46.] ; [25. 46.],0
v2,1,0.187619,1.736212,[34 41] ; [41 32],[38.00675676 36.99324324] ; [36.99324324 36.00675676],0
s2,1,0.25283,1.307597,[33 42] ; [40 35],[36.5 38.5] ; [36.5 38.5],0
s7,1,0.257124,1.284176,[28 39] ; [37 35],[31.33093525 35.66906475] ; [33.66906475 38.33093525],0
n2,1,0.257372,1.282837,[24 14] ; [17  5],[25.96666667 12.03333333] ; [15.03333333  6.96666667],0
d5,1,0.287486,1.131357,[62 14] ; [65  9],[64.34666667 11.65333333] ; [62.65333333 11.34666667],0
r2,1,0.302135,1.064748,[68  6] ; [71  3],[69.5  4.5] ; [69.5  4.5],0
p12,1,0.304439,1.054648,[ 1 75] ; [ 3 72],[ 2.01324503 73.98675497] ; [ 1.98675497 73.01324503],0
r1,1,0.3126,1.019657,[55 21] ; [58 15],[57.63758389 18.36241611] ; [55.36241611 17.63758389],0
d2,1,0.362027,0.83085,[50 25] ; [44 30],[47.31543624 27.68456376] ; [46.68456376 27.31543624],0
n5,1,0.409758,0.679504,[45 31] ; [48 25],[47.43624161 28.56375839] ; [45.56375839 27.43624161],0
d3,1,0.410721,0.676713,[56 20] ; [50 24],[53.70666667 22.29333333] ; [52.29333333 21.70666667],0
n1,1,0.41242,0.671815,[17 20] ; [12  9],[18.5 18.5] ; [10.5 10.5],0
a6,1,0.441365,0.592732,[50 26] ; [53 21],[52.18666667 23.81333333] ; [50.81333333 23.18666667],0
d1,1,0.463229,0.53808,[49 27] ; [44 31],[46.80794702 29.19205298] ; [46.19205298 28.80794702],0
u2,1,0.472423,0.516303,[5 9] ; [ 3 10],[4.14814815 9.85185185] ; [3.85185185 9.14814815],0
p5,1,0.491419,0.473417,[ 5 71] ; [ 3 71],[ 4.05333333 71.94666667] ; [ 3.94666667 70.05333333],0
s4,1,0.554311,0.34965,[15 60] ; [18 57],[16.5 58.5] ; [16.5 58.5],0
b4,1,0.567733,0.326491,[37 39] ; [40 35],[38.75496689 37.24503311] ; [38.24503311 36.75496689],0
p1,1,0.579699,0.306721,[ 7 69] ; [ 5 69],[ 6.08 69.92] ; [ 5.92 68.08],0
b3,1,0.59352,0.28488,[16 27] ; [11 24],[14.88461538 28.11538462] ; [12.11538462 22.88461538],0
b2,1,0.59352,0.28488,[16 27] ; [11 24],[14.88461538 28.11538462] ; [12.11538462 22.88461538],0
a7,1,0.610208,0.259872,[55 21] ; [57 18],[56.37086093 19.62913907] ; [55.62913907 19.37086093],0
d4,1,0.618925,0.247382,[63 13] ; [59 15],[61.81333333 14.18666667] ; [60.18666667 13.81333333],0
a2,1,0.6515,0.204014,[28 48] ; [25 50],[26.67549669 49.32450331] ; [26.32450331 48.67549669],0
u1,1,0.721788,0.126786,[17 59] ; [15 60],[16.10596026 59.89403974] ; [15.89403974 59.10596026],0
s1,1,0.789238,0.071449,[ 6 70] ; [ 5 69],[ 5.57333333 70.42666667] ; [ 5.42666667 68.57333333],0
v3,1,0.814282,0.055181,[24 49] ; [25 47],[24.66896552 48.33103448] ; [24.33103448 47.66896552],0
n4,1,0.869513,0.026987,[53 23] ; [50 23],[52.53691275 23.46308725] ; [50.46308725 22.53691275],0
b1,1,0.938073,0.006036,[40 36] ; [39 36],[39.7615894 36.2384106] ; [39.2384106 35.7615894],0
u4,1,0.989289,0.00018,[ 2 74] ; [ 2 73],[ 2.01324503 73.98675497] ; [ 1.98675497 73.01324503],0
a3,1,1.0,0.0,[62 13] ; [62 13],[62. 13.] ; [62. 13.],0
