Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,33.71319,[56  9] ; [14 30],[41.74311927 23.25688073] ; [28.25688073 15.74311927],1
s7,1,0.001336,10.292163,[47 11] ; [19 19],[39.875 18.125] ; [26.125 11.875],0
n6,1,0.002116,9.446205,[55 10] ; [25 18],[48.14814815 16.85185185] ; [31.85185185 11.14814815],0
s4,1,0.013767,6.067821,[14 52] ; [19 25],[19.8 46.2] ; [13.2 30.8],0
s8,1,0.019016,5.5,[42 24] ; [18 26],[36. 30.] ; [24. 20.],0
r1,1,0.042206,4.12692,[55 10] ; [30 14],[50.68807339 14.31192661] ; [34.31192661  9.68807339],0
p2,1,0.043158,4.089205,[53 13] ; [27 16],[48.44036697 17.55963303] ; [31.55963303 11.44036697],0
a3,1,0.056389,3.640516,[49 17] ; [25 19],[44.4 21.6] ; [29.6 14.4],0
v1,1,0.065594,3.389983,[38 28] ; [17 26],[33.30275229 32.69724771] ; [21.69724771 21.30275229],0
p5,1,0.069361,3.29808,[ 8 58] ; [ 1 42],[ 5.44954128 60.55045872] ; [ 3.55045872 39.44954128],0
p6,1,0.079861,3.067729,[29 36] ; [12 31],[24.67592593 40.32407407] ; [16.32407407 26.67592593],0
p9,1,0.100972,2.69012,[53 12] ; [27 13],[49.52380952 15.47619048] ; [30.47619048  9.52380952],0
b1,1,0.117942,2.444444,[40 26] ; [20 24],[36. 30.] ; [24. 20.],0
b2,1,0.118004,2.443609,[14 24] ; [ 2 12],[11.69230769 26.30769231] ; [4.30769231 9.69230769],0
b3,1,0.118004,2.443609,[14 24] ; [ 2 12],[11.69230769 26.30769231] ; [4.30769231 9.69230769],0
v3,1,0.136023,2.222385,[28 36] ; [12 29],[24.38095238 39.61904762] ; [15.61904762 25.38095238],0
n3,1,0.142188,2.15412,[15  8] ; [13  2],[16.94736842  6.05263158] ; [11.05263158  3.94736842],0
r4,1,0.151204,2.060062,[59  7] ; [35  9],[56.4  9.6] ; [37.6  6.4],0
s6,1,0.165566,1.922639,[56  7] ; [34  9],[53.49056604  9.50943396] ; [36.50943396  6.49056604],0
p4,1,0.171098,1.8733,[41 25] ; [21 22],[37.5412844 28.4587156] ; [24.4587156 18.5412844],0
r2,1,0.176786,1.824437,[63  2] ; [40  4],[61.42201835  3.57798165] ; [41.57798165  2.42201835],0
p10,1,0.214898,1.538122,[45 19] ; [24 17],[42.05714286 21.94285714] ; [26.94285714 14.05714286],0
n2,1,0.258535,1.276584,[19  4] ; [10  5],[17.55263158  5.44736842] ; [11.44736842  3.55263158],0
d3,1,0.258736,1.275505,[45 20] ; [34  9],[47.5462963 17.4537037] ; [31.4537037 11.5462963],0
d4,1,0.295676,1.093597,[51 14] ; [38  6],[53.0733945 11.9266055] ; [35.9266055  8.0733945],0
u2,1,0.300115,1.073684,[8 9] ; [11  6],[9.5 7.5] ; [9.5 7.5],0
a6,1,0.346297,0.886981,[37 28] ; [29 15],[39.35779817 25.64220183] ; [26.64220183 17.35779817],0
p1,1,0.372366,0.795754,[10 56] ; [ 4 39],[ 8.47706422 57.52293578] ; [ 5.52293578 37.47706422],0
s3,1,0.38898,0.742129,[54 12] ; [33 11],[52.2 13.8] ; [34.8  9.2],0
s5,1,0.424843,0.63688,[30 31] ; [16 23],[28.06 32.94] ; [17.94 21.06],0
d2,1,0.476663,0.506488,[37 28] ; [22 22],[35.18348624 29.81651376] ; [23.81651376 20.18348624],0
v4,1,0.498404,0.458333,[61  5] ; [39  5],[60.  6.] ; [40.  4.],0
d1,1,0.530962,0.39255,[35 31] ; [26 18],[36.6 29.4] ; [24.4 19.6],0
p12,1,0.561471,0.337163,[ 3 63] ; [ 1 41],[ 2.44444444 63.55555556] ; [ 1.55555556 40.44444444],0
a4,1,0.58354,0.300546,[28 38] ; [21 23],[29.4 36.6] ; [19.6 24.4],0
p7,1,0.608422,0.262479,[33 31] ; [20 23],[31.70093458 32.29906542] ; [21.29906542 21.70093458],0
a7,1,0.609173,0.261381,[49 17] ; [30 13],[47.83486239 18.16513761] ; [31.16513761 11.83486239],0
u1,1,0.642347,0.215686,[16 50] ; [ 9 35],[15. 51.] ; [10. 34.],0
v2,1,0.684522,0.165079,[36 29] ; [20 19],[35. 30.] ; [21. 18.],0
b5,1,0.685781,0.16369,[41 25] ; [29 15],[42. 24.] ; [28. 16.],0
d5,1,0.710955,0.137325,[51 14] ; [35  8],[51.75925926 13.24074074] ; [34.24074074  8.75925926],0
n1,1,0.717269,0.131125,[ 9 14] ; [ 5 10],[ 8.47368421 14.52631579] ; [5.52631579 9.47368421],0
u3,1,0.724159,0.124542,[10  7] ; [11  6],[10.5  6.5] ; [10.5  6.5],0
