Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,1.9e-05,18.294064,[75 24] ; [17 27],[63.69230769 35.30769231] ; [28.30769231 15.69230769],1
p11,1,0.000185,13.98015,[70 29] ; [18 29],[59.67123288 39.32876712] ; [28.32876712 18.67123288],1
p7,1,0.000825,11.184195,[58 38] ; [14 32],[48.67605634 47.32394366] ; [23.32394366 22.67605634],1
d3,1,0.000837,11.158053,[71 26] ; [21 26],[61.97222222 35.02777778] ; [30.02777778 16.97222222],1
p10,1,0.001734,9.81207,[68 31] ; [19 27],[59.4 39.6] ; [27.6 18.4],0
a7,1,0.004465,8.084413,[75 23] ; [25 22],[67.5862069 30.4137931] ; [32.4137931 14.5862069],0
v4,1,0.005444,7.725587,[91  7] ; [36 11],[85.83448276 12.16551724] ; [41.16551724  5.83448276],0
b1,1,0.00547,7.717227,[31 68] ; [26 21],[38.65068493 60.34931507] ; [18.34931507 28.65068493],0
s8,1,0.00677,7.332883,[31 68] ; [ 5 42],[24.4109589 74.5890411] ; [11.5890411 35.4109589],0
n6,1,0.02139,5.294766,[68 31] ; [23 24],[61.70547945 37.29452055] ; [29.29452055 17.70547945],0
s3,1,0.032723,4.560236,[48 51] ; [14 33],[42.04109589 56.95890411] ; [19.95890411 27.04109589],0
p4,1,0.037832,4.312544,[46 53] ; [13 33],[40.28275862 58.71724138] ; [18.71724138 27.28275862],0
a6,1,0.040683,4.189154,[64 35] ; [22 25],[58.31506849 40.68493151] ; [27.68493151 19.31506849],0
p8,1,0.043971,4.057684,[45 53] ; [13 33],[39.47222222 58.52777778] ; [18.52777778 27.47222222],0
r3,1,0.05141,3.794859,[91  8] ; [38  9],[87.47260274 11.52739726] ; [41.52739726  5.47260274],0
s6,1,0.08524,2.962052,[53 46] ; [18 29],[48.14383562 50.85616438] ; [22.85616438 24.14383562],0
n2,1,0.108778,2.571885,[26 13] ; [ 9 11],[23.13559322 15.86440678] ; [11.86440678  8.13559322],0
u1,1,0.119643,2.421982,[ 9 90] ; [ 1 46],[ 6.78082192 92.21917808] ; [ 3.21917808 43.78082192],0
s2,1,0.12361,2.370968,[40 58] ; [13 34],[35.82068966 62.17931034] ; [17.17931034 29.82068966],0
p3,1,0.123627,2.370756,[31 68] ; [ 9 38],[27.12328767 71.87671233] ; [12.87671233 34.12328767],0
n3,1,0.131957,2.26933,[29 11] ; [10  9],[26.44067797 13.55932203] ; [12.55932203  6.44067797],0
b5,1,0.149464,2.077713,[55 44] ; [32 15],[58.99315068 40.00684932] ; [28.00684932 18.99315068],0
p6,1,0.157477,1.998292,[25 74] ; [ 7 40],[21.69863014 77.30136986] ; [10.30136986 36.69863014],0
r1,1,0.1608,1.966683,[64 34] ; [25 22],[60.15172414 37.84827586] ; [28.84827586 18.15172414],0
s4,1,0.191854,1.703321,[29 70] ; [ 9 38],[25.76712329 73.23287671] ; [12.23287671 34.76712329],0
r4,1,0.2084,1.582503,[77 22] ; [32 15],[73.9109589 25.0890411] ; [35.0890411 11.9109589],0
d2,1,0.226213,1.464515,[30 69] ; [19 28],[33.2260274 65.7739726] ; [15.7739726 31.2260274],0
a8,1,0.252029,1.312022,[ 6 84] ; [ 1 46],[ 4.59854015 85.40145985] ; [ 2.40145985 44.59854015],0
s7,1,0.313446,1.0161,[26 70] ; [ 8 34],[23.65217391 72.34782609] ; [10.34782609 31.65217391],0
r2,1,0.34231,0.901761,[86 13] ; [38  9],[84.08219178 14.91780822] ; [39.91780822  7.08219178],0
n1,1,0.348012,0.880694,[10 30] ; [ 7 12],[11.52542373 28.47457627] ; [ 5.47457627 13.52542373],0
a4,1,0.389151,0.741593,[21 78] ; [13 34],[23.05479452 75.94520548] ; [10.94520548 36.05479452],0
v3,1,0.465025,0.533773,[15 82] ; [ 9 35],[16.5106383 80.4893617] ; [ 7.4893617 36.5106383],0
d1,1,0.556572,0.345674,[43 56] ; [18 29],[41.3630137 57.6369863] ; [19.6369863 27.3630137],0
d5,1,0.556762,0.345341,[64 34] ; [33 14],[65.55862069 32.44137931] ; [31.44137931 15.55862069],0
s5,1,0.577701,0.309966,[25 71] ; [10 36],[23.66197183 72.33802817] ; [11.33802817 34.66197183],0
b2,1,0.618842,0.247499,[10 36] ; [ 7 19],[10.86111111 35.13888889] ; [ 6.13888889 19.86111111],0
b3,1,0.618842,0.247499,[10 36] ; [ 7 19],[10.86111111 35.13888889] ; [ 6.13888889 19.86111111],0
b4,1,0.657278,0.196847,[53 46] ; [27 20],[54.24657534 44.75342466] ; [25.75342466 21.24657534],0
a3,1,0.667091,0.185023,[51 48] ; [26 21],[52.21232877 46.78767123] ; [24.78767123 22.21232877],0
a1,1,0.703746,0.144604,[ 3 96] ; [ 2 45],[ 3.39041096 95.60958904] ; [ 1.60958904 45.39041096],0
a5,1,0.779883,0.078104,[46 53] ; [23 24],[46.78767123 52.21232877] ; [22.21232877 24.78767123],0
n5,1,0.780015,0.078008,[30 69] ; [15 31],[30.72413793 68.27586207] ; [14.27586207 31.72413793],0
u3,1,0.880934,0.022436,[25 21] ; [11 10],[24.71641791 21.28358209] ; [11.28358209  9.71641791],0
v2,1,0.885632,0.020688,[33 61] ; [16 28],[33.37681159 60.62318841] ; [15.62318841 28.37681159],0
d4,1,0.909142,0.013023,[70 28] ; [34 13],[70.28965517 27.71034483] ; [33.71034483 13.28965517],0
u2,1,0.920024,0.010081,[24 23] ; [11 10],[24.19117647 22.80882353] ; [10.80882353 10.19117647],0
a2,1,0.9296,0.007805,[ 8 91] ; [ 4 43],[ 8.1369863 90.8630137] ; [ 3.8630137 43.1369863],0
p5,1,0.931066,0.007483,[ 4 95] ; [ 2 44],[ 4.09655172 94.90344828] ; [ 1.90344828 44.09655172],0
p1,1,0.951265,0.003735,[ 4 95] ; [ 2 45],[ 4.06849315 94.93150685] ; [ 1.93150685 45.06849315],0
p12,1,0.965892,0.001829,[ 2 97] ; [ 1 46],[ 2.03424658 96.96575342] ; [ 0.96575342 46.03424658],0
