Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.000841,11.14754,[31  8] ; [53 56],[22.13513514 16.86486486] ; [61.86486486 47.13513514],1
n4,1,0.00104,10.754086,[34  5] ; [64 46],[25.65100671 13.34899329] ; [72.34899329 37.65100671],0
v2,1,0.005312,7.770009,[21 17] ; [31 73],[13.91549296 24.08450704] ; [38.08450704 65.91549296],0
r4,1,0.013044,6.163094,[34  5] ; [73 37],[28.00671141 10.99328859] ; [78.99328859 31.00671141],0
p3,1,0.016307,5.769507,[21 18] ; [35 74],[14.75675676 24.24324324] ; [41.24324324 67.75675676],0
r2,1,0.022329,5.219934,[37  2] ; [86 23],[32.41216216  6.58783784] ; [90.58783784 18.41216216],0
v1,1,0.046801,3.95252,[22 16] ; [42 65],[16.77241379 21.22758621] ; [47.22758621 59.77241379],0
a3,1,0.053572,3.725981,[24 15] ; [47 61],[18.83673469 20.16326531] ; [52.16326531 55.83673469],0
p4,1,0.076285,3.142333,[22 17] ; [44 66],[17.27516779 21.72483221] ; [48.72483221 61.27516779],0
s3,1,0.079636,3.072313,[21 17] ; [42 66],[16.39726027 21.60273973] ; [46.60273973 61.39726027],0
a5,1,0.084329,2.979437,[24 15] ; [50 60],[19.36912752 19.63087248] ; [54.63087248 55.36912752],0
n5,1,0.112734,2.515474,[32  7] ; [75 34],[28.19594595 10.80405405] ; [78.80405405 30.19594595],0
b2,1,0.1213,2.400459,[10 19] ; [13 53],[ 7.02105263 21.97894737] ; [15.97894737 50.02105263],0
b3,1,0.1213,2.400459,[10 19] ; [13 53],[ 7.02105263 21.97894737] ; [15.97894737 50.02105263],0
s6,1,0.134095,2.244446,[21 18] ; [44 66],[17.01342282 21.98657718] ; [47.98657718 62.01342282],0
p1,1,0.134919,2.234978,[ 7 32] ; [ 10 100],[ 4.44966443 34.55033557] ; [12.55033557 97.44966443],0
v4,1,0.137401,2.206828,[36  3] ; [89 19],[33.16326531  5.83673469] ; [91.83673469 16.16326531],0
n1,1,0.16081,1.966593,[4 2] ; [15 26],[2.42553191 3.57446809] ; [16.57446809 24.42553191],0
s4,1,0.175452,1.835736,[ 3 36] ; [18 91],[ 5.53378378 33.46621622] ; [15.46621622 93.53378378],0
b4,1,0.202418,1.624844,[22 17] ; [49 61],[18.58389262 20.41610738] ; [52.41610738 57.58389262],0
a7,1,0.239526,1.383379,[25 14] ; [58 51],[21.87162162 17.12837838] ; [61.12837838 47.87162162],0
p10,1,0.258892,1.274671,[28 11] ; [66 41],[25.10958904 13.89041096] ; [68.89041096 38.10958904],0
a8,1,0.348284,0.879701,[ 2 34] ; [11 90],[ 3.41605839 32.58394161] ; [ 9.58394161 91.41605839],0
p9,1,0.356984,0.848476,[29 10] ; [71 36],[26.71232877 12.28767123] ; [73.28767123 33.71232877],0
p6,1,0.380455,0.769232,[11 28] ; [23 85],[ 9.02040816 29.97959184] ; [24.97959184 83.02040816],0
d2,1,0.398973,0.711418,[ 7 32] ; [27 83],[ 8.89932886 30.10067114] ; [25.10067114 84.89932886],0
s7,1,0.407395,0.68639,[12 24] ; [28 79],[10.06993007 25.93006993] ; [29.93006993 77.06993007],0
d5,1,0.435875,0.607118,[20 19] ; [48 61],[17.91891892 21.08108108] ; [50.08108108 58.91891892],0
p11,1,0.468967,0.52441,[28 11] ; [72 38],[26.17449664 12.82550336] ; [73.82550336 36.17449664],0
p2,1,0.472934,0.515112,[26 13] ; [80 30],[27.74496644 11.25503356] ; [78.25503356 31.74496644],0
p12,1,0.474376,0.511765,[ 2 37] ; [  3 107],[ 1.30872483 37.69127517] ; [  3.69127517 106.30872483],0
d3,1,0.484251,0.489275,[12 27] ; [27 81],[10.34693878 28.65306122] ; [28.65306122 79.34693878],0
b1,1,0.509584,0.434922,[15 24] ; [49 61],[16.75167785 22.24832215] ; [47.24832215 62.75167785],0
u3,1,0.62115,0.244255,[7 8] ; [25 38],[6.15384615 8.84615385] ; [25.84615385 37.15384615],0
n6,1,0.680748,0.169285,[29 10] ; [78 32],[28.00671141 10.99328859] ; [78.99328859 31.00671141],0
a1,1,0.683866,0.165807,[ 2 37] ; [  4 106],[ 1.5704698 37.4295302] ; [  4.4295302 105.5704698],0
p8,1,0.688803,0.160384,[16 23] ; [40 67],[14.95890411 24.04109589] ; [41.04109589 65.95890411],0
p5,1,0.691861,0.157078,[ 2 37] ; [  4 105],[ 1.58108108 37.41891892] ; [  4.41891892 104.58108108],0
