Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.7e-05,18.478432,[21 59] ; [38 23],[33.4751773 46.5248227] ; [25.5248227 35.4751773],1
p10,1,0.000119,14.810769,[39 45] ; [47 13],[50.16666667 33.83333333] ; [35.83333333 24.16666667],1
r1,1,0.000212,13.717981,[39 46] ; [48 15],[49.96621622 35.03378378] ; [37.03378378 25.96621622],1
a3,1,0.000481,12.188235,[32 53] ; [42 21],[42.5 42.5] ; [31.5 31.5],1
d4,1,0.001913,9.631278,[45 40] ; [49 14],[53.98648649 31.01351351] ; [40.01351351 22.98648649],0
p9,1,0.003084,8.757037,[46 37] ; [49 13],[54.37931034 28.62068966] ; [40.62068966 21.37931034],0
v4,1,0.005188,7.812677,[63 22] ; [58  5],[69.49324324 15.50675676] ; [51.50675676 11.49324324],0
d1,1,0.00565,7.658611,[23 62] ; [31 32],[31.01351351 53.98648649] ; [22.98648649 40.01351351],0
s2,1,0.006805,7.323651,[11 72] ; [20 43],[17.62328767 65.37671233] ; [13.37671233 49.62328767],0
n3,1,0.00876,6.871107,[15 15] ; [15  2],[19.14893617 10.85106383] ; [10.85106383  6.14893617],0
a4,1,0.010771,6.502684,[21 63] ; [28 34],[28.19178082 55.80821918] ; [20.80821918 41.19178082],0
a5,1,0.014025,6.034976,[38 47] ; [41 22],[45.37162162 39.62837838] ; [33.62837838 29.37162162],0
p11,1,0.018083,5.588074,[52 33] ; [50 13],[58.58108108 26.41891892] ; [43.41891892 19.58108108],0
d5,1,0.018633,5.535674,[43 42] ; [44 19],[49.96621622 35.03378378] ; [37.03378378 25.96621622],0
p7,1,0.021374,5.296077,[35 48] ; [37 23],[41.79020979 41.20979021] ; [30.20979021 29.79020979],0
p4,1,0.023062,5.163809,[25 57] ; [30 31],[31.53846154 50.46153846] ; [23.46153846 37.53846154],0
r3,1,0.023193,5.153959,[61 24] ; [55  8],[66.62162162 18.37837838] ; [49.37837838 13.62162162],0
s8,1,0.027523,4.857677,[ 9 76] ; [15 47],[13.87755102 71.12244898] ; [10.12244898 51.87755102],0
p2,1,0.032997,4.545932,[47 37] ; [44 16],[53.08333333 30.91666667] ; [37.91666667 22.08333333],0
s5,1,0.034428,4.473324,[15 65] ; [21 40],[20.42553191 59.57446809] ; [15.57446809 45.42553191],0
b5,1,0.04879,3.882552,[36 49] ; [37 26],[41.92567568 43.07432432] ; [31.07432432 31.92567568],0
v3,1,0.050821,3.814169,[15 66] ; [20 41],[19.96478873 61.03521127] ; [15.03521127 45.96478873],0
r4,1,0.052114,3.772105,[55 30] ; [50 13],[60.30405405 24.69594595] ; [44.69594595 18.30405405],0
a2,1,0.056451,3.638703,[ 2 83] ; [ 6 57],[ 4.59459459 80.40540541] ; [ 3.40540541 59.59459459],0
u3,1,0.073798,3.196457,[16 37] ; [11 10],[19.33783784 33.66216216] ; [ 7.66216216 13.33783784],0
s4,1,0.09152,2.84743,[13 72] ; [ 4 59],[ 9.76351351 75.23648649] ; [ 7.23648649 55.76351351],0
s6,1,0.096991,2.754337,[29 53] ; [30 31],[33.83216783 48.16783217] ; [25.16783217 35.83216783],0
b2,1,0.128718,2.307893,[13 35] ; [17 23],[16.36363636 31.63636364] ; [13.63636364 26.36363636],0
b3,1,0.128718,2.307893,[13 35] ; [17 23],[16.36363636 31.63636364] ; [13.63636364 26.36363636],0
a6,1,0.17086,1.875382,[42 43] ; [24 39],[37.90540541 47.09459459] ; [28.09459459 34.90540541],0
n2,1,0.193502,1.69075,[20 11] ; [14  3],[21.95833333  9.04166667] ; [12.04166667  4.95833333],0
p6,1,0.206218,1.597783,[14 68] ; [15 43],[16.98571429 65.01428571] ; [12.01428571 45.98571429],0
n5,1,0.227831,1.454348,[53 31] ; [45 17],[56.38356164 27.61643836] ; [41.61643836 20.38356164],0
r2,1,0.231995,1.428585,[66 17] ; [54  8],[68.68965517 14.31034483] ; [51.31034483 10.68965517],0
d2,1,0.272417,1.204536,[32 51] ; [30 33],[35.24657534 47.75342466] ; [26.75342466 36.24657534],0
p12,1,0.309009,1.034906,[ 4 80] ; [ 1 60],[ 2.89655172 81.10344828] ; [ 2.10344828 58.89655172],0
n6,1,0.432917,0.614985,[58 27] ; [46 16],[60.13605442 24.86394558] ; [43.86394558 18.13605442],0
p3,1,0.476396,0.507101,[25 60] ; [21 39],[26.96551724 58.03448276] ; [19.03448276 40.96551724],0
u2,1,0.478117,0.503155,[22 30] ; [ 7 14],[20.65753425 31.34246575] ; [ 8.34246575 12.65753425],0
b1,1,0.483589,0.490759,[40 45] ; [26 37],[37.90540541 47.09459459] ; [28.09459459 34.90540541],0
n1,1,0.489162,0.47837,[ 8 23] ; [ 6 11],[ 9.04166667 21.95833333] ; [ 4.95833333 12.04166667],0
p5,1,0.546782,0.363114,[ 6 79] ; [ 6 55],[ 6.98630137 78.01369863] ; [ 5.01369863 55.98630137],0
b4,1,0.565123,0.330911,[50 35] ; [40 23],[51.68918919 33.31081081] ; [38.31081081 24.68918919],0
s3,1,0.606556,0.265221,[25 56] ; [22 41],[26.4375 54.5625] ; [20.5625 42.4375],0
a8,1,0.635055,0.225269,[ 7 72] ; [ 4 56],[ 6.25179856 72.74820144] ; [ 4.74820144 55.25179856],0
d3,1,0.651662,0.203811,[28 57] ; [23 40],[29.29054054 55.70945946] ; [21.70945946 41.29054054],0
s1,1,0.657982,0.195984,[ 4 80] ; [ 2 59],[ 3.47586207 80.52413793] ; [ 2.52413793 58.47586207],0
p8,1,0.765037,0.089325,[31 53] ; [24 37],[31.86206897 52.13793103] ; [23.13793103 37.86206897],0
u1,1,0.830521,0.04581,[ 1 84] ; [ 1 62],[ 1.14864865 83.85135135] ; [ 0.85135135 62.14864865],0
p1,1,0.864965,0.028919,[ 6 79] ; [ 4 59],[ 5.74324324 79.25675676] ; [ 4.25675676 58.74324324],0
a1,1,0.906459,0.013808,[ 5 80] ; [ 4 59],[ 5.16891892 79.83108108] ; [ 3.83108108 59.16891892],0
n4,1,0.996276,2.2e-05,[54 31] ; [40 23],[53.98648649 31.01351351] ; [40.01351351 22.98648649],0
