Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,48.409496,[72  5] ; [20 34],[54.07633588 22.92366412] ; [37.92366412 16.07633588],1
p11,1,1e-06,24.164201,[59 19] ; [19 38],[45.06666667 32.93333333] ; [32.93333333 24.06666667],1
r3,1,3e-06,21.782019,[70  7] ; [32 25],[58.6119403 18.3880597] ; [43.3880597 13.6119403],1
r4,1,0.000336,12.858345,[49 29] ; [18 39],[38.71111111 39.28888889] ; [28.28888889 28.71111111],1
s2,1,0.00164,9.914386,[37 41] ; [12 45],[28.31111111 49.68888889] ; [20.68888889 36.31111111],0
p2,1,0.004718,7.984539,[55 22] ; [27 30],[47.11940299 29.88059701] ; [34.88059701 22.11940299],0
s8,1,0.011648,6.363747,[24 54] ; [ 7 50],[17.91111111 60.08888889] ; [13.08888889 43.91111111],0
r2,1,0.018363,5.56119,[63 13] ; [35 19],[57.29230769 18.70769231] ; [40.70769231 13.29230769],0
a7,1,0.022838,5.180787,[49 28] ; [25 32],[42.52238806 34.47761194] ; [31.47761194 25.52238806],0
v4,1,0.023459,5.134214,[64 14] ; [37 20],[58.35555556 19.64444444] ; [42.64444444 14.35555556],0
s6,1,0.027275,4.873316,[39 38] ; [18 39],[32.75373134 44.24626866] ; [24.24626866 32.75373134],0
n6,1,0.028823,4.778175,[59 19] ; [33 24],[53.15555556 24.84444444] ; [38.84444444 18.15555556],0
v1,1,0.028828,4.777854,[32 43] ; [13 41],[26.1627907 48.8372093] ; [18.8372093 35.1627907],0
a1,1,0.032571,4.568213,[ 3 75] ; [ 8 49],[ 6.35555556 71.64444444] ; [ 4.64444444 52.35555556],0
s3,1,0.039192,4.252514,[39 39] ; [18 38],[33.17910448 44.82089552] ; [23.82089552 32.17910448],0
d5,1,0.053122,3.740064,[58 19] ; [34 23],[52.86567164 24.13432836] ; [39.13432836 17.86567164],0
n2,1,0.071423,3.25,[21  5] ; [15 11],[18.  8.] ; [18.  8.],0
a5,1,0.082364,3.01762,[46 32] ; [25 32],[41.02222222 36.97777778] ; [29.97777778 27.02222222],0
p7,1,0.125433,2.348133,[30 47] ; [15 42],[25.85820896 51.14179104] ; [19.14179104 37.85820896],0
n5,1,0.128501,2.310519,[55 23] ; [33 24],[50.84444444 27.15555556] ; [37.15555556 19.84444444],0
u3,1,0.131302,2.27704,[11 13] ; [ 6 18],[ 8.5 15.5] ; [ 8.5 15.5],0
p3,1,0.136331,2.218889,[29 49] ; [14 42],[25.02985075 52.97014925] ; [17.97014925 38.02985075],0
n1,1,0.145174,2.122241,[12 13] ; [ 7 18],[ 9.5 15.5] ; [ 9.5 15.5],0
n4,1,0.160531,1.969219,[53 25] ; [32 25],[49.11111111 28.88888889] ; [35.88888889 21.11111111],0
d2,1,0.187209,1.739448,[31 46] ; [29 27],[34.73684211 42.26315789] ; [25.26315789 30.73684211],0
s5,1,0.190458,1.714075,[19 54] ; [ 9 46],[15.96875 57.03125] ; [12.03125 42.96875],0
b5,1,0.21278,1.55241,[52 26] ; [32 25],[48.53333333 29.46666667] ; [35.46666667 21.53333333],0
a3,1,0.217733,1.519253,[54 24] ; [33 23],[50.64179104 27.35820896] ; [36.35820896 19.64179104],0
s7,1,0.219643,1.506705,[26 49] ; [13 40],[22.8515625 52.1484375] ; [16.1484375 36.8515625],0
s4,1,0.272837,1.202429,[12 66] ; [13 44],[14.44444444 63.55555556] ; [10.55555556 46.44444444],0
d4,1,0.287391,1.131802,[56 22] ; [36 21],[53.15555556 24.84444444] ; [38.84444444 18.15555556],0
p5,1,0.298859,1.079278,[ 4 73] ; [ 1 56],[ 2.87313433 74.12686567] ; [ 2.12686567 54.87313433],0
b4,1,0.300722,1.07099,[48 30] ; [30 27],[45.06666667 32.93333333] ; [32.93333333 24.06666667],0
p4,1,0.329853,0.949474,[31 47] ; [18 39],[28.31111111 49.68888889] ; [20.68888889 36.31111111],0
s1,1,0.376957,0.780602,[ 1 77] ; [ 2 54],[ 1.74626866 76.25373134] ; [ 1.25373134 54.74626866],0
a6,1,0.404783,0.69407,[48 30] ; [31 26],[45.64444444 32.35555556] ; [33.35555556 23.64444444],0
b1,1,0.425035,0.636352,[37 41] ; [31 26],[39.28888889 38.71111111] ; [28.71111111 28.28888889],0
d1,1,0.430643,0.621089,[34 44] ; [21 36],[31.77777778 46.22222222] ; [23.22222222 33.77777778],0
u2,1,0.440287,0.595534,[11 13] ; [ 8 15],[ 9.70212766 14.29787234] ; [ 9.29787234 13.70212766],0
p6,1,0.471673,0.518053,[18 59] ; [10 45],[16.33333333 60.66666667] ; [11.66666667 43.33333333],0
d3,1,0.482773,0.492593,[42 34] ; [28 29],[40. 36.] ; [30. 27.],0
a2,1,0.536176,0.382673,[11 67] ; [ 6 51],[ 9.82222222 68.17777778] ; [ 7.17777778 49.82222222],0
v2,1,0.538083,0.379104,[28 47] ; [18 38],[26.33587786 48.66412214] ; [19.66412214 36.33587786],0
u1,1,0.57626,0.312319,[ 6 72] ; [ 3 54],[ 5.2 72.8] ; [ 3.8 53.2],0
