Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.001139,10.587415,[50 20] ; [54 61],[39.35135135 30.64864865] ; [64.64864865 50.35135135],0
n2,1,0.00591,7.577633,[22  4] ; [24 22],[16.61111111  9.38888889] ; [29.38888889 16.61111111],0
v3,1,0.006341,7.450772,[26 41] ; [22 88],[18.16949153 48.83050847] ; [29.83050847 80.16949153],0
p9,1,0.008148,7.000756,[57 12] ; [72 40],[49.17679558 19.82320442] ; [79.82320442 32.17679558],0
a4,1,0.013511,6.100978,[27 43] ; [25 90],[19.67567568 50.32432432] ; [32.32432432 82.67567568],0
s6,1,0.014738,5.947475,[44 25] ; [52 63],[36. 33.] ; [60. 55.],0
a3,1,0.016843,5.712676,[49 21] ; [60 55],[41.24324324 28.75675676] ; [67.75675676 47.24324324],0
v2,1,0.019851,5.424943,[37 29] ; [41 67],[29.5862069 36.4137931] ; [48.4137931 59.5862069],0
s7,1,0.026341,4.933527,[24 43] ; [22 85],[17.71264368 49.28735632] ; [28.28735632 78.71264368],0
p10,1,0.045046,4.016905,[51 18] ; [67 46],[44.73626374 24.26373626] ; [73.26373626 39.73626374],0
n5,1,0.071542,3.247285,[30 40] ; [34 80],[24.34782609 45.65217391] ; [39.65217391 74.34782609],0
a2,1,0.077044,3.126185,[13 57] ; [ 11 104],[ 9.08108108 60.91891892] ; [ 14.91891892 100.08108108],0
r1,1,0.117989,2.443813,[52 18] ; [72 42],[47.17391304 22.82608696] ; [76.82608696 37.17391304],0
u3,1,0.143763,2.13721,[15  6] ; [28 25],[12.2027027  8.7972973] ; [30.7972973 22.2027027],0
s2,1,0.154593,2.026331,[30 40] ; [37 77],[25.48913043 44.51086957] ; [41.51086957 72.48913043],0
a8,1,0.156484,2.007877,[ 4 63] ; [  2 103],[ 2.3372093 64.6627907] ; [  3.6627907 101.3372093],0
p7,1,0.164777,1.929832,[34 35] ; [43 68],[29.51666667 39.48333333] ; [47.48333333 63.51666667],0
b3,1,0.183631,1.767989,[11 21] ; [12 44],[ 8.36363636 23.63636364] ; [14.63636364 41.36363636],0
b2,1,0.183631,1.767989,[11 21] ; [12 44],[ 8.36363636 23.63636364] ; [14.63636364 41.36363636],0
s8,1,0.184413,1.761695,[22 48] ; [26 89],[18.16216216 51.83783784] ; [29.83783784 85.16216216],0
p3,1,0.184413,1.761695,[22 48] ; [26 89],[18.16216216 51.83783784] ; [29.83783784 85.16216216],0
p11,1,0.18706,1.740621,[47 23] ; [66 49],[42.75675676 27.24324324] ; [70.24324324 44.75675676],0
u2,1,0.234452,1.413645,[12  8] ; [24 30],[ 9.72972973 10.27027027] ; [26.27027027 27.72972973],0
p2,1,0.262277,1.256699,[51 19] ; [74 40],[47.55434783 22.44565217] ; [77.44565217 36.55434783],0
p1,1,0.288588,1.126196,[ 4 66] ; [  3 111],[ 2.66304348 67.33695652] ; [  4.33695652 109.66304348],0
p12,1,0.292749,1.106937,[ 2 67] ; [  1 114],[ 1.125 67.875] ; [  1.875 113.125],0
n1,1,0.294088,1.100812,[ 4 22] ; [12 34],[ 5.77777778 20.22222222] ; [10.22222222 35.77777778],0
d4,1,0.380654,0.768588,[55 15] ; [83 31],[52.5 17.5] ; [85.5 28.5],0
n3,1,0.385683,0.752508,[19  7] ; [29 17],[17.33333333  8.66666667] ; [30.66666667 15.33333333],0
r4,1,0.398866,0.711743,[55 15] ; [84 31],[52.59459459 17.40540541] ; [86.40540541 28.59459459],0
a7,1,0.424492,0.637846,[46 24] ; [82 33],[48.43243243 21.56756757] ; [79.56756757 35.43243243],0
p4,1,0.428154,0.627824,[28 42] ; [39 75],[25.48913043 44.51086957] ; [41.51086957 72.48913043],0
r2,1,0.444256,0.585265,[61  8] ; [97 18],[59.25  9.75] ; [98.75 16.25],0
d2,1,0.489146,0.478405,[26 44] ; [37 78],[23.83783784 46.16216216] ; [39.16216216 75.83783784],0
s3,1,0.566108,0.329238,[33 36] ; [50 65],[31.125 37.875] ; [51.875 63.125],0
b1,1,0.569706,0.323175,[26 44] ; [38 77],[24.21621622 45.78378378] ; [39.78378378 75.21621622],0
s1,1,0.606302,0.265595,[ 2 68] ; [  5 110],[ 2.64864865 67.35135135] ; [  4.35135135 110.64864865],0
a1,1,0.612111,0.257112,[ 2 68] ; [  2 113],[ 1.51351351 68.48648649] ; [  2.48648649 112.51351351],0
d5,1,0.638128,0.221199,[47 23] ; [81 34],[48.43243243 21.56756757] ; [79.56756757 35.43243243],0
v4,1,0.645646,0.211434,[62  7] ; [99 14],[61.03846154  7.96153846] ; [99.96153846 13.03846154],0
n6,1,0.669936,0.181677,[46 24] ; [72 43],[44.64864865 25.35135135] ; [73.35135135 41.64864865],0
s5,1,0.697683,0.150893,[18 50] ; [27 86],[16.90607735 51.09392265] ; [28.09392265 84.90607735],0
s4,1,0.704695,0.143634,[13 57] ; [24 91],[14. 56.] ; [23. 92.],0
u4,1,0.721404,0.127151,[ 1 69] ; [  1 114],[ 0.75675676 69.24324324] ; [  1.24324324 113.75675676],0
a6,1,0.723447,0.125214,[42 28] ; [72 43],[43.13513514 26.86486486] ; [70.86486486 44.13513514],0
