Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,98.875939,[287 105] ; [ 4 55],[252.93126386 139.06873614] ; [38.06873614 20.93126386],1
d3,1,0.0,57.498775,[304  88] ; [17 41],[279.62666667 112.37333333] ; [41.37333333 16.62666667],1
d5,1,0.0,34.438778,[343  49] ; [33 25],[327.53777778  64.46222222] ; [48.46222222  9.53777778],1
d2,1,2.9e-05,17.46278,[220 171] ; [16 43],[205.05777778 185.94222222] ; [30.94222222 28.05777778],1
a4,1,0.000211,13.73327,[201 191] ; [15 44],[187.74279379 204.25720621] ; [28.25720621 30.74279379],1
a2,1,0.000218,13.665918,[116 276] ; [ 4 55],[104.30155211 287.69844789] ; [15.69844789 43.30155211],1
a3,1,0.000316,12.975654,[304  87] ; [33 26],[292.81555556  98.18444444] ; [44.18444444 14.81555556],1
u2,1,0.000564,11.890487,[59 27] ; [ 8 18],[51.44642857 34.55357143] ; [15.55357143 10.44642857],1
u1,1,0.002266,9.320758,[ 96 296] ; [ 4 55],[ 86.91796009 305.08203991] ; [13.08203991 45.91796009],0
a5,1,0.002516,9.128974,[304  88] ; [35 24],[294.6518847  97.3481153] ; [44.3481153 14.6518847],0
p3,1,0.002933,8.848965,[216 174] ; [20 38],[205.44642857 184.55357143] ; [30.55357143 27.44642857],0
p4,1,0.005555,7.689195,[263 126] ; [29 30],[253.54464286 135.45535714] ; [38.45535714 20.54464286],0
p2,1,0.010961,6.47169,[334  55] ; [43 16],[327.35044643  61.64955357] ; [49.64955357  9.35044643],0
v2,1,0.011206,6.432276,[226 146] ; [25 33],[217.14418605 154.85581395] ; [33.85581395 24.14418605],0
b3,1,0.014663,5.956509,[100 139] ; [ 8 30],[ 93.18411552 145.81588448] ; [14.81588448 23.18411552],0
b2,1,0.014663,5.956509,[100 139] ; [ 8 30],[ 93.18411552 145.81588448] ; [14.81588448 23.18411552],0
