Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,100.303031,[368  17] ; [77 49],[335.2739726  49.7260274] ; [109.7260274  16.2739726],1
r2,1,0.0,47.012255,[374   9] ; [100  25],[357.36614173  25.63385827] ; [116.63385827   8.36614173],1
d1,1,2e-06,23.041594,[214 171] ; [39 87],[190.61643836 194.38356164] ; [62.38356164 63.61643836],1
a5,1,3e-06,21.594303,[273 111] ; [61 65],[251.48235294 132.51764706] ; [82.51764706 43.48235294],1
r3,1,7e-06,20.32355,[368  14] ; [107  19],[357.18503937  24.81496063] ; [117.81496063   8.18503937],1
a7,1,6e-05,16.104462,[297  86] ; [74 51],[279.71062992 103.28937008] ; [91.28937008 33.71062992],1
a2,1,0.0001,15.134653,[ 92 293] ; [ 10 116],[ 76.84931507 308.15068493] ; [ 25.15068493 100.84931507],1
a6,1,0.000153,14.337496,[279 104] ; [69 57],[261.8546169 121.1453831] ; [86.1453831 39.8546169],1
v2,1,0.000252,13.397048,[203 161] ; [46 79],[185.34969325 178.65030675] ; [63.65030675 61.34969325],1
d4,1,0.000425,12.418584,[312  70] ; [84 42],[297.77952756  84.22047244] ; [98.22047244 27.77952756],1
u1,1,0.000682,11.537966,[ 60 325] ; [  5 121],[ 48.97260274 336.02739726] ; [ 16.02739726 109.97260274],1
d3,1,0.000737,11.392292,[270 113] ; [67 57],[254.57790927 128.42209073] ; [82.42209073 41.57790927],1
p11,1,0.005519,7.70103,[301  84] ; [83 43],[289.31506849  95.68493151] ; [94.68493151 31.31506849],0
d5,1,0.007746,7.091267,[303  81] ; [84 41],[291.96070727  92.03929273] ; [95.03929273 29.96070727],0
a4,1,0.008527,6.919299,[169 213] ; [39 87],[156.40944882 225.59055118] ; [51.59055118 74.40944882],0
n4,1,0.008541,6.916275,[282 102] ; [77 49],[270.30588235 113.69411765] ; [88.69411765 37.30588235],0
a3,1,0.012654,6.216859,[255 127] ; [68 57],[243.36489152 138.63510848] ; [79.63510848 45.36489152],0
v3,1,0.019308,5.473362,[132 235] ; [31 95],[121.34077079 245.65922921] ; [41.65922921 84.34077079],0
a1,1,0.020694,5.352382,[ 12 373] ; [ 10 116],[ 16.57534247 368.42465753] ; [  5.42465753 120.57534247],0
u3,1,0.022797,5.183914,[77 51] ; [24 33],[69.88108108 58.11891892] ; [31.11891892 25.88108108],0
p4,1,0.026314,4.935298,[205 173] ; [53 71],[194.27091633 183.72908367] ; [63.72908367 60.27091633],0
p7,1,0.02687,4.89915,[224 146] ; [61 63],[213.46153846 156.53846154] ; [71.53846154 52.46153846],0
p10,1,0.027872,4.83598,[289  88] ; [82 41],[279.734  97.266] ; [91.266 31.734],0
s3,1,0.030767,4.665903,[163 214] ; [40 84],[152.75648703 224.24351297] ; [50.24351297 73.75648703],0
s6,1,0.040751,4.186359,[205 171] ; [54 69],[195.15831663 180.84168337] ; [63.84168337 59.15831663],0
s7,1,0.048897,3.878873,[101 266] ; [22 97],[ 92.88271605 274.11728395] ; [30.11728395 88.88271605],0
v1,1,0.054658,3.692499,[182 196] ; [47 76],[172.77844311 205.22155689] ; [56.22155689 66.77844311],0
p2,1,0.060762,3.516454,[312  68] ; [93 32],[304.75247525  75.24752475] ; [100.24752475  24.75247525],0
b1,1,0.065815,3.384418,[133 252] ; [55 71],[141.64383562 243.35616438] ; [46.35616438 79.64383562],0
p3,1,0.085934,2.948931,[165 215] ; [43 81],[156.82539683 223.17460317] ; [51.17460317 72.82539683],0
d2,1,0.090498,2.865485,[161 221] ; [42 83],[152.95069034 229.04930966] ; [50.04930966 74.95069034],0
p8,1,0.095522,2.778756,[184 192] ; [50 74],[175.968 200.032] ; [58.032 65.968],0
s2,1,0.114593,2.489707,[135 246] ; [35 91],[127.75147929 253.24852071] ; [42.24852071 83.75147929],0
n3,1,0.230173,1.43979,[64 19] ; [31 15],[61.12403101 21.87596899] ; [33.87596899 12.12403101],0
s1,1,0.239035,1.386277,[ 14 363] ; [  2 124],[ 11.99204771 365.00795229] ; [  4.00795229 121.99204771],0
n5,1,0.245205,1.350421,[268 113] ; [81 44],[262.78458498 118.21541502] ; [86.21541502 38.78458498],0
p6,1,0.282823,1.153473,[110 264] ; [30 93],[105.35211268 268.64788732] ; [34.64788732 88.35211268],0
s4,1,0.288793,1.125238,[ 54 323] ; [ 23 103],[ 57.71172962 319.28827038] ; [ 19.28827038 106.71172962],0
b4,1,0.299937,1.074472,[231 154] ; [69 57],[226.02739726 158.97260274] ; [73.97260274 52.02739726],0
b3,1,0.351747,0.867146,[ 60 145] ; [23 42],[ 63.01851852 141.98148148] ; [19.98148148 45.01851852],0
b2,1,0.351747,0.867146,[ 60 145] ; [23 42],[ 63.01851852 141.98148148] ; [19.98148148 45.01851852],0
