Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,27.347169,[43  3] ; [43 47],[29.08823529 16.91176471] ; [56.91176471 33.08823529],1
s2,1,1e-06,24.540059,[34 12] ; [26 63],[20.44444444 25.55555556] ; [39.55555556 49.44444444],1
s3,1,0.000119,14.805721,[32 13] ; [32 57],[21.49253731 23.50746269] ; [42.50746269 46.49253731],1
p1,1,0.000275,13.231267,[ 8 37] ; [ 1 88],[ 3.02238806 41.97761194] ; [ 5.97761194 83.02238806],1
s8,1,0.000298,13.081823,[25 21] ; [21 69],[15.55882353 30.44117647] ; [30.44117647 59.55882353],1
s4,1,0.002167,9.40275,[18 28] ; [14 76],[10.82352941 35.17647059] ; [21.17647059 68.82352941],0
d1,1,0.005243,7.793553,[34 12] ; [44 46],[26.38235294 19.61764706] ; [51.61764706 38.38235294],0
p6,1,0.006025,7.542664,[16 29] ; [13 75],[ 9.81203008 35.18796992] ; [19.18796992 68.81203008],0
p12,1,0.007865,7.063953,[ 5 40] ; [ 1 89],[ 2. 43.] ; [ 4. 86.],0
r2,1,0.010225,6.595214,[44  1] ; [74 16],[39.33333333  5.66666667] ; [78.66666667 11.33333333],0
b4,1,0.015299,5.881675,[33 13] ; [45 45],[26.38235294 19.61764706] ; [51.61764706 38.38235294],0
p3,1,0.016044,5.798071,[26 19] ; [32 57],[19.47761194 25.52238806] ; [38.52238806 50.47761194],0
a6,1,0.019913,5.419465,[27 19] ; [70 20],[32.80882353 13.19117647] ; [64.19117647 25.80882353],0
d4,1,0.020839,5.340218,[43  3] ; [70 20],[38.22058824  7.77941176] ; [74.77941176 15.22058824],0
p10,1,0.076112,3.146029,[37  8] ; [61 29],[32.66666667 12.33333333] ; [65.33333333 24.66666667],0
a1,1,0.081994,3.024918,[ 4 42] ; [ 2 88],[ 2.02941176 43.97058824] ; [ 3.97058824 86.02941176],0
a4,1,0.111453,2.533497,[25 21] ; [36 54],[20.63235294 25.36764706] ; [40.36764706 49.63235294],0
d2,1,0.113959,2.498443,[26 20] ; [38 52],[21.64705882 24.35294118] ; [42.35294118 47.64705882],0
r4,1,0.138275,2.197055,[41  5] ; [71 19],[37.88235294  8.11764706] ; [74.11764706 15.88235294],0
