Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.006798,7.325534,[25 14] ; [11 23],[19.23287671 19.76712329] ; [16.76712329 17.23287671],0
v2,1,0.03256,4.568765,[19 20] ; [ 8 25],[14.625 24.375] ; [12.375 20.625],0
n4,1,0.051963,3.776962,[18 21] ; [24 11],[22.13513514 16.86486486] ; [19.86486486 15.13513514],0
v4,1,0.059552,3.549809,[38  1] ; [29  5],[35.79452055  3.20547945] ; [31.20547945  2.79452055],0
p9,1,0.128733,2.307722,[31  6] ; [24 11],[28.26388889  8.73611111] ; [26.73611111  8.26388889],0
d5,1,0.136636,2.215439,[24 15] ; [15 19],[20.83561644 18.16438356] ; [18.16438356 15.83561644],0
a4,1,0.17255,1.860649,[12 27] ; [ 6 29],[ 9.48648649 29.51351351] ; [ 8.51351351 26.48648649],0
n6,1,0.233218,1.421129,[27 11] ; [29  6],[29.15068493  8.84931507] ; [26.84931507  8.15068493],0
a3,1,0.233618,1.418698,[21 18] ; [14 21],[18.44594595 20.55405405] ; [16.55405405 18.44594595],0
a7,1,0.238627,1.388687,[27 12] ; [19 15],[24.57534247 14.42465753] ; [21.42465753 12.57534247],0
d2,1,0.239457,1.383787,[ 4 35] ; [ 7 28],[ 5.7972973 33.2027027] ; [ 5.2027027 29.7972973],0
p12,1,0.253871,1.301873,[ 1 38] ; [ 3 32],[ 2.10810811 36.89189189] ; [ 1.89189189 33.10810811],0
u2,1,0.275539,1.188964,[10  8] ; [ 8 13],[8.30769231 9.69230769] ; [ 9.69230769 11.30769231],0
b1,1,0.281498,1.159843,[17 22] ; [11 24],[14.75675676 24.24324324] ; [13.24324324 21.75675676],0
s8,1,0.285607,1.140215,[ 9 30] ; [12 23],[11.06756757 27.93243243] ; [ 9.93243243 25.06756757],0
u3,1,0.365898,0.817547,[12  6] ; [11 10],[10.61538462  7.38461538] ; [12.38461538  8.61538462],0
p6,1,0.375583,0.785109,[11 27] ; [ 7 28],[ 9.36986301 28.63013699] ; [ 8.63013699 26.36986301],0
r3,1,0.382511,0.762616,[35  3] ; [30  5],[33.83561644  4.16438356] ; [31.16438356  3.83561644],0
p4,1,0.390478,0.737454,[14 25] ; [16 19],[15.81081081 23.18918919] ; [14.18918919 20.81081081],0
n3,1,0.415522,0.662946,[5 3] ; [11  3],[5.81818182 2.18181818] ; [10.18181818  3.81818182],0
b4,1,0.514411,0.425085,[23 16] ; [18 17],[21.60810811 17.39189189] ; [19.39189189 15.60810811],0
v3,1,0.528879,0.396546,[ 9 29] ; [ 6 28],[ 7.91666667 30.08333333] ; [ 7.08333333 26.91666667],0
s6,1,0.543866,0.368421,[26 12] ; [24  8],[27.14285714 10.85714286] ; [22.85714286  9.14285714],0
p3,1,0.550594,0.356253,[16 23] ; [12 23],[14.75675676 24.24324324] ; [13.24324324 21.75675676],0
s5,1,0.561391,0.337302,[16 20] ; [12 20],[14.82352941 21.17647059] ; [13.17647059 18.82352941],0
p2,1,0.589061,0.291813,[30  9] ; [25 10],[28.98648649 10.01351351] ; [26.01351351  8.98648649],0
a5,1,0.593692,0.284615,[18 21] ; [14 21],[16.86486486 22.13513514] ; [15.13513514 19.86486486],0
r4,1,0.595375,0.282028,[31  8] ; [26  9],[30.04054054  8.95945946] ; [26.95945946  8.04054054],0
u1,1,0.620909,0.244592,[ 2 37] ; [ 1 34],[ 1.58108108 37.41891892] ; [ 1.41891892 33.58108108],0
n5,1,0.630118,0.231901,[27 12] ; [26  9],[27.93243243 11.06756757] ; [25.06756757  9.93243243],0
n1,1,0.665362,0.187075,[3 5] ; [ 4 10],[2.54545455 5.45454545] ; [4.45454545 9.54545455],0
b5,1,0.684396,0.165219,[23 16] ; [19 16],[22.13513514 16.86486486] ; [19.86486486 15.13513514],0
p7,1,0.704662,0.143668,[20 16] ; [21 14],[20.78873239 15.21126761] ; [20.21126761 14.78873239],0
p11,1,0.761971,0.091744,[28 11] ; [24 11],[27.40540541 11.59459459] ; [24.59459459 10.40540541],0
p10,1,0.779655,0.078271,[26 12] ; [25 10],[26.54794521 11.45205479] ; [24.45205479 10.54794521],0
v1,1,0.85508,0.033358,[16 22] ; [14 21],[15.61643836 22.38356164] ; [14.38356164 20.61643836],0
r2,1,0.894454,0.017601,[33  6] ; [30  5],[33.2027027  5.7972973] ; [29.7972973  5.2027027],0
r1,1,0.907035,0.013637,[24 15] ; [22 13],[24.24324324 14.75675676] ; [21.75675676 13.24324324],0
s7,1,0.912971,0.011945,[20 19] ; [17 17],[19.76712329 19.23287671] ; [17.23287671 16.76712329],0
a2,1,0.938137,0.006024,[ 1 38] ; [ 1 34],[ 1.05405405 37.94594595] ; [ 0.94594595 34.05405405],0
p8,1,0.948232,0.004216,[16 22] ; [15 20],[16.1369863 21.8630137] ; [14.8630137 20.1369863],0
s3,1,0.967267,0.001684,[25 14] ; [21 12],[24.91666667 14.08333333] ; [21.08333333 11.91666667],0
s2,1,0.97274,0.001168,[23 16] ; [19 13],[23.07042254 15.92957746] ; [18.92957746 13.07042254],0
a6,1,0.989955,0.000159,[20 19] ; [18 17],[20.02702703 18.97297297] ; [17.97297297 17.02702703],0
