Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,42.307351,[102  28] ; [30 57],[79.07834101 50.92165899] ; [52.92165899 34.07834101],1
n6,1,0.000758,11.340893,[98 31] ; [47 40],[86.59722222 42.40277778] ; [58.40277778 28.59722222],1
a2,1,0.001499,10.079251,[ 28 102] ; [ 5 82],[ 19.76958525 110.23041475] ; [13.23041475 73.76958525],0
a5,1,0.002313,9.282759,[84 46] ; [38 49],[73.0875576 56.9124424] ; [48.9124424 38.0875576],0
a4,1,0.014354,5.994131,[60 69] ; [26 61],[51.36111111 77.63888889] ; [34.63888889 52.36111111],0
p10,1,0.022022,5.244081,[82 46] ; [41 44],[73.91549296 54.08450704] ; [49.08450704 35.91549296],0
r3,1,0.037099,4.345845,[99 29] ; [77 10],[104.78139535  23.21860465] ; [71.21860465 15.78139535],0
d2,1,0.042892,4.099659,[65 63] ; [32 55],[57.74883721 70.25116279] ; [39.25116279 47.74883721],0
a6,1,0.044187,4.049408,[85 45] ; [45 42],[77.88018433 52.11981567] ; [52.11981567 34.88018433],0
p9,1,0.046202,3.974219,[86 39] ; [47 38],[79.16666667 45.83333333] ; [53.83333333 31.16666667],0
n1,1,0.057564,3.606206,[21 26] ; [ 7 23],[17.09090909 29.90909091] ; [10.90909091 19.09090909],0
s2,1,0.111557,2.532019,[ 25 102] ; [10 77],[ 20.77102804 106.22897196] ; [14.22897196 72.77102804],0
v1,1,0.123186,2.376339,[46 82] ; [22 63],[40.86384977 87.13615023] ; [27.13615023 57.86384977],0
a1,1,0.128048,2.316011,[  9 121] ; [ 2 85],[  6.58986175 123.41013825] ; [ 4.41013825 82.58986175],0
a7,1,0.189355,1.722631,[74 55] ; [57 29],[78.6 50.4] ; [52.4 33.6],0
u1,1,0.200585,1.638112,[ 12 118] ; [ 4 83],[  9.58525346 120.41474654] ; [ 6.41474654 80.58525346],0
s5,1,0.23137,1.432422,[  9 118] ; [10 74],[ 11.43601896 115.56398104] ; [ 7.56398104 76.43601896],0
