Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,46.797085,[ 3 23] ; [98 24],[17.74324324  8.25675676] ; [83.25675676 38.74324324],1
v4,1,4e-06,21.483902,[12 14] ; [104  16],[20.65753425  5.34246575] ; [95.34246575 24.65753425],1
r3,1,6.1e-05,16.079206,[13 13] ; [104  18],[20.55405405  5.44594595] ; [96.44594595 25.55405405],1
r1,1,0.000144,14.447491,[10 16] ; [93 29],[18.09459459  7.90540541] ; [84.90540541 37.09459459],1
a5,1,0.006863,7.308539,[ 8 18] ; [73 49],[14.22972973 11.77027027] ; [66.77027027 55.22972973],0
p11,1,0.021915,5.252524,[ 7 19] ; [63 59],[12.2972973 13.7027027] ; [57.7027027 64.2972973],0
u3,1,0.029373,4.74563,[ 4 10] ; [33 21],[7.61764706 6.38235294] ; [29.38235294 24.61764706],0
a6,1,0.060125,3.53393,[11 15] ; [76 46],[15.28378378 10.71621622] ; [71.71621622 50.28378378],0
n5,1,0.066429,3.369127,[10 16] ; [71 51],[14.22972973 11.77027027] ; [66.77027027 55.22972973],0
d2,1,0.070355,3.274714,[ 7 19] ; [56 65],[11.14285714 14.85714286] ; [51.85714286 69.14285714],0
n6,1,0.082145,3.021943,[12 14] ; [78 43],[15.91836735 10.08163265] ; [74.08163265 46.91836735],0
n4,1,0.096493,2.762577,[13 13] ; [82 40],[16.68918919  9.31081081] ; [78.31081081 43.68918919],0
d3,1,0.101425,2.682989,[11 15] ; [73 49],[14.75675676 11.24324324] ; [69.24324324 52.75675676],0
a7,1,0.1149,2.485499,[13 13] ; [81 41],[16.51351351  9.48648649] ; [77.48648649 44.51351351],0
v3,1,0.119099,2.429124,[ 4 22] ; [36 82],[ 7.22222222 18.77777778] ; [32.77777778 85.22222222],0
d5,1,0.119501,2.423844,[14 12] ; [85 37],[17.39189189  8.60810811] ; [81.60810811 40.39189189],0
s8,1,0.145004,2.124039,[ 2 24] ; [24 98],[ 4.56756757 21.43243243] ; [ 21.43243243 100.56756757],0
s7,1,0.151845,2.053618,[ 3 20] ; [31 83],[ 5.7080292 17.2919708] ; [28.2919708 85.7080292],0
