Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.0,30.856358,[128  16] ; [26 24],[114.30927835  29.69072165] ; [39.69072165 10.30927835],1
n4,1,0.0,30.686755,[121  23] ; [22 28],[106.1443299  37.8556701] ; [36.8556701 13.1443299],1
p10,1,0.002756,8.962358,[118  23] ; [31 18],[110.57368421  30.42631579] ; [38.42631579 10.57368421],0
p9,1,0.017378,5.657816,[124  19] ; [36 14],[118.5492228  24.4507772] ; [41.4507772  8.5492228],0
r2,1,0.043553,4.073823,[136   8] ; [41  7],[132.75  11.25] ; [44.25  3.75],0
p4,1,0.047523,3.926781,[81 63] ; [20 30],[74.96907216 69.03092784] ; [26.03092784 23.96907216],0
p2,1,0.065405,3.394721,[120  23] ; [36 14],[115.58549223  27.41450777] ; [40.41450777  9.58549223],0
r4,1,0.073976,3.192528,[128  17] ; [39 11],[124.17948718  20.82051282] ; [42.82051282  7.17948718],0
a8,1,0.07906,3.08411,[ 26 109] ; [ 4 44],[ 22.13114754 112.86885246] ; [ 7.86885246 40.13114754],0
n1,1,0.080512,3.054545,[16 12] ; [ 4 10],[13.33333333 14.66666667] ; [6.66666667 7.33333333],0
p7,1,0.086181,2.94431,[92 48] ; [26 24],[86.94736842 53.05263158] ; [31.05263158 18.94736842],0
d4,1,0.094163,2.801724,[82 63] ; [35 15],[87. 58.] ; [30. 20.],0
d3,1,0.098408,2.731164,[56 89] ; [26 24],[60.97435897 84.02564103] ; [21.02564103 28.97435897],0
a1,1,0.121313,2.400291,[  6 139] ; [ 5 45],[  8.17948718 136.82051282] ; [ 2.82051282 47.17948718],0
s8,1,0.126076,2.340171,[65 79] ; [16 33],[60.43523316 83.56476684] ; [20.56476684 28.43523316],0
s7,1,0.127357,2.324432,[69 65] ; [19 30],[64.43715847 69.56284153] ; [23.56284153 25.43715847],0
p5,1,0.162842,1.947637,[ 19 124] ; [ 3 47],[ 16.30051813 126.69948187] ; [ 5.69948187 44.30051813],0
v2,1,0.182297,1.778802,[86 55] ; [24 24],[82.06349206 58.93650794] ; [27.93650794 20.06349206],0
n3,1,0.20024,1.640625,[23  5] ; [9 5],[21.33333333  6.66666667] ; [10.66666667  3.33333333],0
a3,1,0.207244,1.590577,[95 49] ; [28 22],[91.29896907 52.70103093] ; [31.70103093 18.29896907],0
p6,1,0.209876,1.572282,[50 91] ; [12 35],[46.5 94.5] ; [15.5 31.5],0
p3,1,0.22494,1.472574,[69 75] ; [19 31],[65.31958763 78.68041237] ; [22.68041237 27.31958763],0
u2,1,0.250936,1.318083,[23 26] ; [13  8],[25.2 23.8] ; [10.8 10.2],0
s2,1,0.269463,1.219481,[68 74] ; [19 30],[64.68062827 77.31937173] ; [22.31937173 26.68062827],0
s6,1,0.286267,1.137097,[96 45] ; [28 19],[93. 48.] ; [31. 16.],0
v3,1,0.32053,0.986784,[62 83] ; [17 32],[59.04639175 85.95360825] ; [19.95360825 29.04639175],0
a6,1,0.330062,0.948653,[84 61] ; [25 25],[81.05128205 63.94871795] ; [27.94871795 22.05128205],0
n2,1,0.349575,0.875,[25  3] ; [11  3],[24.  4.] ; [12.  2.],0
a2,1,0.360065,0.837668,[ 15 130] ; [ 3 47],[ 13.38461538 131.61538462] ; [ 4.61538462 45.38461538],0
d2,1,0.361163,0.833846,[ 22 123] ; [ 5 45],[ 20.07692308 124.92307692] ; [ 6.92307692 43.07692308],0
b3,1,0.362897,0.827843,[38 56] ; [ 9 20],[35.91869919 58.08130081] ; [11.08130081 17.91869919],0
b2,1,0.362897,0.827843,[38 56] ; [ 9 20],[35.91869919 58.08130081] ; [11.08130081 17.91869919],0
a4,1,0.366936,0.814016,[ 39 104] ; [17 33],[ 41.49222798 101.50777202] ; [14.50777202 35.49222798],0
s1,1,0.435571,0.607923,[  7 133] ; [ 4 46],[  8.10526316 131.89473684] ; [ 2.89473684 47.10526316],0
r1,1,0.469813,0.522416,[111  33] ; [36 14],[109.11340206  34.88659794] ; [37.88659794 12.11340206],0
a5,1,0.503155,0.448276,[89 56] ; [28 22],[87. 58.] ; [30. 20.],0
p12,1,0.521453,0.411018,[  8 135] ; [ 4 45],[  8.9375 134.0625] ; [ 3.0625 45.9375],0
v4,1,0.546494,0.363636,[133  11] ; [43  5],[132.  12.] ; [44.  4.],0
p8,1,0.578402,0.308825,[68 72] ; [22 28],[66.31578947 73.68421053] ; [23.68421053 26.31578947],0
r3,1,0.610469,0.259493,[132  11] ; [45  5],[131.14507772  11.85492228] ; [45.85492228  4.14507772],0
u3,1,0.653296,0.20177,[29 21] ; [14  8],[29.86111111 20.13888889] ; [13.13888889  8.86111111],0
p1,1,0.658988,0.194755,[ 14 129] ; [ 6 44],[ 14.81865285 128.18134715] ; [ 5.18134715 44.81865285],0
b1,1,0.673368,0.177687,[56 89] ; [21 29],[57.25641026 87.74358974] ; [19.74358974 30.25641026],0
p11,1,0.716021,0.132337,[111  34] ; [37 13],[110.05128205  34.94871795] ; [37.94871795 12.05128205],0
s5,1,0.724191,0.124512,[ 40 101] ; [14 31],[ 40.93548387 100.06451613] ; [13.06451613 31.93548387],0
b4,1,0.85846,0.031803,[82 63] ; [29 21],[82.53846154 62.46153846] ; [28.46153846 21.53846154],0
s3,1,0.859931,0.031139,[74 67] ; [25 24],[73.46842105 67.53157895] ; [25.53157895 23.46842105],0
d5,1,0.864237,0.029235,[85 60] ; [30 20],[85.51282051 59.48717949] ; [29.48717949 20.51282051],0
a7,1,0.880274,0.022687,[91 53] ; [31 19],[90.55670103 53.44329897] ; [31.44329897 18.55670103],0
u1,1,0.898475,0.016279,[  8 137] ; [ 3 47],[  8.17948718 136.82051282] ; [ 2.82051282 47.17948718],0
s4,1,0.903144,0.014808,[ 22 122] ; [ 8 42],[ 22.26804124 121.73195876] ; [ 7.73195876 42.26804124],0
b5,1,0.993086,7.5e-05,[90 55] ; [31 19],[89.97435897 55.02564103] ; [31.02564103 18.97435897],0
