Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,61.155852,[97  5] ; [12 24],[80.56521739 21.43478261] ; [28.43478261  7.56521739],1
s5,1,0.454531,0.559329,[42 55] ; [13 23],[40.11278195 56.88721805] ; [14.88721805 21.11278195],0
b3,1,0.472787,0.515455,[17 38] ; [ 5 17],[15.71428571 39.28571429] ; [ 6.28571429 15.71428571],0
b2,1,0.472787,0.515455,[17 38] ; [ 5 17],[15.71428571 39.28571429] ; [ 6.28571429 15.71428571],0
v3,1,0.491448,0.473355,[29 71] ; [12 22],[30.59701493 69.40298507] ; [10.40298507 23.59701493],0
a4,1,0.519735,0.41442,[42 60] ; [13 24],[40.35971223 61.64028777] ; [14.64028777 22.35971223],0
b5,1,0.519735,0.41442,[60 42] ; [24 13],[61.64028777 40.35971223] ; [22.35971223 14.64028777],0
d3,1,0.534683,0.385483,[77 25] ; [26 11],[75.58273381 26.41726619] ; [27.41726619  9.58273381],0
s4,1,0.555169,0.348137,[30 72] ; [ 9 28],[28.61870504 73.38129496] ; [10.38129496 26.61870504],0
d5,1,0.693315,0.155521,[83 19] ; [29  8],[82.18705036 19.81294964] ; [29.81294964  7.18705036],0
s1,1,0.733061,0.11632,[ 4 98] ; [ 1 36],[ 3.66906475 98.33093525] ; [ 1.33093525 35.66906475],0
a1,1,0.757636,0.095225,[ 7 95] ; [ 2 35],[ 6.60431655 95.39568345] ; [ 2.39568345 34.60431655],0
d2,1,0.766646,0.08807,[47 55] ; [16 21],[46.23021583 55.76978417] ; [16.76978417 20.23021583],0
p3,1,0.766646,0.08807,[47 55] ; [16 21],[46.23021583 55.76978417] ; [16.76978417 20.23021583],0
a2,1,0.79361,0.068448,[20 82] ; [ 8 29],[20.54676259 81.45323741] ; [ 7.45323741 29.54676259],0
p4,1,0.808001,0.059052,[52 50] ; [18 19],[51.36690647 50.63309353] ; [18.63309353 18.36690647],0
n2,1,0.835784,0.042969,[23  9] ; [9 3],[23.27272727  8.72727273] ; [8.72727273 3.27272727],0
d4,1,0.85949,0.031337,[87 15] ; [32  5],[87.32374101 14.67625899] ; [31.67625899  5.32374101],0
u1,1,0.85949,0.031337,[15 87] ; [ 5 32],[14.67625899 87.32374101] ; [ 5.32374101 31.67625899],0
u3,1,0.894736,0.017507,[24 10] ; [11  5],[23.8 10.2] ; [11.2  4.8],0
p1,1,0.983505,0.000427,[ 8 92] ; [ 3 34],[ 8.02919708 91.97080292] ; [ 2.97080292 34.02919708],0
v2,1,0.988063,0.000224,[50 45] ; [19 17],[50.03816794 44.96183206] ; [18.96183206 17.03816794],0
