Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.036982,4.35124,[ 2 20] ; [2 2],[ 3.38461538 18.61538462] ; [0.61538462 3.38461538],0
p6,1,0.037193,4.34154,[ 5 17] ; [3 1],[ 6.76923077 15.23076923] ; [1.23076923 2.76923077],0
b4,1,0.102483,2.666477,[ 7 15] ; [3 1],[ 8.46153846 13.53846154] ; [1.53846154 2.46153846],0
v2,1,0.102483,2.666477,[ 7 15] ; [3 1],[ 8.46153846 13.53846154] ; [1.53846154 2.46153846],0
u1,1,0.15789,1.994318,[ 1 21] ; [1 3],[ 1.69230769 20.30769231] ; [0.30769231 3.69230769],0
r1,1,0.208359,1.582792,[ 9 13] ; [3 1],[10.15384615 11.84615385] ; [1.84615385 2.15384615],0
n4,1,0.356216,0.85119,[11 11] ; [3 1],[11.84615385 10.15384615] ; [2.15384615 1.84615385],0
s2,1,0.364974,0.820707,[ 6 16] ; [2 2],[ 6.76923077 15.23076923] ; [1.23076923 2.76923077],0
s7,1,0.399765,0.709034,[ 6 15] ; [2 2],[ 6.72 14.28] ; [1.28 2.72],0
n5,1,0.446248,0.580165,[12 10] ; [3 1],[12.69230769  9.30769231] ; [2.30769231 1.69230769],0
p11,1,0.446248,0.580165,[12 10] ; [3 1],[12.69230769  9.30769231] ; [2.30769231 1.69230769],0
n6,1,0.481991,0.494355,[15  7] ; [2 2],[14.38461538  7.61538462] ; [2.61538462 1.38461538],0
p8,1,0.481991,0.494355,[ 7 15] ; [2 2],[ 7.61538462 14.38461538] ; [1.38461538 2.61538462],0
p4,1,0.481991,0.494355,[ 7 15] ; [2 2],[ 7.61538462 14.38461538] ; [1.38461538 2.61538462],0
a7,1,0.504036,0.446429,[12  9] ; [3 1],[12.6  8.4] ; [2.4 1.6],0
p3,1,0.606089,0.265909,[ 8 14] ; [2 2],[ 8.46153846 13.53846154] ; [1.53846154 2.46153846],0
d5,1,0.617017,0.250083,[13  8] ; [3 1],[13.44  7.56] ; [2.56 1.44],0
b5,1,0.734966,0.114601,[13  9] ; [2 2],[12.69230769  9.30769231] ; [2.30769231 1.69230769],0
b1,1,0.734966,0.114601,[ 9 13] ; [2 2],[ 9.30769231 12.69230769] ; [1.69230769 2.30769231],0
r2,1,0.785028,0.074405,[17  4] ; [3 1],[16.8  4.2] ; [3.2 0.8],0
a3,1,0.866784,0.028139,[12 10] ; [2 2],[11.84615385 10.15384615] ; [2.15384615 1.84615385],0
d3,1,0.884077,0.021259,[15  6] ; [3 1],[15.12  5.88] ; [2.88 1.12],0
p2,1,0.920948,0.009848,[17  5] ; [3 1],[16.92307692  5.07692308] ; [3.07692308 0.92307692],0
a4,1,0.924899,0.008886,[ 6 16] ; [1 3],[ 5.92307692 16.07692308] ; [1.07692308 2.92307692],0
d1,1,0.924899,0.008886,[ 6 16] ; [1 3],[ 5.92307692 16.07692308] ; [1.07692308 2.92307692],0
s3,1,0.924899,0.008886,[ 6 16] ; [1 3],[ 5.92307692 16.07692308] ; [1.07692308 2.92307692],0
p7,1,0.930388,0.007631,[11 10] ; [2 2],[10.92 10.08] ; [2.08 1.92],0
a6,1,1.0,0.0,[11 11] ; [2 2],[11. 11.] ; [2. 2.],0
a5,1,1.0,0.0,[11 11] ; [2 2],[11. 11.] ; [2. 2.],0
u2,1,1.0,0.0,[5 5] ; [1 1],[5. 5.] ; [1. 1.],0
u3,1,1.0,0.0,[5 5] ; [1 1],[5. 5.] ; [1. 1.],0
