Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,31.537824,[138  12] ; [31 22],[124.87684729  25.12315271] ; [44.12315271  8.87684729],1
d4,1,0.00041,12.485354,[125  24] ; [32 21],[115.80693069  33.19306931] ; [41.19306931 11.80693069],1
r2,1,0.000921,10.979746,[139   8] ; [41 11],[132.96482412  14.03517588] ; [47.03517588  4.96482412],1
s5,1,0.001259,10.401613,[67 77] ; [10 39],[57.4507772 86.5492228] ; [19.5492228 29.4507772],0
p1,1,0.003052,8.776337,[  8 141] ; [10 43],[ 13.27722772 135.72277228] ; [ 4.72277228 48.27722772],0
d5,1,0.005388,7.744448,[121  28] ; [33 20],[113.59405941  35.40594059] ; [40.40594059 12.59405941],0
s6,1,0.007318,7.193216,[107  39] ; [27 24],[99.30964467 46.69035533] ; [34.69035533 16.30964467],0
v4,1,0.007725,7.096156,[141   8] ; [43  9],[136.39800995  12.60199005] ; [47.60199005  4.39800995],0
r3,1,0.01563,5.84404,[141   9] ; [44  9],[136.69950739  13.30049261] ; [48.30049261  4.69950739],0
d3,1,0.015879,5.816172,[74 76] ; [16 37],[66.50246305 83.49753695] ; [23.49753695 29.50246305],0
a5,1,0.02652,4.921795,[112  38] ; [31 22],[105.66502463  44.33497537] ; [37.33497537 15.66502463],0
d1,1,0.028597,4.791704,[80 70] ; [19 34],[73.15270936 76.84729064] ; [25.84729064 27.15270936],0
v1,1,0.034082,4.490607,[88 58] ; [23 30],[81.43718593 64.56281407] ; [29.56281407 23.43718593],0
v3,1,0.047934,3.912289,[65 81] ; [15 37],[58.98989899 87.01010101] ; [21.01010101 30.98989899],0
s7,1,0.049461,3.859639,[87 58] ; [23 29],[80.96446701 64.03553299] ; [29.03553299 22.96446701],0
n4,1,0.050688,3.818547,[126  24] ; [38 15],[121.18226601  28.81773399] ; [42.81773399 10.18226601],0
a3,1,0.066611,3.364611,[118  32] ; [35 18],[113.05418719  36.94581281] ; [39.94581281 13.05418719],0
s8,1,0.083411,2.997153,[83 67] ; [22 31],[77.5862069 72.4137931] ; [27.4137931 25.5862069],0
s3,1,0.085333,2.960283,[92 57] ; [25 27],[86.73134328 62.26865672] ; [30.26865672 21.73134328],0
p2,1,0.097999,2.737803,[126  22] ; [39 13],[122.1  25.9] ; [42.9  9.1],0
p3,1,0.107926,2.584336,[81 68] ; [22 31],[75.97524752 73.02475248] ; [27.02475248 25.97524752],0
b2,1,0.108361,2.577962,[50 50] ; [12 23],[45.92592593 54.07407407] ; [16.07407407 18.92592593],0
b3,1,0.108361,2.577962,[50 50] ; [12 23],[45.92592593 54.07407407] ; [16.07407407 18.92592593],0
p7,1,0.116881,2.458627,[101  44] ; [30 22],[96.4213198 48.5786802] ; [34.5786802 17.4213198],0
v2,1,0.131254,2.277611,[77 67] ; [21 30],[72.36923077 71.63076923] ; [25.63076923 25.36923077],0
u2,1,0.163996,1.936988,[19 13] ; [ 7 11],[16.64 15.36] ; [9.36 8.64],0
a6,1,0.20216,1.626704,[66 84] ; [18 35],[62.06896552 87.93103448] ; [21.93103448 31.06896552],0
p8,1,0.203074,1.620131,[84 65] ; [24 28],[80.05970149 68.94029851] ; [27.94029851 24.05970149],0
n6,1,0.203418,1.617665,[129  20] ; [42 11],[126.13366337  22.86633663] ; [44.86633663  8.13366337],0
b1,1,0.259907,1.26925,[63 87] ; [27 26],[66.50246305 83.49753695] ; [23.49753695 29.50246305],0
d2,1,0.261893,1.258722,[77 73] ; [22 30],[73.51485149 76.48514851] ; [25.48514851 26.51485149],0
p12,1,0.28746,1.131479,[ 12 136] ; [ 2 51],[ 10.30845771 137.69154229] ; [ 3.69154229 49.30845771],0
u3,1,0.351732,0.8672,[15 17] ; [ 6 12],[13.44 18.56] ; [ 7.56 10.44],0
u1,1,0.362866,0.827951,[ 11 139] ; [ 2 51],[  9.60591133 140.39408867] ; [ 3.39408867 49.60591133],0
n1,1,0.450152,0.570268,[13 20] ; [10 10],[14.32075472 18.67924528] ; [ 8.67924528 11.32075472],0
s4,1,0.484662,0.488356,[ 32 117] ; [ 9 44],[ 30.24257426 118.75742574] ; [10.75742574 42.24257426],0
n3,1,0.556434,0.345917,[22 10] ; [16  5],[22.94339623  9.05660377] ; [15.05660377  5.94339623],0
a8,1,0.567711,0.326527,[ 16 129] ; [ 4 45],[ 14.94845361 130.05154639] ; [ 5.05154639 43.94845361],0
s2,1,0.572917,0.317826,[77 72] ; [25 28],[75.23762376 73.76237624] ; [26.76237624 26.23762376],0
p6,1,0.601596,0.272595,[55 92] ; [17 34],[53.45454545 93.54545455] ; [18.54545455 32.45454545],0
b5,1,0.689986,0.1591,[66 84] ; [25 28],[67.24137931 82.75862069] ; [23.75862069 29.24137931],0
n5,1,0.693871,0.154927,[123  26] ; [45  8],[123.92079208  25.07920792] ; [44.07920792  8.92079208],0
p9,1,0.701951,0.14645,[139  11] ; [49  3],[139.6039604  10.3960396] ; [48.3960396  3.6039604],0
n2,1,0.777096,0.080148,[24  9] ; [16  5],[24.44444444  8.55555556] ; [15.55555556  5.44444444],0
a1,1,0.797008,0.066163,[ 10 140] ; [ 3 50],[  9.60591133 140.39408867] ; [ 3.39408867 49.60591133],0
a2,1,0.800334,0.063966,[ 13 137] ; [ 4 49],[ 12.56157635 137.43842365] ; [ 4.43842365 48.56157635],0
b4,1,0.817576,0.053206,[82 68] ; [28 25],[81.28078818 68.71921182] ; [28.71921182 24.28078818],0
p11,1,0.867835,0.027692,[126  24] ; [44  9],[125.61576355  24.38423645] ; [44.38423645  8.61576355],0
a4,1,0.871602,0.026122,[66 84] ; [24 29],[66.50246305 83.49753695] ; [23.49753695 29.50246305],0
s1,1,0.89288,0.018134,[  5 143] ; [ 2 51],[  5.15422886 142.84577114] ; [ 1.84577114 51.15422886],0
p4,1,0.893558,0.017903,[85 63] ; [31 22],[85.41293532 62.58706468] ; [30.58706468 22.41293532],0
p5,1,0.958205,0.002746,[ 19 128] ; [ 7 46],[ 19.11 127.89] ; [ 6.89 46.11],0
