Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,120.305204,[121  60] ; [ 38 212],[ 66.77262181 114.22737819] ; [ 92.22737819 157.77262181],1
s2,1,0.0,63.667782,[113  69] ; [ 59 188],[ 72.96969697 109.03030303] ; [ 99.03030303 147.96969697],1
s3,1,0.0,49.912936,[126  55] ; [ 87 161],[89.86713287 91.13286713] ; [123.13286713 124.86713287],1
s6,1,0.0,43.665831,[138  42] ; [112 138],[104.65116279  75.34883721] ; [145.34883721 104.65116279],1
a3,1,6.6e-05,15.927495,[143  38] ; [151  97],[124.04195804  56.95804196] ; [169.95804196  78.04195804],1
p3,1,0.000263,13.318256,[100  81] ; [ 93 155],[81.42890443 99.57109557] ; [111.57109557 136.42890443],1
p4,1,0.000545,11.955179,[120  62] ; [122 126],[102.42790698  79.57209302] ; [139.57209302 108.42790698],1
u1,1,0.000583,11.828196,[ 42 140] ; [ 27 223],[ 29.06944444 152.93055556] ; [ 39.93055556 210.06944444],1
p6,1,0.000908,11.006882,[ 72 108] ; [ 61 184],[ 56.32941176 123.67058824] ; [ 76.67058824 168.32941176],1
p5,1,0.001227,10.449422,[ 21 158] ; [  9 239],[ 12.57611241 166.42388759] ; [ 17.42388759 230.57611241],0
d4,1,0.001489,10.092348,[152  29] ; [177  73],[138.16473318  42.83526682] ; [190.83526682  59.16473318],0
r1,1,0.001689,9.860035,[151  31] ; [173  75],[137.13488372  44.86511628] ; [186.86511628  61.13488372],0
v4,1,0.002934,8.848229,[174   7] ; [220  30],[165.46171694  15.53828306] ; [228.53828306  21.46171694],0
n6,1,0.004737,7.977076,[165  16] ; [202  46],[154.84149184  26.15850816] ; [212.15850816  35.84149184],0
v3,1,0.005909,7.577799,[80 96] ; [ 78 164],[ 66.52631579 109.47368421] ; [ 91.47368421 150.52631579],0
p10,1,0.006553,7.391631,[153  27] ; [183  64],[141.63934426  38.36065574] ; [194.36065574  52.63934426],0
a5,1,0.007639,7.116253,[139  43] ; [161  89],[126.38888889  55.61111111] ; [173.61111111  76.38888889],0
p7,1,0.010322,6.578394,[116  61] ; [130 115],[103.18009479  73.81990521] ; [142.81990521 102.18009479],0
p9,1,0.012211,6.279968,[157  23] ; [192  55],[147.11943794  32.88056206] ; [201.88056206  45.11943794],0
d1,1,0.01659,5.739186,[110  72] ; [122 128],[97.74074074 84.25925926] ; [134.25925926 115.74074074],0
u4,1,0.019347,5.46992,[  9 173] ; [  3 247],[  5.05555556 176.94444444] ; [  6.94444444 243.05555556],0
n4,1,0.028952,4.770473,[163  19] ; [205  45],[155.03703704  26.96296296] ; [212.96296296  37.03703704],0
r2,1,0.02939,4.744598,[171   9] ; [220  27],[164.82435597  15.17564403] ; [226.17564403  20.82435597],0
s1,1,0.030302,4.692099,[ 11 170] ; [  5 240],[  6.79812207 174.20187793] ; [  9.20187793 235.79812207],0
d2,1,0.038976,4.261929,[96 85] ; [107 142],[85.44883721 95.55116279] ; [117.55116279 131.44883721],0
r3,1,0.049653,3.853127,[170  11] ; [220  29],[164.1627907  16.8372093] ; [225.8372093  23.1627907],0
p2,1,0.05294,3.745823,[151  30] ; [187  60],[142.93925234  38.06074766] ; [195.06074766  51.93925234],0
p8,1,0.053235,3.736539,[95 83] ; [107 137],[85.20379147 92.79620853] ; [116.79620853 127.20379147],0
p1,1,0.059877,3.540798,[ 18 163] ; [ 13 237],[ 13.01856148 167.98143852] ; [ 17.98143852 232.01856148],0
a4,1,0.073826,3.195843,[86 95] ; [ 96 151],[ 76.96728972 104.03271028] ; [105.03271028 141.96728972],0
b2,1,0.07638,3.140297,[60 77] ; [45 90],[52.88602941 84.11397059] ; [52.11397059 82.88602941],0
b3,1,0.07638,3.140297,[60 77] ; [45 90],[52.88602941 84.11397059] ; [52.11397059 82.88602941],0
u3,1,0.088849,2.895105,[24 15] ; [45 54],[19.5 19.5] ; [49.5 49.5],0
a8,1,0.102607,2.664549,[ 31 134] ; [ 29 198],[ 25.25510204 139.74489796] ; [ 34.74489796 192.25510204],0
d3,1,0.110979,2.540228,[124  57] ; [152  97],[116.17674419  64.82325581] ; [159.82325581  89.17674419],0
r4,1,0.120079,2.416287,[158  24] ; [203  47],[152.08796296  29.91203704] ; [208.91203704  41.08796296],0
