Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,64.984835,[158   7] ; [30 29],[138.48214286  26.51785714] ; [49.51785714  9.48214286],1
p10,1,0.0,51.74239,[144  21] ; [23 35],[123.56502242  41.43497758] ; [43.43497758 14.56502242],1
r4,1,0.0,37.174571,[143  24] ; [27 32],[125.61946903  41.38053097] ; [44.38053097 14.61946903],1
p9,1,0.0,34.693127,[143  23] ; [26 29],[126.94117647  39.05882353] ; [42.05882353 12.94117647],1
p2,1,0.0,28.224067,[135  30] ; [27 32],[119.33035714  45.66964286] ; [42.66964286 16.33035714],1
n6,1,0.0,26.307884,[148  18] ; [34 24],[134.875  31.125] ; [47.125 10.875],1
v4,1,0.0,25.517499,[156  11] ; [39 19],[144.73333333  22.26666667] ; [50.26666667  7.73333333],1
p4,1,2e-06,22.267746,[94 72] ; [12 46],[78.55357143 87.44642857] ; [27.44642857 30.55357143],1
v2,1,5e-06,20.954707,[94 66] ; [13 43],[79.25925926 80.74074074] ; [27.74074074 28.25925926],1
p3,1,8.8e-05,15.380318,[82 83] ; [12 47],[69.24107143 95.75892857] ; [24.75892857 34.24107143],1
p7,1,0.000223,13.630467,[101  65] ; [19 39],[88.92857143 77.07142857] ; [31.07142857 26.92857143],1
v1,1,0.000251,13.406928,[90 74] ; [16 43],[77.95515695 86.04484305] ; [28.04484305 30.95515695],1
r1,1,0.000272,13.252349,[124  43] ; [28 30],[112.81777778  54.18222222] ; [39.18222222 18.81777778],1
p8,1,0.000831,11.169796,[87 77] ; [16 42],[76.09009009 87.90990991] ; [26.90990991 31.09009009],1
u2,1,0.002574,9.087403,[28 23] ; [ 4 19],[22.05405405 28.94594595] ; [ 9.94594595 13.05405405],0
a1,1,0.002734,8.976736,[  5 162] ; [ 8 51],[  9.60619469 157.39380531] ; [ 3.39380531 55.60619469],0
n3,1,0.004828,7.942709,[32  8] ; [11 13],[26.875 13.125] ; [16.125  7.875],0
v3,1,0.00513,7.832884,[69 93] ; [13 46],[ 60.10859729 101.89140271] ; [21.89140271 37.10859729],0
d4,1,0.006747,7.339141,[128  38] ; [34 24],[120.05357143  45.94642857] ; [41.94642857 16.05357143],0
d5,1,0.011867,6.33067,[130  37] ; [36 23],[122.66371681  44.33628319] ; [43.33628319 15.66371681],0
u3,1,0.021918,5.252295,[26 26] ; [ 5 18],[21.49333333 30.50666667] ; [ 9.50666667 13.49333333],0
a5,1,0.024139,5.084625,[125  42] ; [35 24],[118.2300885  48.7699115] ; [41.7699115 17.2300885],0
s8,1,0.033275,4.531583,[ 42 125] ; [ 7 52],[ 36.2079646 130.7920354] ; [12.7920354 46.2079646],0
r2,1,0.047628,3.923055,[150  16] ; [45 11],[145.81081081  20.18918919] ; [49.18918919  6.81081081],0
n2,1,0.058402,3.582189,[31  8] ; [15 11],[27.6 11.4] ; [18.4  7.6],0
s2,1,0.063498,3.443588,[ 38 126] ; [ 7 52],[ 33.0941704 130.9058296] ; [11.9058296 47.0941704],0
n1,1,0.06507,3.403197,[12 25] ; [14 11],[15.51612903 21.48387097] ; [10.48387097 14.51612903],0
d1,1,0.065753,3.385978,[94 73] ; [25 34],[87.93362832 79.06637168] ; [31.06637168 27.93362832],0
a7,1,0.093339,2.815828,[113  53] ; [33 26],[107.71555556  58.28444444] ; [38.28444444 20.71555556],0
p5,1,0.096479,2.762798,[ 13 152] ; [ 1 57],[ 10.35874439 154.64125561] ; [ 3.64125561 54.35874439],0
b4,1,0.120159,2.415247,[96 71] ; [27 32],[90.88938053 76.11061947] ; [32.11061947 26.88938053],0
s5,1,0.123784,2.36878,[ 24 139] ; [ 4 54],[ 20.65158371 142.34841629] ; [ 7.34841629 50.65158371],0
b1,1,0.17053,1.878275,[ 65 102] ; [29 30],[69.46017699 97.53982301] ; [24.53982301 34.46017699],0
s1,1,0.185076,1.756383,[  3 161] ; [ 3 56],[  4.41255605 159.58744395] ; [ 1.58744395 57.41255605],0
p1,1,0.195344,1.676843,[ 18 149] ; [ 3 56],[ 15.51769912 151.48230088] ; [ 5.48230088 53.51769912],0
n4,1,0.212353,1.55531,[142  25] ; [46 13],[138.92035398  28.07964602] ; [49.07964602  9.92035398],0
d3,1,0.212658,1.553236,[102  65] ; [30 28],[97.97333333 69.02666667] ; [34.02666667 23.97333333],0
p6,1,0.357345,0.847204,[ 47 117] ; [13 45],[ 44.32432432 119.67567568] ; [15.67567568 42.32432432],0
a3,1,0.42756,0.629443,[115  52] ; [36 21],[112.57589286  54.42410714] ; [38.42410714 18.57589286],0
p12,1,0.461977,0.5411,[  6 159] ; [ 1 58],[  5.15625 159.84375] ; [ 1.84375 57.15625],0
b5,1,0.463996,0.536239,[87 80] ; [34 25],[89.41150442 77.58849558] ; [31.58849558 27.41150442],0
a4,1,0.4826,0.492983,[78 89] ; [24 34],[75.70666667 91.29333333] ; [26.29333333 31.70666667],0
a8,1,0.567602,0.326711,[ 19 132] ; [ 5 47],[ 17.85221675 133.14778325] ; [ 6.14778325 45.85221675],0
a6,1,0.571919,0.319482,[117  50] ; [39 20],[115.27433628  51.72566372] ; [40.72566372 18.27433628],0
a2,1,0.58646,0.295907,[ 34 133] ; [14 45],[ 35.46902655 131.53097345] ; [12.53097345 46.46902655],0
