Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,48.990724,[ 1 27] ; [76 23],[16.97637795 11.02362205] ; [60.02362205 38.97637795],1
d4,1,0.0,27.627913,[12 16] ; [88 11],[22.04724409  5.95275591] ; [77.95275591 21.04724409],1
d2,1,1.8e-05,18.417096,[ 7 21] ; [68 29],[16.8 11.2] ; [58.2 38.8],1
a4,1,3.9e-05,16.898389,[ 7 21] ; [67 31],[16.44444444 11.55555556] ; [57.55555556 40.44444444],1
d3,1,0.00224,9.341513,[10 18] ; [67 32],[16.97637795 11.02362205] ; [60.02362205 38.97637795],0
a2,1,0.006172,7.499423,[ 2 26] ; [33 66],[ 7.71653543 20.28346457] ; [27.28346457 71.71653543],0
s8,1,0.012402,6.252404,[ 5 23] ; [43 55],[10.66666667 17.33333333] ; [37.33333333 60.66666667],0
s7,1,0.013733,6.072162,[ 6 21] ; [45 47],[11.57142857 15.42857143] ; [39.42857143 52.57142857],0
r2,1,0.044694,4.030144,[21  6] ; [88  8],[23.92682927  3.07317073] ; [85.07317073 10.92682927],0
u1,1,0.047718,3.919877,[ 2 26] ; [24 75],[ 5.73228346 22.26771654] ; [20.26771654 78.73228346],0
a3,1,0.050864,3.812752,[17 10] ; [80 19],[20.78571429  6.21428571] ; [76.21428571 22.78571429],0
b5,1,0.070269,3.276732,[11 17] ; [58 41],[15.21259843 12.78740157] ; [53.78740157 45.21259843],0
p8,1,0.090584,2.86396,[10 17] ; [21 78],[ 6.64285714 20.35714286] ; [24.35714286 74.64285714],0
v3,1,0.103736,2.647145,[13 13] ; [30 62],[ 9.47457627 16.52542373] ; [33.52542373 58.47457627],0
n2,1,0.113691,2.50215,[9 1] ; [29 16],[6.90909091 3.09090909] ; [31.09090909 13.90909091],0
a8,1,0.138841,2.190756,[ 5 22] ; [ 8 86],[ 2.90082645 24.09917355] ; [10.09917355 83.90082645],0
s2,1,0.139816,2.179985,[ 8 19] ; [45 54],[11.35714286 15.64285714] ; [41.64285714 57.35714286],0
s3,1,0.160886,1.965883,[ 9 18] ; [48 51],[12.21428571 14.78571429] ; [44.78571429 54.21428571],0
p1,1,0.190975,1.710081,[ 5 23] ; [ 9 90],[ 3.08661417 24.91338583] ; [10.91338583 88.08661417],0
p5,1,0.219381,1.508416,[ 4 23] ; [ 7 90],[ 2.39516129 24.60483871] ; [ 8.60483871 88.39516129],0
a6,1,0.220334,1.502192,[17 11] ; [72 27],[19.62204724  8.37795276] ; [69.37795276 29.62204724],0
s6,1,0.240786,1.375989,[12 15] ; [56 42],[14.688 12.312] ; [53.312 44.688],0
a7,1,0.241555,1.371498,[15 12] ; [67 32],[17.57142857  9.42857143] ; [64.42857143 34.57142857],0
p9,1,0.254945,1.296002,[14 13] ; [62 35],[16.5483871 10.4516129] ; [59.4516129 37.5483871],0
b4,1,0.295066,1.096363,[13 15] ; [57 42],[15.43307087 12.56692913] ; [54.56692913 44.43307087],0
n3,1,0.369779,0.804407,[6 2] ; [25 18],[4.8627451 3.1372549] ; [26.1372549 16.8627451],0
p7,1,0.378088,0.77691,[ 6 21] ; [30 67],[ 7.83870968 19.16129032] ; [28.16129032 68.83870968],0
p12,1,0.396833,0.717902,[ 3 25] ; [ 6 93],[ 1.98425197 26.01574803] ; [ 7.01574803 91.98425197],0
r1,1,0.407955,0.684753,[20  7] ; [65 34],[18.21428571  8.78571429] ; [66.78571429 32.21428571],0
a1,1,0.457697,0.551521,[ 2 26] ; [12 87],[ 3.08661417 24.91338583] ; [10.91338583 88.08661417],0
n5,1,0.463592,0.537209,[20  7] ; [66 33],[18.42857143  8.57142857] ; [67.57142857 31.42857143],0
p6,1,0.466854,0.529412,[ 4 24] ; [20 78],[ 5.33333333 22.66666667] ; [18.66666667 79.33333333],0
b2,1,0.476092,0.507802,[8 8] ; [29 43],[6.72727273 9.27272727] ; [30.27272727 41.72727273],0
b3,1,0.476092,0.507802,[8 8] ; [29 43],[6.72727273 9.27272727] ; [30.27272727 41.72727273],0
s5,1,0.486469,0.484326,[ 7 20] ; [31 63],[ 8.47933884 18.52066116] ; [29.52066116 64.47933884],0
n1,1,0.496829,0.461704,[5 4] ; [19 25],[4.0754717 4.9245283] ; [19.9245283 24.0754717],0
p11,1,0.534793,0.385276,[16 12] ; [50 49],[14.5511811 13.4488189] ; [51.4488189 47.5511811],0
r3,1,0.547044,0.362639,[21  6] ; [82 17],[22.07142857  4.92857143] ; [80.92857143 18.07142857],0
p4,1,0.578185,0.309178,[ 8 19] ; [35 64],[ 9.21428571 17.78571429] ; [33.78571429 65.21428571],0
v1,1,0.710346,0.137931,[12 16] ; [37 58],[11.15447154 16.84552846] ; [37.84552846 57.15447154],0
n4,1,0.715784,0.132568,[19  8] ; [66 33],[18.21428571  8.78571429] ; [66.78571429 32.21428571],0
u2,1,0.72759,0.121336,[5 6] ; [ 7 11],[4.55172414 6.44827586] ; [ 7.44827586 10.55172414],0
r4,1,0.731406,0.117825,[21  7] ; [71 28],[20.28346457  7.71653543] ; [71.71653543 27.28346457],0
v2,1,0.751223,0.100506,[13 14] ; [48 45],[13.725 13.275] ; [47.275 45.725],0
s1,1,0.799193,0.064715,[ 2 25] ; [ 6 93],[ 1.71428571 25.28571429] ; [ 6.28571429 92.71428571],0
s4,1,0.837731,0.041941,[ 5 23] ; [19 78],[ 5.376 22.624] ; [18.624 78.376],0
v4,1,0.870201,0.026701,[22  5] ; [82 17],[22.28571429  4.71428571] ; [81.71428571 17.28571429],0
p10,1,0.875188,0.024672,[16 11] ; [57 42],[15.64285714 11.35714286] ; [57.35714286 41.64285714],0
u3,1,0.919347,0.010253,[6 5] ; [10  9],[5.86666667 5.13333333] ; [10.13333333  8.86666667],0
p3,1,0.920432,0.009978,[10 18] ; [34 64],[ 9.77777778 18.22222222] ; [34.22222222 63.77777778],0
n6,1,0.921707,0.00966,[19  8] ; [68 30],[18.792  8.208] ; [68.208 29.792],0
b1,1,0.96236,0.002227,[14 14] ; [50 49],[14.11023622 13.88976378] ; [49.88976378 49.11023622],0
