Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,86.512315,[155  17] ; [18 43],[127.70815451  44.29184549] ; [45.29184549 15.70815451],1
b1,1,0.455939,0.555846,[80 92] ; [25 36],[77.51072961 94.48927039] ; [27.48927039 33.51072961],0
p11,1,0.491628,0.472961,[143  29] ; [53  8],[144.68669528  27.31330472] ; [51.31330472  9.68669528],0
u2,1,0.548262,0.36044,[18  9] ; [8 6],[17.12195122  9.87804878] ; [8.87804878 5.12195122],0
r3,1,0.591235,0.288419,[167   5] ; [60  1],[167.57081545   4.42918455] ; [59.42918455  1.57081545],0
r2,1,0.609564,0.26081,[166   5] ; [58  1],[166.53913043   4.46086957] ; [57.46086957  1.53913043],0
p7,1,0.622645,0.242168,[130  39] ; [48 12],[131.36244541  37.63755459] ; [46.63755459 13.36244541],0
a8,1,0.658253,0.195652,[ 23 139] ; [ 9 45],[ 24. 138.] ; [ 8. 46.],0
v4,1,0.686364,0.16305,[168   4] ; [59  2],[167.57081545   4.42918455] ; [59.42918455  1.57081545],0
v2,1,0.726536,0.122316,[106  58] ; [36 22],[104.9009009  59.0990991] ; [37.0990991 20.9009009],0
r1,1,0.737411,0.112415,[143  29] ; [51  9],[143.82758621  28.17241379] ; [50.17241379  9.82758621],0
p5,1,0.788961,0.071642,[ 36 133] ; [14 47],[ 36.73913043 132.26086957] ; [13.26086957 47.73913043],0
a6,1,0.811187,0.057071,[115  56] ; [40 21],[114.24568966  56.75431034] ; [40.75431034 20.24568966],0
n4,1,0.847941,0.036766,[144  27] ; [52  9],[144.46551724  26.53448276] ; [51.53448276  9.46551724],0
b4,1,0.866755,0.028151,[98 74] ; [34 27],[97.44206009 74.55793991] ; [34.55793991 26.44206009],0
r4,1,0.923922,0.009119,[163   9] ; [58  3],[163.1416309   8.8583691] ; [57.8583691  3.1416309],0
s1,1,0.932709,0.00713,[  8 164] ; [ 3 58],[  8.12017167 163.87982833] ; [ 2.87982833 58.12017167],0
a7,1,0.937978,0.006055,[114  57] ; [41 20],[114.24568966  56.75431034] ; [40.75431034 20.24568966],0
v3,1,0.959382,0.002594,[83 79] ; [30 29],[82.83257919 79.16742081] ; [30.16742081 28.83257919],0
p10,1,0.95986,0.002533,[154  17] ; [53  6],[153.9  17.1] ; [53.1  5.9],0
