Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,147.28041,[31 62] ; [322  32],[73.44295302 19.55704698] ; [279.55704698  74.44295302],1
n6,1,0.0,51.205309,[60 31] ; [329  23],[79.90744921 11.09255079] ; [309.09255079  42.90744921],1
r4,1,3.4e-05,17.205301,[80 13] ; [344  11],[88.01785714  4.98214286] ; [335.98214286  19.01785714],1
a3,1,8.3e-05,15.478816,[50 43] ; [263  89],[65.41348315 27.58651685] ; [247.58651685 104.41348315],1
a4,1,9e-05,15.344561,[23 70] ; [167 186],[39.61883408 53.38116592] ; [150.38116592 202.61883408],1
s7,1,0.000105,15.042444,[32 59] ; [195 141],[48.37704918 42.62295082] ; [178.62295082 157.37704918],1
a8,1,0.000164,14.207418,[ 1 79] ; [ 58 267],[11.65432099 68.34567901] ; [ 47.34567901 277.65432099],1
p4,1,0.000368,12.687753,[54 39] ; [271  83],[67.61744966 25.38255034] ; [257.38255034  96.61744966],1
p10,1,0.000657,11.606375,[70 22] ; [318  37],[79.85682327 12.14317673] ; [308.14317673  46.85682327],1
b1,1,0.000683,11.534053,[20 73] ; [144 211],[34.04464286 58.95535714] ; [129.95535714 225.04464286],1
d2,1,0.000705,11.476478,[30 63] ; [184 170],[44.52348993 48.47651007] ; [169.47651007 184.52348993],1
p5,1,0.000777,11.295443,[ 5 87] ; [ 72 283],[15.84787472 76.15212528] ; [ 61.15212528 293.84787472],1
v1,1,0.000926,10.970559,[39 50] ; [221 129],[52.71070615 36.28929385] ; [207.28929385 142.71070615],1
p3,1,0.001248,10.41741,[45 48] ; [235 118],[58.38565022 34.61434978] ; [221.61434978 131.38565022],0
a2,1,0.001391,10.217436,[ 9 84] ; [ 89 266],[20.34375 72.65625] ; [ 77.65625 277.34375],0
v4,1,0.001897,9.646823,[86  6] ; [349   4],[89.93258427  2.06741573] ; [345.06741573   7.93258427],0
r1,1,0.001948,9.598287,[69 24] ; [308  45],[78.61210762 14.38789238] ; [298.38789238  54.61210762],0
p9,1,0.002184,9.387727,[74 19] ; [321  32],[82.36547085 10.63452915] ; [312.63452915  40.36547085],0
a5,1,0.00258,9.08288,[60 33] ; [282  73],[70.99553571 22.00446429] ; [271.00446429  83.99553571],0
u1,1,0.002829,8.914635,[ 6 87] ; [ 69 286],[15.56919643 77.43080357] ; [ 59.43080357 295.56919643],0
p6,1,0.00361,8.470347,[32 59] ; [184 168],[44.37020316 46.62979684] ; [171.62979684 180.37020316],0
