Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,56.245768,[ 30 106] ; [105  55],[62.02702703 73.97297297] ; [72.97297297 87.02702703],1
p6,1,0.0,31.959266,[ 19 116] ; [72 90],[41.36363636 93.63636364] ; [ 49.63636364 112.36363636],1
p2,1,0.0,30.711523,[80 56] ; [141  21],[100.8590604  35.1409396] ; [120.1409396  41.8590604],1
p4,1,0.0,26.783932,[48 87] ; [107  56],[70.21812081 64.78187919] ; [84.78187919 78.21812081],1
p3,1,1e-06,23.662749,[36 99] ; [89 74],[56.62751678 78.37248322] ; [68.37248322 94.62751678],1
r3,1,0.000109,14.967485,[106  29] ; [151  10],[117.21283784  17.78716216] ; [139.78716216  21.21283784],1
r4,1,0.00021,13.73641,[97 39] ; [144  19],[109.6187291  26.3812709] ; [131.3812709  31.6187291],1
s6,1,0.000567,11.880911,[67 68] ; [109  48],[81.36986301 53.63013699] ; [94.63013699 62.36986301],1
v4,1,0.000987,10.851297,[112  24] ; [152   9],[120.88888889  15.11111111] ; [143.11111111  17.88888889],1
b4,1,0.001123,10.612955,[89 47] ; [76 87],[75.05016722 60.94983278] ; [89.94983278 73.05016722],0
s2,1,0.00123,10.444067,[46 88] ; [86 76],[59.75675676 74.24324324] ; [72.24324324 89.75675676],0
p11,1,0.002316,9.280471,[88 48] ; [131  32],[99.61204013 36.38795987] ; [119.38795987  43.61204013],0
s7,1,0.00358,8.485302,[48 82] ; [83 70],[60.17667845 69.82332155] ; [70.82332155 82.17667845],0
s3,1,0.004381,8.118579,[61 74] ; [100  62],[73.18181818 61.81818182] ; [87.81818182 74.18181818],0
p9,1,0.00444,8.094415,[92 41] ; [134  27],[102.23809524  30.76190476] ; [123.76190476  37.23809524],0
p10,1,0.006272,7.470559,[88 46] ; [130  33],[98.35690236 35.64309764] ; [119.64309764  43.35690236],0
r1,1,0.007869,7.063019,[88 48] ; [128  35],[98.24749164 37.75250836] ; [117.75250836  45.24749164],0
v2,1,0.021225,5.308197,[39 88] ; [70 89],[48.4020979 78.5979021] ; [60.5979021 98.4020979],0
p5,1,0.031057,4.649815,[  7 129] ; [ 20 142],[ 12.32214765 123.67785235] ; [ 14.67785235 147.32214765],0
s5,1,0.031679,4.615772,[ 28 103] ; [ 52 107],[36.13793103 94.86206897] ; [ 43.86206897 115.13793103],0
d2,1,0.035474,4.422211,[73 60] ; [69 93],[64.02033898 68.97966102] ; [77.97966102 84.02033898],0
a8,1,0.094946,2.788449,[ 13 114] ; [ 26 125],[ 17.81654676 109.18345324] ; [ 21.18345324 129.81654676],0
a1,1,0.101261,2.685566,[ 11 125] ; [  6 157],[  7.73244147 128.26755853] ; [  9.26755853 153.73244147],0
u2,1,0.113071,2.510769,[22 29] ; [30 21],[26. 25.] ; [26. 25.],0
