Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000221,13.642105,[7 3] ; [ 5 33],[2.5 7.5] ; [ 9.5 28.5],1
v3,1,0.001478,10.105263,[5 5] ; [ 3 35],[1.66666667 8.33333333] ; [ 6.33333333 31.66666667],0
r1,1,0.01017,6.604854,[7 3] ; [10 28],[3.54166667 6.45833333] ; [13.45833333 24.54166667],0
p1,1,0.043502,4.075789,[2 8] ; [ 1 37],[0.625 9.375] ; [ 2.375 35.625],0
s6,1,0.06002,3.536842,[7 3] ; [14 24],[4.375 5.625] ; [16.625 21.375],0
s5,1,0.06002,3.536842,[3 7] ; [ 3 35],[1.25 8.75] ; [ 4.75 33.25],0
n3,1,0.073691,3.198832,[2 5] ; [11  5],[3.95652174 3.04347826] ; [9.04347826 6.95652174],0
v1,1,0.10331,2.653693,[5 5] ; [ 9 29],[2.91666667 7.08333333] ; [11.08333333 26.91666667],0
p10,1,0.104,2.643103,[8 2] ; [19 18],[5.74468085 4.25531915] ; [21.25531915 15.74468085],0
b3,1,0.110612,2.545455,[3 3] ; [ 4 18],[1.5 4.5] ; [ 5.5 16.5],0
b2,1,0.110612,2.545455,[3 3] ; [ 4 18],[1.5 4.5] ; [ 5.5 16.5],0
s1,1,0.133552,2.250718,[2 8] ; [ 2 36],[0.83333333 9.16666667] ; [ 3.16666667 34.83333333],0
n2,1,0.133918,2.246483,[2 5] ; [10  6],[3.65217391 3.34782609] ; [8.34782609 7.65217391],0
p9,1,0.137963,2.200528,[8 2] ; [20 17],[5.95744681 4.04255319] ; [22.04255319 14.95744681],0
a5,1,0.186284,1.746767,[6 4] ; [14 24],[4.16666667 5.83333333] ; [15.83333333 22.16666667],0
d4,1,0.198887,1.650526,[8 2] ; [22 16],[6.25 3.75] ; [23.75 14.25],0
a2,1,0.299498,1.07643,[1 9] ; [ 1 37],[0.41666667 9.58333333] ; [ 1.58333333 36.41666667],0
d3,1,0.312252,1.021126,[6 4] ; [16 22],[4.58333333 5.41666667] ; [17.41666667 20.58333333],0
a4,1,0.343094,0.898837,[1 9] ; [ 9 29],[2.08333333 7.91666667] ; [ 7.91666667 30.08333333],0
a3,1,0.346073,0.887803,[6 4] ; [16 21],[4.68085106 5.31914894] ; [17.31914894 19.68085106],0
n1,1,0.393921,0.726803,[1 6] ; [ 5 11],[1.82608696 5.17391304] ; [ 4.17391304 11.82608696],0
p2,1,0.400319,0.707368,[7 3] ; [21 17],[5.83333333 4.16666667] ; [22.16666667 15.83333333],0
s2,1,0.42243,0.643546,[3 7] ; [ 7 31],[2.08333333 7.91666667] ; [ 7.91666667 30.08333333],0
u2,1,0.446248,0.580165,[3 1] ; [12 10],[2.30769231 1.69230769] ; [12.69230769  9.30769231],0
d2,1,0.473518,0.513755,[2 8] ; [12 26],[2.91666667 7.08333333] ; [11.08333333 26.91666667],0
n6,1,0.533835,0.387086,[6 3] ; [21 17],[5.17021277 3.82978723] ; [21.82978723 16.17021277],0
r3,1,0.53646,0.38214,[6 4] ; [26 11],[6.80851064 3.19148936] ; [25.19148936 11.80851064],0
p5,1,0.597941,0.278112,[1 9] ; [ 2 35],[0.63829787 9.36170213] ; [ 2.36170213 34.63829787],0
b4,1,0.615228,0.252632,[6 4] ; [26 12],[6.66666667 3.33333333] ; [25.33333333 12.66666667],0
v2,1,0.647183,0.20947,[3 7] ; [14 23],[3.61702128 6.38297872] ; [13.38297872 23.61702128],0
d5,1,0.654317,0.200501,[5 5] ; [16 22],[4.375 5.625] ; [16.625 21.375],0
n4,1,0.677343,0.173132,[6 4] ; [20 18],[5.41666667 4.58333333] ; [20.58333333 17.41666667],0
a7,1,0.677343,0.173132,[6 4] ; [20 18],[5.41666667 4.58333333] ; [20.58333333 17.41666667],0
r4,1,0.681519,0.168421,[3 7] ; [ 9 29],[2.5 7.5] ; [ 9.5 28.5],0
p7,1,0.687295,0.162029,[3 7] ; [14 24],[3.54166667 6.45833333] ; [13.45833333 24.54166667],0
