Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,59.297103,[166  62] ; [158 230],[119.92207792 108.07792208] ; [204.07792208 183.92207792],1
s6,1,0.0,54.176501,[199  28] ; [230 157],[158.60423453  68.39576547] ; [270.39576547 116.60423453],1
p5,1,0.0,31.801917,[ 49 180] ; [ 24 363],[ 27.13798701 201.86201299] ; [ 45.86201299 341.13798701],1
s3,1,0.0,30.591152,[156  69] ; [179 208],[123.16176471 101.83823529] ; [211.83823529 175.16176471],1
s4,1,7e-06,20.068698,[ 55 169] ; [ 42 346],[ 35.50326797 188.49673203] ; [ 61.49673203 326.50326797],1
s7,1,8e-06,19.99832,[140  81] ; [166 208],[113.65714286 107.34285714] ; [192.34285714 181.65714286],1
s8,1,1.8e-05,18.337963,[130  98] ; [153 237],[104.40776699 123.59223301] ; [178.59223301 211.40776699],1
p6,1,0.000235,13.527766,[108 118] ; [127 260],[ 86.63947798 139.36052202] ; [148.36052202 238.63947798],1
p3,1,0.000443,12.342814,[138  91] ; [178 212],[116.90468498 112.09531502] ; [199.09531502 190.90468498],1
p7,1,0.000586,11.820845,[164  58] ; [230 153],[144.57520661  77.42479339] ; [249.42479339 133.57520661],1
r4,1,0.000928,10.965379,[220   9] ; [345  46],[208.68548387  20.31451613] ; [356.31451613  34.68548387],1
p4,1,0.001317,10.318682,[160  67] ; [223 165],[141.36747967  85.63252033] ; [241.63252033 146.36747967],0
a5,1,0.001754,9.79116,[194  35] ; [289 102],[178.3983871  50.6016129] ; [304.6016129  86.3983871],0
p10,1,0.001773,9.77051,[205  23] ; [310  76],[191.23778502  36.76221498] ; [323.76221498  62.23778502],0
p12,1,0.002247,9.335627,[ 29 199] ; [ 22 365],[ 18.90731707 209.09268293] ; [ 32.09268293 354.90731707],0
v1,1,0.002541,9.110679,[143  84] ; [191 188],[125.11221122 101.88778878] ; [208.88778878 170.11221122],0
p1,1,0.003923,8.319164,[ 27 201] ; [ 21 368],[ 17.73743922 210.26256078] ; [ 30.26256078 358.73743922],0
p9,1,0.004311,8.147899,[206  19] ; [320  64],[194.33497537  30.66502463] ; [331.66502463  52.33497537],0
a3,1,0.012407,6.251809,[185  42] ; [283 107],[172.1815235  54.8184765] ; [295.8184765  94.1815235],0
a4,1,0.014926,5.925198,[128 101] ; [178 211],[113.38834951 115.61165049] ; [192.61165049 196.38834951],0
b5,1,0.043395,4.079952,[124 105] ; [244 147],[135.92258065  93.07741935] ; [232.07741935 158.92258065],0
p8,1,0.05171,3.785115,[134  92] ; [197 188],[122.43207856 103.56792144] ; [208.56792144 176.43207856],0
n1,1,0.053704,3.721872,[22 23] ; [29 62],[16.875 28.125] ; [34.125 56.875],0
u1,1,0.054619,3.693675,[ 59 170] ; [ 75 316],[ 49.49354839 179.50645161] ; [ 84.50645161 306.49354839],0
a7,1,0.062175,3.478391,[160  69] ; [299  91],[169.80775444  59.19224556] ; [289.19224556 100.80775444],0
a2,1,0.068681,3.314257,[ 71 158] ; [ 95 296],[ 61.31290323 167.68709677] ; [104.68709677 286.31290323],0
n2,1,0.077913,3.1079,[37  9] ; [60 31],[32.56934307 13.43065693] ; [64.43065693 26.56934307],0
d2,1,0.119313,2.426318,[134  94] ; [204 186],[124.69902913 103.30097087] ; [213.30097087 176.69902913],0
a6,1,0.12489,2.354894,[148  80] ; [277 114],[156.54281099  71.45718901] ; [268.45718901 122.54281099],0
r1,1,0.125242,2.350514,[195  34] ; [313  77],[187.93537964  41.06462036] ; [320.06462036  69.93537964],0
d5,1,0.171121,1.873099,[207  22] ; [339  52],[201.66774194  27.33225806] ; [344.33225806  46.66774194],0
u2,1,0.182911,1.773816,[20 23] ; [62 44],[23.66442953 19.33557047] ; [58.33557047 47.66442953],0
p2,1,0.19219,1.70075,[198  31] ; [320  68],[192.2560778  36.7439222] ; [325.7439222  62.2560778],0
v4,1,0.229547,1.443667,[221   7] ; [371  20],[218.0549273   9.9450727] ; [373.9450727  17.0549273],0
v3,1,0.257462,1.282352,[102 124] ; [152 224],[ 95.35548173 130.64451827] ; [158.64451827 217.35548173],0
s1,1,0.267566,1.229184,[  8 218] ; [  8 380],[  5.88925081 220.11074919] ; [ 10.11074919 377.88925081],0
a1,1,0.297363,1.085981,[ 15 214] ; [ 18 373],[ 12.18870968 216.81129032] ; [ 20.81129032 370.18870968],0
d1,1,0.314741,1.010676,[168  61] ; [272 119],[162.51612903  66.48387097] ; [277.48387097 113.51612903],0
u4,1,0.316237,1.004444,[  4 225] ; [ 12 379],[  5.90967742 223.09032258] ; [ 10.09032258 380.90967742],0
n5,1,0.324631,0.970198,[187  42] ; [304  84],[182.2350081  46.7649919] ; [308.7649919  79.2350081],0
r2,1,0.331126,0.944489,[219   9] ; [362  22],[216.45098039  11.54901961] ; [364.54901961  19.45098039],0
b4,1,0.382918,0.761312,[144  85] ; [232 159],[138.87741935  90.12258065] ; [237.12258065 153.87741935],0
n3,1,0.40505,0.693282,[33 12] ; [61 31],[30.87591241 14.12408759] ; [63.12408759 28.87591241],0
v2,1,0.581566,0.303709,[135  89] ; [218 158],[131.78666667  92.21333333] ; [221.21333333 154.78666667],0
a8,1,0.600302,0.274541,[ 27 181] ; [ 52 305],[ 29.08318584 178.91681416] ; [ 49.91681416 307.08318584],0
d3,1,0.733661,0.115777,[179  50] ; [301  90],[177.29032258  51.70967742] ; [302.70967742  88.29032258],0
n4,1,0.784778,0.074582,[187  42] ; [315  75],[185.71567044  43.28432956] ; [316.28432956  73.71567044],0
b1,1,0.826615,0.047981,[ 84 145] ; [140 251],[ 82.73548387 146.26451613] ; [141.26451613 249.73548387],0
p11,1,0.856891,0.03252,[187  42] ; [317  74],[186.15483871  42.84516129] ; [317.84516129  73.15483871],0
u3,1,0.861544,0.030419,[26 18] ; [61 45],[25.52 18.48] ; [61.48 44.52],0
b2,1,0.928225,0.008114,[60 83] ; [ 95 134],[59.58333333 83.41666667] ; [ 95.41666667 133.58333333],0
b3,1,0.928225,0.008114,[60 83] ; [ 95 134],[59.58333333 83.41666667] ; [ 95.41666667 133.58333333],0
r3,1,0.92971,0.007781,[219   9] ; [375  16],[218.79159935   9.20840065] ; [375.20840065  15.79159935],0
