Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,36.450616,[40 48] ; [227  61],[62.4893617 25.5106383] ; [204.5106383  83.4893617],1
a6,1,0.0,35.228004,[39 49] ; [224  65],[61.38992042 26.61007958] ; [201.61007958  87.38992042],1
u1,1,0.000422,12.431447,[ 2 86] ; [ 49 240],[11.90450928 76.09549072] ; [ 39.09549072 249.90450928],1
r3,1,0.00055,11.936898,[74 14] ; [274  14],[81.44680851  6.55319149] ; [266.55319149  21.44680851],1
a2,1,0.000621,11.713223,[ 7 81] ; [ 72 217],[18.4403183 69.5596817] ; [ 60.5596817 228.4403183],1
s5,1,0.000645,11.641732,[31 53] ; [ 53 226],[19.43801653 64.56198347] ; [ 64.56198347 214.43801653],1
p2,1,0.004888,7.92048,[59 25] ; [241  46],[67.9245283 16.0754717] ; [232.0754717  54.9245283],0
b5,1,0.0064,7.434165,[45 43] ; [194  95],[55.78779841 32.21220159] ; [183.21220159 105.78779841],0
r1,1,0.026847,4.900601,[59 29] ; [224  61],[66.76675603 21.23324397] ; [216.23324397  68.76675603],0
r4,1,0.048657,3.887145,[70 18] ; [254  35],[75.62864721 12.37135279] ; [248.37135279  40.62864721],0
v4,1,0.056958,3.62383,[77 11] ; [268  18],[81.17647059  6.82352941] ; [263.82352941  22.17647059],0
p9,1,0.07486,3.173099,[62 25] ; [228  56],[68.00539084 18.99460916] ; [221.99460916  62.00539084],0
b1,1,0.075514,3.158908,[39 49] ; [ 98 191],[31.97877984 56.02122016] ; [105.02122016 183.97877984],0
a8,1,0.110144,2.55215,[ 5 79] ; [ 32 232],[ 8.93103448 75.06896552] ; [ 28.06896552 235.93103448],0
d2,1,0.116715,2.460853,[48 38] ; [133 155],[41.62032086 44.37967914] ; [139.37967914 148.62032086],0
s2,1,0.120227,2.414361,[19 68] ; [ 87 199],[24.72386059 62.27613941] ; [ 81.27613941 204.72386059],0
p10,1,0.122381,2.386577,[59 27] ; [219  66],[64.44204852 21.55795148] ; [213.55795148  71.44204852],0
u2,1,0.135198,2.231777,[12 18] ; [55 44],[15.58139535 14.41860465] ; [51.41860465 47.58139535],0
d1,1,0.14745,2.098432,[52 36] ; [195  94],[57.65517241 30.34482759] ; [189.34482759  99.65517241],0
u3,1,0.152817,2.043908,[14 17] ; [58 39],[17.4375 13.5625] ; [54.5625 42.4375],0
p3,1,0.156674,2.006042,[29 56] ; [123 165],[34.63806971 50.36193029] ; [117.36193029 170.63806971],0
n2,1,0.172714,1.859224,[21  6] ; [43 25],[18.18947368  8.81052632] ; [45.81052632 22.18947368],0
p8,1,0.17884,1.807239,[35 50] ; [141 144],[40.43243243 44.56756757] ; [135.56756757 149.43243243],0
p4,1,0.19385,1.688111,[38 46] ; [154 135],[43.2386059 40.7613941] ; [148.7613941 140.2386059],0
r2,1,0.21529,1.535495,[77  8] ; [268  16],[79.47154472  5.52845528] ; [265.52845528  18.47154472],0
s1,1,0.219231,1.509398,[ 3 84] ; [  4 281],[ 1.63709677 85.36290323] ; [  5.36290323 279.63709677],0
s3,1,0.253866,1.301904,[27 59] ; [108 175],[31.46341463 54.53658537] ; [103.53658537 179.46341463],0
p12,1,0.267381,1.230135,[ 2 83] ; [ 15 273],[ 3.87399464 81.12600536] ; [ 13.12600536 274.87399464],0
p5,1,0.271688,1.208207,[ 8 78] ; [ 17 270],[ 5.76407507 80.23592493] ; [ 19.23592493 267.76407507],0
p1,1,0.310112,1.030198,[ 4 84] ; [ 22 264],[ 6.11764706 81.88235294] ; [ 19.88235294 266.11764706],0
p11,1,0.432517,0.616056,[64 24] ; [222  67],[66.75862069 21.24137931] ; [219.24137931  69.75862069],0
s6,1,0.435041,0.609328,[40 44] ; [149 135],[43.14130435 40.85869565] ; [145.85869565 138.14130435],0
s4,1,0.466263,0.530818,[ 9 79] ; [ 37 244],[10.9701897 77.0298103] ; [ 35.0298103 245.9701897],0
n3,1,0.503561,0.447424,[18  9] ; [50 18],[19.32631579  7.67368421] ; [48.67368421 19.32631579],0
n5,1,0.518918,0.416044,[62 25] ; [194  93],[59.55080214 27.44919786] ; [196.44919786  90.55080214],0
n6,1,0.521451,0.411022,[66 21] ; [227  60],[68.15775401 18.84224599] ; [224.84224599  62.15775401],0
b3,1,0.522263,0.409421,[18 31] ; [ 48 103],[16.17 32.83] ; [ 49.83 101.17],0
b2,1,0.522263,0.409421,[18 31] ; [ 48 103],[16.17 32.83] ; [ 49.83 101.17],0
p6,1,0.59114,0.288568,[20 62] ; [ 78 207],[21.89645777 60.10354223] ; [ 76.10354223 208.89645777],0
a1,1,0.637369,0.2222,[ 4 84] ; [ 10 279],[ 3.26790451 84.73209549] ; [ 10.73209549 278.26790451],0
v1,1,0.65776,0.196256,[44 43] ; [134 146],[42.19618529 44.80381471] ; [135.80381471 144.19618529],0
u4,1,0.683412,0.16631,[ 1 87] ; [  2 286],[ 0.70212766 87.29787234] ; [  2.29787234 285.70212766],0
p7,1,0.726989,0.121894,[49 35] ; [159 124],[47.60762943 36.39237057] ; [160.39237057 122.60762943],0
a4,1,0.738015,0.111879,[40 47] ; [127 162],[38.64095745 48.35904255] ; [128.35904255 160.64095745],0
v2,1,0.739025,0.110985,[47 39] ; [142 128],[45.65730337 40.34269663] ; [143.34269663 126.65730337],0
b4,1,0.743089,0.10743,[55 33] ; [175 114],[53.68700265 34.31299735] ; [176.31299735 112.68700265],0
d4,1,0.771312,0.084482,[76 12] ; [253  36],[76.79575597 11.20424403] ; [252.20424403  36.79575597],0
s8,1,0.80458,0.061219,[17 70] ; [ 60 229],[17.81648936 69.18351064] ; [ 59.18351064 229.81648936],0
n4,1,0.807977,0.059067,[63 25] ; [203  86],[62.09018568 25.90981432] ; [203.90981432  85.09018568],0
v3,1,0.826666,0.047952,[25 59] ; [ 85 189],[25.81005587 58.18994413] ; [ 84.18994413 189.81005587],0
a5,1,0.856036,0.032914,[64 24] ; [213  76],[64.65782493 23.34217507] ; [212.34217507  76.65782493],0
a3,1,0.866721,0.028165,[57 31] ; [190  99],[57.65517241 30.34482759] ; [189.34482759  99.65517241],0
n1,1,0.870707,0.026491,[ 8 19] ; [21 46],[ 8.32978723 18.67021277] ; [20.67021277 46.32978723],0
