Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000243,13.463577,[ 4 25] ; [18 12],[10.81355932 18.18644068] ; [11.18644068 18.81355932],1
u2,1,0.003693,8.429071,[ 2 12] ; [9 4],[5.7037037 8.2962963] ; [5.2962963 7.7037037],0
v2,1,0.007874,7.062003,[ 5 24] ; [15 15],[ 9.83050847 19.16949153] ; [10.16949153 19.83050847],0
n2,1,0.007899,7.056178,[ 5 14] ; [12  5],[ 8.97222222 10.02777778] ; [8.02777778 8.97222222],0
u3,1,0.012074,6.3,[ 1 13] ; [7 7],[ 4. 10.] ; [ 4. 10.],0
n6,1,0.01753,5.642506,[ 9 19] ; [19 11],[13.51724138 14.48275862] ; [14.48275862 15.51724138],0
d5,1,0.025859,4.96543,[13 16] ; [22  8],[17.20338983 11.79661017] ; [17.79661017 12.20338983],0
r3,1,0.032938,4.54902,[ 8 21] ; [16 13],[12. 17.] ; [12. 17.],0
p10,1,0.06078,3.515976,[ 3 26] ; [ 9 21],[ 5.89830508 23.10169492] ; [ 6.10169492 23.89830508],0
p8,1,0.090272,2.869511,[ 4 24] ; [10 20],[ 6.75862069 21.24137931] ; [ 7.24137931 22.75862069],0
v3,1,0.10755,2.589855,[ 3 26] ; [ 8 22],[ 5.40677966 23.59322034] ; [ 5.59322034 24.40677966],0
s6,1,0.175524,1.835119,[ 6 23] ; [11 19],[ 8.3559322 20.6440678] ; [ 8.6440678 21.3559322],0
a7,1,0.188108,1.732378,[11 18] ; [16 13],[13.5 15.5] ; [13.5 15.5],0
s1,1,0.209206,1.57691,[ 5 24] ; [ 2 28],[ 3.44067797 25.55932203] ; [ 3.55932203 26.44067797],0
s7,1,0.216871,1.524958,[ 4 23] ; [ 8 20],[ 5.89090909 21.10909091] ; [ 6.10909091 21.89090909],0
p4,1,0.219675,1.506494,[ 5 24] ; [ 9 20],[ 7. 22.] ; [ 7. 22.],0
d2,1,0.235934,1.404725,[15 13] ; [11 18],[12.77192982 15.22807018] ; [13.22807018 15.77192982],0
r2,1,0.235934,1.404725,[13 15] ; [18 11],[15.22807018 12.77192982] ; [15.77192982 13.22807018],0
n3,1,0.241374,1.372549,[ 6 12] ; [9 8],[ 7.71428571 10.28571429] ; [7.28571429 9.71428571],0
p6,1,0.245526,1.348586,[ 2 26] ; [ 5 24],[ 3.43859649 24.56140351] ; [ 3.56140351 25.43859649],0
p7,1,0.256253,1.288889,[ 7 22] ; [11 18],[ 9. 20.] ; [ 9. 20.],0
a6,1,0.357958,0.845045,[12 17] ; [16 14],[13.76271186 15.23728814] ; [14.23728814 15.76271186],0
d3,1,0.357958,0.845045,[12 17] ; [16 14],[13.76271186 15.23728814] ; [14.23728814 15.76271186],0
p1,1,0.365249,0.819764,[ 4 25] ; [ 2 28],[ 2.94915254 26.05084746] ; [ 3.05084746 26.94915254],0
a1,1,0.365249,0.819764,[ 4 25] ; [ 2 28],[ 2.94915254 26.05084746] ; [ 3.05084746 26.94915254],0
a5,1,0.366978,0.813873,[14 15] ; [11 19],[12.28813559 16.71186441] ; [12.71186441 17.28813559],0
s4,1,0.382537,0.762534,[ 5 24] ; [ 8 22],[ 6.38983051 22.61016949] ; [ 6.61016949 23.38983051],0
d4,1,0.41242,0.671815,[17 12] ; [20  9],[18.5 10.5] ; [18.5 10.5],0
p11,1,0.435589,0.607875,[ 7 22] ; [10 20],[ 8.3559322 20.6440678] ; [ 8.6440678 21.3559322],0
b2,1,0.473289,0.514286,[ 8 13] ; [ 4 11],[ 7. 14.] ; [ 5. 10.],0
b3,1,0.473289,0.514286,[ 8 13] ; [ 4 11],[ 7. 14.] ; [ 5. 10.],0
n4,1,0.506394,0.441511,[17 12] ; [15 15],[15.72881356 13.27118644] ; [16.27118644 13.72881356],0
b5,1,0.513538,0.426852,[13 16] ; [16 14],[14.25423729 14.74576271] ; [14.74576271 15.25423729],0
b1,1,0.518764,0.41635,[14 15] ; [17 13],[15.23728814 13.76271186] ; [15.76271186 14.23728814],0
s2,1,0.589535,0.291071,[ 6 23] ; [ 8 22],[ 6.88135593 22.11864407] ; [ 7.11864407 22.88135593],0
n1,1,0.636831,0.22291,[ 7 12] ; [ 5 12],[ 6.33333333 12.66666667] ; [ 5.66666667 11.33333333],0
s3,1,0.647066,0.209619,[ 9 19] ; [ 8 22],[ 8.20689655 19.79310345] ; [ 8.79310345 21.20689655],0
b4,1,0.703234,0.14513,[15 14] ; [17 13],[15.72881356 13.27118644] ; [16.27118644 13.72881356],0
s5,1,0.716862,0.131519,[ 4 25] ; [ 5 24],[ 4.5 24.5] ; [ 4.5 24.5],0
a2,1,0.722675,0.125944,[ 3 26] ; [ 4 26],[ 3.44067797 25.55932203] ; [ 3.55932203 26.44067797],0
