Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.00091,11.001789,[29 12] ; [14 27],[21.5 19.5] ; [21.5 19.5],1
p1,1,0.006069,7.529647,[ 9 31] ; [ 1 40],[ 4.9382716 35.0617284] ; [ 5.0617284 35.9382716],0
a5,1,0.008322,6.962807,[34  7] ; [23 18],[28.5 12.5] ; [28.5 12.5],0
p7,1,0.00866,6.891672,[30 10] ; [18 21],[24.30379747 15.69620253] ; [23.69620253 15.30379747],0
p6,1,0.041355,4.161392,[18 21] ; [10 31],[13.65 25.35] ; [14.35 26.65],0
p2,1,0.045554,3.99801,[37  4] ; [30 11],[33.5  7.5] ; [33.5  7.5],0
a8,1,0.053077,3.74149,[ 3 36] ; [ 9 29],[ 6.07792208 32.92207792] ; [ 5.92207792 32.07792208],0
r2,1,0.05617,3.646996,[38  1] ; [35  6],[35.5875  3.4125] ; [37.4125  3.5875],0
a2,1,0.056536,3.636199,[12 29] ; [ 5 36],[ 8.5 32.5] ; [ 8.5 32.5],0
b3,1,0.066154,3.375954,[14 16] ; [ 6 20],[10.71428571 19.28571429] ; [ 9.28571429 16.71428571],0
b2,1,0.066154,3.375954,[14 16] ; [ 6 20],[10.71428571 19.28571429] ; [ 9.28571429 16.71428571],0
d1,1,0.072936,3.215686,[28 13] ; [20 21],[24. 17.] ; [24. 17.],0
b4,1,0.168942,1.892308,[29 12] ; [23 18],[26. 15.] ; [26. 15.],0
n1,1,0.191719,1.704359,[2 8] ; [6 7],[3.47826087 6.52173913] ; [4.52173913 8.47826087],0
n3,1,0.231263,1.433077,[9 1] ; [9 4],[7.82608696 2.17391304] ; [10.17391304  2.82608696],0
d4,1,0.240416,1.378151,[36  5] ; [32  9],[34.  7.] ; [34.  7.],0
u1,1,0.265004,1.242424,[10 31] ; [ 6 35],[ 8. 33.] ; [ 8. 33.],0
s1,1,0.305212,1.051282,[ 3 38] ; [ 1 40],[ 2. 39.] ; [ 2. 39.],0
p12,1,0.317118,1.000794,[ 3 38] ; [ 1 39],[ 2.02469136 38.97530864] ; [ 1.97530864 38.02469136],0
p9,1,0.330072,0.948617,[36  4] ; [33  7],[34.5  5.5] ; [34.5  5.5],0
a3,1,0.342487,0.901099,[30 11] ; [26 15],[28. 13.] ; [28. 13.],0
s3,1,0.351586,0.867725,[29 12] ; [25 16],[27. 14.] ; [27. 14.],0
b1,1,0.359104,0.841026,[17 24] ; [13 28],[15. 26.] ; [15. 26.],0
d2,1,0.37685,0.780952,[23 18] ; [19 22],[21. 20.] ; [21. 20.],0
r4,1,0.396374,0.719298,[39  2] ; [37  4],[38.  3.] ; [38.  3.],0
p5,1,0.413835,0.667756,[ 4 37] ; [ 2 38],[ 3.03703704 37.96296296] ; [ 2.96296296 37.03703704],0
r1,1,0.432335,0.616541,[30 11] ; [33  8],[31.5  9.5] ; [31.5  9.5],0
s5,1,0.515021,0.423852,[15 22] ; [13 26],[13.63157895 23.36842105] ; [14.36842105 24.63157895],0
s6,1,0.523109,0.407759,[35  6] ; [32  8],[33.91358025  7.08641975] ; [33.08641975  6.91358025],0
v2,1,0.538926,0.377534,[22 15] ; [21 19],[20.66233766 16.33766234] ; [22.33766234 17.66233766],0
v3,1,0.573184,0.317383,[14 24] ; [12 27],[12.83116883 25.16883117] ; [13.16883117 25.83116883],0
d5,1,0.577309,0.310606,[34  7] ; [32  9],[33.  8.] ; [33.  8.],0
s4,1,0.607034,0.264516,[ 9 32] ; [11 30],[10. 31.] ; [10. 31.],0
d3,1,0.618144,0.248485,[31 10] ; [29 12],[30. 11.] ; [30. 11.],0
p11,1,0.618144,0.248485,[31 10] ; [29 12],[30. 11.] ; [30. 11.],0
a1,1,0.644436,0.212987,[ 2 39] ; [ 3 38],[ 2.5 38.5] ; [ 2.5 38.5],0
n2,1,0.644965,0.212308,[6 4] ; [9 4],[6.52173913 3.47826087] ; [8.47826087 4.52173913],0
s2,1,0.646567,0.210256,[27 14] ; [25 16],[26. 15.] ; [26. 15.],0
b5,1,0.646567,0.210256,[27 14] ; [25 16],[26. 15.] ; [26. 15.],0
n6,1,0.752942,0.099075,[25 15] ; [27 14],[25.67901235 14.32098765] ; [26.32098765 14.67901235],0
a7,1,0.800263,0.064012,[30 11] ; [31 10],[30.5 10.5] ; [30.5 10.5],0
v1,1,0.806704,0.059868,[17 21] ; [19 21],[17.53846154 20.46153846] ; [18.46153846 21.53846154],0
p8,1,0.823328,0.049848,[18 23] ; [17 24],[17.5 23.5] ; [17.5 23.5],0
n4,1,0.824994,0.048897,[20 21] ; [19 22],[19.5 21.5] ; [19.5 21.5],0
s7,1,0.857869,0.032072,[23 15] ; [25 15],[23.38461538 14.61538462] ; [24.61538462 15.38461538],0
p10,1,0.954781,0.003215,[31  8] ; [32  8],[31.10126582  7.89873418] ; [31.89873418  8.10126582],0
a6,1,1.0,0.0,[26 15] ; [26 15],[26. 15.] ; [26. 15.],0
a4,1,1.0,0.0,[17 24] ; [17 24],[17. 24.] ; [17. 24.],0
u2,1,1.0,0.0,[8 2] ; [12  3],[8. 2.] ; [12.  3.],0
