Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,56.626818,[129   3] ; [27 23],[113.14285714  18.85714286] ; [42.85714286  7.14285714],1
r1,1,0.0,42.104521,[95 36] ; [10 41],[75.57692308 55.42307692] ; [29.42307692 21.57692308],1
r2,1,0.0,40.539633,[125   7] ; [28 22],[110.96703297  21.03296703] ; [42.03296703  7.96703297],1
v4,1,0.0,31.661566,[125   7] ; [31 19],[113.14285714  18.85714286] ; [42.85714286  7.14285714],1
p11,1,3e-06,21.801384,[104  28] ; [22 29],[90.8852459 41.1147541] ; [35.1147541 15.8852459],1
p9,1,0.000356,12.748037,[97 31] ; [24 26],[87.01123596 40.98876404] ; [33.98876404 16.01123596],1
s6,1,0.000358,12.738651,[65 63] ; [11 40],[54.34636872 73.65363128] ; [21.65363128 29.34636872],1
a7,1,0.001107,10.6396,[89 41] ; [21 29],[79.44444444 50.55555556] ; [30.55555556 19.44444444],0
d5,1,0.00144,10.153896,[83 48] ; [19 32],[73.41758242 57.58241758] ; [28.58241758 22.41758242],0
a6,1,0.00148,10.103572,[76 56] ; [16 35],[66.36065574 65.63934426] ; [25.63934426 25.36065574],0
u3,1,0.002535,9.114827,[45 35] ; [ 9 26],[37.56521739 42.43478261] ; [16.43478261 18.56521739],0
p4,1,0.002708,8.994396,[54 75] ; [ 9 41],[45.40223464 83.59776536] ; [17.59776536 32.40223464],0
n6,1,0.003461,8.546923,[102  28] ; [29 22],[94.08839779 35.91160221] ; [36.91160221 14.08839779],0
p10,1,0.010623,6.527305,[85 44] ; [22 27],[77.54494382 51.45505618] ; [29.45505618 19.54494382],0
p6,1,0.01356,6.09457,[35 94] ; [ 5 45],[ 28.82681564 100.17318436] ; [11.17318436 38.82681564],0
d3,1,0.017633,5.632204,[73 58] ; [18 32],[65.86187845 65.13812155] ; [25.13812155 24.86187845],0
v2,1,0.018637,5.535298,[58 66] ; [13 35],[51.18604651 72.81395349] ; [19.81395349 28.18604651],0
a8,1,0.019437,5.461723,[ 19 107] ; [ 1 45],[ 14.65116279 111.34883721] ; [ 5.34883721 40.65116279],0
s3,1,0.022542,5.203476,[58 70] ; [13 36],[51.34463277 76.65536723] ; [19.65536723 29.34463277],0
p7,1,0.024898,5.030933,[68 59] ; [17 32],[61.33522727 65.66477273] ; [23.66477273 25.33522727],0
s8,1,0.028284,4.810677,[ 21 111] ; [ 2 49],[ 16.59016393 115.40983607] ; [ 6.40983607 44.59016393],0
p3,1,0.041797,4.143422,[43 88] ; [ 9 42],[37.42857143 93.57142857] ; [14.57142857 36.42857143],0
p2,1,0.046717,3.955555,[96 35] ; [29 21],[90.46961326 40.53038674] ; [34.53038674 15.46961326],0
b5,1,0.054226,3.705714,[90 42] ; [27 24],[84.39344262 47.60655738] ; [32.60655738 18.39344262],0
n4,1,0.063401,3.446094,[79 52] ; [23 28],[73.41758242 57.58241758] ; [28.58241758 22.41758242],0
a1,1,0.078156,3.102836,[  3 129] ; [ 4 47],[  5.04918033 126.95081967] ; [ 1.95081967 49.04918033],0
v1,1,0.083655,2.992421,[51 77] ; [13 37],[46.02247191 81.97752809] ; [17.97752809 32.02247191],0
s1,1,0.084455,2.97702,[  3 126] ; [ 4 47],[  5.01666667 123.98333333] ; [ 1.98333333 49.01666667],0
s2,1,0.090335,2.868402,[39 91] ; [ 9 42],[34.47513812 95.52486188] ; [13.52486188 37.47513812],0
n3,1,0.103926,2.644231,[24  6] ; [15 10],[21.27272727  8.72727273] ; [17.72727273  7.27272727],0
n2,1,0.122627,2.383448,[22  7] ; [14 11],[19.33333333  9.66666667] ; [16.66666667  8.33333333],0
d4,1,0.151843,2.053642,[84 48] ; [26 24],[79.78021978 52.21978022] ; [30.21978022 19.78021978],0
b1,1,0.167108,1.908695,[45 87] ; [23 28],[49.04918033 82.95081967] ; [18.95081967 32.04918033],0
p1,1,0.172358,1.862312,[  6 125] ; [ 5 45],[  7.96132597 123.03867403] ; [ 3.03867403 46.96132597],0
p8,1,0.227041,1.459304,[48 82] ; [14 37],[44.53038674 85.46961326] ; [17.46961326 33.53038674],0
b4,1,0.248007,1.334498,[73 59] ; [33 18],[76.45901639 55.54098361] ; [29.54098361 21.45901639],0
b3,1,0.303365,1.059344,[14 52] ; [ 9 20],[15.97894737 50.02105263] ; [ 7.02105263 21.97894737],0
b2,1,0.303365,1.059344,[14 52] ; [ 9 20],[15.97894737 50.02105263] ; [ 7.02105263 21.97894737],0
n5,1,0.307862,1.039825,[79 50] ; [27 24],[75.96666667 53.03333333] ; [30.03333333 20.96666667],0
a3,1,0.387838,0.745709,[51 80] ; [16 34],[48.49171271 82.50828729] ; [18.50828729 31.49171271],0
p12,1,0.404708,0.694293,[  6 124] ; [ 1 50],[  5.02762431 124.97237569] ; [ 1.97237569 49.02762431],0
a4,1,0.458936,0.548489,[ 24 107] ; [ 7 44],[ 22.31318681 108.68681319] ; [ 8.68681319 42.31318681],0
v3,1,0.464363,0.535358,[32 95] ; [10 40],[30.13559322 96.86440678] ; [11.86440678 38.13559322],0
s5,1,0.47253,0.516054,[ 20 105] ; [ 6 45],[ 18.46590909 106.53409091] ; [ 7.53409091 43.46590909],0
d1,1,0.489185,0.478318,[35 97] ; [11 40],[33.18032787 98.81967213] ; [12.81967213 38.18032787],0
d2,1,0.490094,0.47632,[ 28 104] ; [13 37],[ 29.73626374 102.26373626] ; [11.26373626 38.73626374],0
n1,1,0.495197,0.465215,[11 19] ; [ 7 18],[ 9.81818182 20.18181818] ; [ 8.18181818 16.81818182],0
u2,1,0.56528,0.330644,[40 40] ; [15 19],[38.59649123 41.40350877] ; [16.40350877 17.59649123],0
s4,1,0.661072,0.192225,[ 17 112] ; [ 8 43],[ 17.91666667 111.08333333] ; [ 7.08333333 43.91666667],0
u1,1,0.831442,0.045306,[  2 130] ; [ 1 50],[  2.16393443 129.83606557] ; [ 0.83606557 50.16393443],0
p5,1,0.865169,0.028832,[  6 125] ; [ 2 48],[  5.79005525 125.20994475] ; [ 2.20994475 47.79005525],0
