Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,50.590042,[80 10] ; [17 37],[60.625 29.375] ; [36.375 17.625],1
r2,1,0.0,28.614065,[86  4] ; [32 21],[74.26573427 15.73426573] ; [43.73426573  9.26573427],1
r3,1,6e-06,20.439094,[81  8] ; [32 22],[70.32867133 18.67132867] ; [42.67132867 11.32867133],1
v4,1,0.002011,9.539709,[78 12] ; [35 19],[70.625 19.375] ; [42.375 11.625],0
a7,1,0.002247,9.33585,[61 28] ; [23 31],[52.27972028 36.72027972] ; [31.72027972 22.27972028],0
a2,1,0.002787,8.941878,[20 70] ; [ 2 52],[13.75 76.25] ; [ 8.25 45.75],0
a5,1,0.011111,6.44754,[53 37] ; [20 34],[45.625 44.375] ; [27.375 26.625],0
p11,1,0.012529,6.23444,[51 39] ; [19 35],[43.75 46.25] ; [26.25 27.75],0
u3,1,0.023365,5.141141,[21 18] ; [ 8 22],[16.39130435 22.60869565] ; [12.60869565 17.39130435],0
s6,1,0.033388,4.525758,[37 52] ; [13 41],[31.11888112 57.88111888] ; [18.88111888 35.11888112],0
d1,1,0.034127,4.488312,[41 49] ; [15 39],[35. 55.] ; [21. 33.],0
d5,1,0.034473,4.471094,[64 26] ; [29 25],[58.125 31.875] ; [34.875 19.125],0
u1,1,0.042854,4.101162,[10 80] ; [ 1 53],[ 6.875 83.125] ; [ 4.125 49.875],0
v1,1,0.046463,3.964727,[33 57] ; [11 42],[27.69230769 62.30769231] ; [16.30769231 36.69230769],0
a1,1,0.062445,3.471224,[ 4 86] ; [ 7 47],[ 6.875 83.125] ; [ 4.125 49.875],0
d4,1,0.064075,3.428637,[63 26] ; [30 24],[57.88111888 31.11888112] ; [35.11888112 18.88111888],0
a3,1,0.14414,2.133194,[51 37] ; [24 29],[46.80851064 41.19148936] ; [28.19148936 24.80851064],0
b4,1,0.150729,2.064863,[56 34] ; [27 27],[51.875 38.125] ; [31.125 22.875],0
a4,1,0.183433,1.769585,[35 54] ; [15 38],[31.33802817 57.66197183] ; [18.66197183 34.33802817],0
a6,1,0.19236,1.699449,[55 35] ; [27 27],[51.25 38.75] ; [30.75 23.25],0
s4,1,0.196652,1.667063,[ 7 81] ; [ 8 46],[ 9.29577465 78.70422535] ; [ 5.70422535 48.29577465],0
s2,1,0.19686,1.665514,[19 69] ; [ 7 47],[16.11267606 71.88732394] ; [ 9.88732394 44.11267606],0
p2,1,0.209878,1.572269,[53 37] ; [26 28],[49.375 40.625] ; [29.625 24.375],0
s8,1,0.263836,1.248516,[12 77] ; [ 4 50],[ 9.95804196 79.04195804] ; [ 6.04195804 47.95804196],0
n2,1,0.265618,1.239235,[24 12] ; [12 11],[21.96610169 14.03389831] ; [14.03389831  8.96610169],0
p12,1,0.291635,1.112057,[ 1 89] ; [ 2 52],[ 1.875 88.125] ; [ 1.125 52.875],0
v2,1,0.294208,1.100263,[36 52] ; [17 36],[33.07801418 54.92198582] ; [19.92198582 33.07801418],0
a8,1,0.30369,1.057919,[ 9 73] ; [ 3 49],[ 7.34328358 74.65671642] ; [ 4.65671642 47.34328358],0
b1,1,0.343591,0.896988,[41 49] ; [29 25],[43.75 46.25] ; [26.25 27.75],0
s5,1,0.344934,0.892006,[13 74] ; [ 5 48],[11.18571429 75.81428571] ; [ 6.81428571 46.18571429],0
p8,1,0.451047,0.56802,[26 64] ; [12 40],[24.08450704 65.91549296] ; [13.91549296 38.08450704],0
s3,1,0.454763,0.558753,[29 59] ; [14 38],[27.02857143 60.97142857] ; [15.97142857 36.02857143],0
u2,1,0.475337,0.509541,[15 23] ; [ 9 20],[13.6119403 24.3880597] ; [10.3880597 18.6119403],0
n1,1,0.486498,0.484262,[13 23] ; [ 6 16],[11.79310345 24.20689655] ; [ 7.20689655 14.79310345],0
d3,1,0.491119,0.474074,[47 43] ; [25 29],[45. 45.] ; [27. 27.],0
v3,1,0.50264,0.449358,[22 65] ; [11 43],[20.36170213 66.63829787] ; [12.63829787 41.36170213],0
n3,1,0.546062,0.36442,[24 11] ; [14  9],[22.93103448 12.06896552] ; [15.06896552  7.93103448],0
p9,1,0.56271,0.335033,[24 65] ; [17 37],[25.51748252 63.48251748] ; [15.48251748 38.51748252],0
b5,1,0.567335,0.327163,[56 34] ; [31 23],[54.375 35.625] ; [32.625 21.375],0
n5,1,0.575831,0.313023,[44 46] ; [29 25],[45.625 44.375] ; [27.375 26.625],0
b3,1,0.619182,0.247019,[15 42] ; [10 22],[16.01123596 40.98876404] ; [ 8.98876404 23.01123596],0
b2,1,0.619182,0.247019,[15 42] ; [10 22],[16.01123596 40.98876404] ; [ 8.98876404 23.01123596],0
p1,1,0.669255,0.182474,[ 5 84] ; [ 4 50],[ 5.6013986 83.3986014] ; [ 3.3986014 50.6013986],0
p5,1,0.702838,0.145537,[ 1 89] ; [ 1 52],[ 1.25874126 88.74125874] ; [ 0.74125874 52.25874126],0
n4,1,0.729034,0.12,[51 39] ; [29 25],[50. 40.] ; [30. 24.],0
p6,1,0.729219,0.11983,[16 73] ; [ 8 43],[15.25714286 73.74285714] ; [ 8.74285714 42.25714286],0
p3,1,0.750254,0.101317,[26 64] ; [14 39],[25.17482517 64.82517483] ; [14.82517483 38.17482517],0
p4,1,0.83059,0.045773,[29 61] ; [18 35],[29.58041958 60.41958042] ; [17.41958042 35.58041958],0
d2,1,0.865248,0.028797,[39 50] ; [24 29],[39.48591549 49.51408451] ; [23.51408451 29.48591549],0
n6,1,0.962728,0.002184,[53 37] ; [31 22],[52.86713287 37.13286713] ; [31.13286713 21.86713287],0
p7,1,0.965268,0.001896,[38 52] ; [23 31],[38.125 51.875] ; [22.875 31.125],0
s1,1,0.991544,0.000112,[ 5 84] ; [ 3 50],[ 5.01408451 83.98591549] ; [ 2.98591549 50.01408451],0
