Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,2e-05,18.23369,[14  2] ; [26 59],[6.33663366 9.66336634] ; [33.66336634 51.33663366],1
n5,1,0.276128,1.186047,[ 6 10] ; [45 41],[8. 8.] ; [43. 43.],0
s3,1,0.326625,0.962232,[ 6 10] ; [22 64],[ 4.39215686 11.60784314] ; [23.60784314 62.39215686],0
a3,1,0.328909,0.953188,[7 9] ; [49 37],[8.78431373 7.21568627] ; [47.21568627 38.78431373],0
r3,1,0.336966,0.921942,[13  3] ; [59 26],[11.40594059  4.59405941] ; [60.59405941 24.40594059],0
d2,1,0.381421,0.766118,[ 6 10] ; [42 43],[7.6039604 8.3960396] ; [40.3960396 44.6039604],0
r1,1,0.386575,0.749688,[9 7] ; [58 28],[10.50980392  5.49019608] ; [56.49019608 29.50980392],0
s1,1,0.400242,0.707598,[ 2 13] ; [ 6 80],[ 1.18811881 13.81188119] ; [ 6.81188119 79.18811881],0
r4,1,0.446819,0.57871,[11  5] ; [51 36],[9.63106796 6.36893204] ; [52.36893204 34.63106796],0
p1,1,0.450511,0.569365,[ 2 14] ; [ 6 80],[ 1.25490196 14.74509804] ; [ 6.74509804 79.25490196],0
b4,1,0.466412,0.530464,[8 8] ; [52 35],[9.32038835 6.67961165] ; [50.67961165 36.32038835],0
u2,1,0.506012,0.442305,[5 4] ; [16 21],[4.10869565 4.89130435] ; [16.89130435 20.10869565],0
b1,1,0.55766,0.343772,[9 7] ; [42 45],[7.9223301 8.0776699] ; [43.0776699 43.9223301],0
a4,1,0.588475,0.292732,[ 5 11] ; [33 53],[ 5.96078431 10.03921569] ; [32.03921569 53.96078431],0
v1,1,0.618194,0.248414,[ 5 11] ; [22 65],[ 4.19417476 11.80582524] ; [22.80582524 64.19417476],0
u3,1,0.629684,0.232489,[3 6] ; [16 22],[3.63829787 5.36170213] ; [15.36170213 22.63829787],0
p10,1,0.639403,0.219524,[ 3 13] ; [21 66],[ 3.72815534 12.27184466] ; [20.27184466 66.72815534],0
r2,1,0.676922,0.173611,[14  2] ; [70 14],[13.44  2.56] ; [70.56 13.44],0
u1,1,0.681576,0.168357,[ 2 14] ; [ 8 79],[ 1.55339806 14.44660194] ; [ 8.44660194 78.55339806],0
s4,1,0.701393,0.147026,[ 1 15] ; [ 8 79],[ 1.39805825 14.60194175] ; [ 7.60194175 79.39805825],0
a6,1,0.72582,0.122984,[9 7] ; [53 34],[9.63106796 6.36893204] ; [52.36893204 34.63106796],0
a2,1,0.889678,0.019241,[ 2 14] ; [12 75],[ 2.17475728 13.82524272] ; [11.82524272 75.17475728],0
d3,1,0.899083,0.016083,[8 8] ; [45 42],[8.23300971 7.76699029] ; [44.76699029 42.23300971],0
n4,1,0.911588,0.012329,[10  6] ; [55 31],[10.19607843  5.80392157] ; [54.80392157 31.19607843],0
v3,1,0.938444,0.005964,[ 4 12] ; [20 63],[ 3.87878788 12.12121212] ; [20.12121212 62.87878788],0
