Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000292,13.120707,[47 30] ; [58  8],[56.53846154 20.46153846] ; [48.46153846 17.53846154],1
p8,1,0.000488,12.159864,[39 38] ; [52 14],[49. 28.] ; [42. 24.],1
s6,1,0.001669,9.882075,[47 29] ; [54  9],[55.22302158 20.77697842] ; [45.77697842 17.22302158],0
a6,1,0.001699,9.84949,[37 40] ; [15 51],[28. 49.] ; [24. 42.],0
s5,1,0.017946,5.601416,[26 49] ; [33 27],[32.77777778 42.22222222] ; [26.22222222 33.77777778],0
d1,1,0.021549,5.281849,[33 44] ; [41 25],[39.84615385 37.15384615] ; [34.15384615 31.84615385],0
d5,1,0.022792,5.184303,[54 23] ; [56  9],[59.64788732 17.35211268] ; [50.35211268 14.64788732],0
s7,1,0.029122,4.760405,[38 35] ; [45 19],[44.22627737 28.77372263] ; [38.77372263 25.22627737],0
s4,1,0.031861,4.605945,[10 67] ; [18 48],[15.07692308 61.92307692] ; [12.92307692 53.07692308],0
r2,1,0.058642,3.575378,[61 14] ; [60  5],[64.82142857 10.17857143] ; [56.17857143  8.82142857],0
s8,1,0.061705,3.490958,[37 40] ; [42 24],[42.53846154 34.46153846] ; [36.46153846 29.53846154],0
a4,1,0.072059,3.235489,[31 46] ; [36 29],[36.33098592 40.66901408] ; [30.66901408 34.33098592],0
d3,1,0.0749,3.172225,[34 43] ; [39 27],[39.30769231 37.69230769] ; [33.69230769 32.30769231],0
b2,1,0.081902,3.026757,[17 35] ; [23 23],[21.2244898 30.7755102] ; [18.7755102 27.2244898],0
b3,1,0.081902,3.026757,[17 35] ; [23 23],[21.2244898 30.7755102] ; [18.7755102 27.2244898],0
p11,1,0.092099,2.837302,[55 22] ; [55 11],[59.23076923 17.76923077] ; [50.76923077 15.23076923],0
d2,1,0.103772,2.646592,[35 42] ; [39 27],[39.84615385 37.15384615] ; [34.15384615 31.84615385],0
u4,1,0.122249,2.388268,[ 1 76] ; [ 4 62],[ 2.69230769 74.30769231] ; [ 2.30769231 63.69230769],0
s1,1,0.143648,2.138442,[ 5 72] ; [ 1 64],[ 3.25352113 73.74647887] ; [ 2.74647887 62.25352113],0
n5,1,0.15794,1.993835,[58 19] ; [56 10],[61.38461538 15.61538462] ; [52.61538462 13.38461538],0
b5,1,0.158879,1.984863,[37 40] ; [24 42],[32.84615385 44.15384615] ; [28.15384615 37.84615385],0
a1,1,0.168984,1.891932,[ 2 75] ; [ 5 61],[ 3.76923077 73.23076923] ; [ 3.23076923 62.76923077],0
p12,1,0.202236,1.626155,[ 3 74] ; [ 6 60],[ 4.84615385 72.15384615] ; [ 4.15384615 61.84615385],0
v4,1,0.233454,1.419691,[67  9] ; [62  4],[69.04225352  6.95774648] ; [59.95774648  6.04225352],0
n4,1,0.240961,1.374961,[58 19] ; [55 11],[60.84615385 16.15384615] ; [52.15384615 13.84615385],0
a3,1,0.248623,1.331024,[57 20] ; [43 23],[53.84615385 23.15384615] ; [46.15384615 19.84615385],0
p2,1,0.262243,1.256877,[61 16] ; [57  9],[63.53846154 13.46153846] ; [54.46153846 11.53846154],0
u3,1,0.279673,1.168681,[ 8 12] ; [13 10],[ 9.76744186 10.23255814] ; [11.23255814 11.76744186],0
