Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.005295,7.775934,[19  5] ; [10 15],[14.20408163  9.79591837] ; [14.79591837 10.20408163],0
b2,1,0.331171,0.944312,[5 6] ; [ 5 13],[3.79310345 7.20689655] ; [ 6.20689655 11.79310345],0
v2,1,0.382733,0.761905,[15  9] ; [12 12],[13.5 10.5] ; [13.5 10.5],0
p5,1,0.382733,0.761905,[ 4 20] ; [ 2 22],[ 3. 21.] ; [ 3. 21.],0
s5,1,0.389981,0.739002,[ 6 17] ; [ 4 21],[ 4.79166667 18.20833333] ; [ 5.20833333 19.79166667],0
s7,1,0.419981,0.650368,[ 7 15] ; [10 13],[ 8.31111111 13.68888889] ; [ 8.68888889 14.31111111],0
p9,1,0.424198,0.638655,[18  5] ; [17  8],[16.77083333  6.22916667] ; [18.22916667  6.77083333],0
d2,1,0.443638,0.586854,[ 8 16] ; [11 14],[ 9.30612245 14.69387755] ; [ 9.69387755 15.30612245],0
n3,1,0.459033,0.548252,[6 5] ; [9 4],[6.875 4.125] ; [8.125 4.875],0
p2,1,0.463509,0.537408,[18  6] ; [15  8],[16.85106383  7.14893617] ; [16.14893617  6.85106383],0
p7,1,0.463705,0.536937,[10 13] ; [13 11],[11.25531915 11.74468085] ; [11.74468085 12.25531915],0
n4,1,0.483865,0.490141,[13 11] ; [16  9],[14.20408163  9.79591837] ; [14.79591837 10.20408163],0
p8,1,0.540291,0.375,[ 9 15] ; [ 7 17],[ 8. 16.] ; [ 8. 16.],0
p12,1,0.550985,0.355556,[ 2 22] ; [ 1 23],[ 1.5 22.5] ; [ 1.5 22.5],0
s6,1,0.55492,0.348576,[13 10] ; [12 13],[11.97916667 11.02083333] ; [13.02083333 11.97916667],0
r2,1,0.584149,0.299575,[12 10] ; [15  9],[12.91304348  9.08695652] ; [14.08695652  9.91304348],0
a3,1,0.587669,0.294,[18  6] ; [17  8],[17.14285714  6.85714286] ; [17.85714286  7.14285714],0
p10,1,0.594907,0.282746,[13  9] ; [16  8],[13.86956522  8.13043478] ; [15.13043478  8.86956522],0
p11,1,0.643523,0.214164,[15  9] ; [14 11],[14.20408163  9.79591837] ; [14.79591837 10.20408163],0
a1,1,0.67166,0.179667,[ 2 22] ; [ 3 22],[ 2.44897959 21.55102041] ; [ 2.55102041 22.44897959],0
p4,1,0.771084,0.084656,[10 14] ; [11 13],[10.5 13.5] ; [10.5 13.5],0
n2,1,0.813025,0.055944,[8 3] ; [10  3],[8.25 2.75] ; [9.75 3.25],0
r3,1,0.822912,0.050087,[14  9] ; [16  9],[14.375  8.625] ; [15.625  9.375],0
p6,1,0.856748,0.032586,[ 5 17] ; [ 6 18],[ 5.26086957 16.73913043] ; [ 5.73913043 18.26086957],0
n6,1,0.871038,0.026354,[13 10] ; [13 11],[12.72340426 10.27659574] ; [13.27659574 10.72340426],0
b4,1,0.88866,0.0196,[12 12] ; [12 13],[11.75510204 12.24489796] ; [12.24489796 12.75510204],0
r1,1,0.906958,0.01366,[ 7 16] ; [ 8 17],[ 7.1875 15.8125] ; [ 7.8125 17.1875],0
s8,1,0.927994,0.008167,[ 7 17] ; [ 7 18],[ 6.85714286 17.14285714] ; [ 7.14285714 17.85714286],0
s1,1,0.957434,0.002849,[ 3 21] ; [ 3 22],[ 2.93877551 21.06122449] ; [ 3.06122449 21.93877551],0
p3,1,1.0,0.0,[ 9 14] ; [ 9 14],[ 9. 14.] ; [ 9. 14.],0
