Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.390091,[35 40] ; [99 15],[53.17460317 21.82539683] ; [80.82539683 33.17460317],1
r2,1,1.4e-05,18.902818,[52 22] ; [106   7],[62.52406417 11.47593583] ; [95.47593583 17.52406417],1
d4,1,0.000105,15.038199,[37 38] ; [86 26],[49.3315508 25.6684492] ; [73.6684492 38.3315508],1
d1,1,0.000107,15.004525,[ 9 66] ; [43 71],[20.63492063 54.36507937] ; [31.36507937 82.63492063],1
u3,1,0.001649,9.904762,[16 32] ; [36 20],[24. 24.] ; [28. 28.],0
r3,1,0.002333,9.266935,[57 18] ; [103   9],[64.17112299 10.82887701] ; [95.82887701 16.17112299],0
s3,1,0.003266,8.652505,[27 47] ; [65 46],[36.8 37.2] ; [55.2 55.8],0
d5,1,0.003422,8.567497,[32 42] ; [74 40],[41.72340426 32.27659574] ; [64.27659574 49.72340426],0
a7,1,0.008159,6.998173,[34 40] ; [74 39],[42.73796791 31.26203209] ; [65.26203209 47.73796791],0
d3,1,0.011249,6.425494,[31 42] ; [70 44],[39.42780749 33.57219251] ; [61.57219251 52.42780749],0
v4,1,0.011603,6.370597,[56 17] ; [102  11],[62.01075269 10.98924731] ; [95.98924731 17.01075269],0
s6,1,0.014513,5.974609,[27 46] ; [62 50],[35.11891892 37.88108108] ; [53.88108108 58.11891892],0
a1,1,0.02635,4.932916,[ 5 70] ; [  1 113],[ 2.38095238 72.61904762] ; [  3.61904762 110.38095238],0
v2,1,0.02759,4.853478,[23 49] ; [51 54],[30.10169492 41.89830508] ; [43.89830508 61.10169492],0
s8,1,0.028785,4.780421,[13 62] ; [36 78],[19.44444444 55.55555556] ; [29.55555556 84.44444444],0
a6,1,0.029288,4.750617,[28 47] ; [61 53],[35.31746032 39.68253968] ; [53.68253968 60.31746032],0
s2,1,0.035306,4.430299,[23 52] ; [52 61],[29.92021277 45.07978723] ; [45.07978723 67.92021277],0
v1,1,0.037316,4.335938,[19 55] ; [45 66],[25.6 48.4] ; [38.4 72.6],0
a3,1,0.060628,3.520113,[27 47] ; [57 56],[33.24064171 40.75935829] ; [50.75935829 62.24064171],0
s7,1,0.061546,3.495227,[15 57] ; [37 73],[20.57142857 51.42857143] ; [31.42857143 78.57142857],0
p7,1,0.127372,2.32424,[28 44] ; [54 53],[32.98324022 39.01675978] ; [49.01675978 57.98324022],0
u2,1,0.129124,2.303005,[22 26] ; [34 22],[25.84615385 22.15384615] ; [30.15384615 25.84615385],0
s4,1,0.129568,2.297667,[18 57] ; [17 95],[14.03743316 60.96256684] ; [20.96256684 91.03743316],0
a4,1,0.135576,2.227461,[ 9 66] ; [23 90],[12.76595745 62.23404255] ; [19.23404255 93.76595745],0
s1,1,0.173746,1.85032,[ 2 73] ; [  8 102],[ 4.05405405 70.94594595] ; [  5.94594595 104.05405405],0
p12,1,0.177267,1.820392,[ 4 71] ; [  2 110],[ 2.40641711 72.59358289] ; [  3.59358289 108.40641711],0
n1,1,0.255328,1.293911,[ 7 20] ; [15 23],[ 9.13846154 17.86153846] ; [12.86153846 25.13846154],0
p11,1,0.257631,1.281445,[46 29] ; [79 35],[49.6031746 25.3968254] ; [75.3968254 38.6031746],0
a8,1,0.287534,1.131134,[ 6 63] ; [15 92],[ 8.23295455 60.76704545] ; [12.76704545 94.23295455],0
n5,1,0.344574,0.893338,[41 34] ; [69 43],[44.11764706 30.88235294] ; [65.88235294 46.11764706],0
v3,1,0.35727,0.847466,[17 57] ; [32 78],[19.70652174 54.29347826] ; [29.29347826 80.70652174],0
p10,1,0.407078,0.687317,[43 29] ; [73 38],[45.63934426 26.36065574] ; [70.36065574 40.63934426],0
n6,1,0.429271,0.624796,[49 26] ; [80 33],[51.46276596 23.53723404] ; [77.53723404 35.46276596],0
p2,1,0.445376,0.582393,[48 26] ; [80 34],[50.38297872 23.61702128] ; [77.61702128 36.38297872],0
b2,1,0.493774,0.468292,[13 30] ; [14 44],[11.4950495 31.5049505] ; [15.5049505 42.4950495],0
b3,1,0.493774,0.468292,[13 30] ; [14 44],[11.4950495 31.5049505] ; [15.5049505 42.4950495],0
b1,1,0.493857,0.468111,[30 45] ; [40 74],[27.77777778 47.22222222] ; [42.22222222 71.77777778],0
n2,1,0.493902,0.468014,[16 11] ; [25 12],[17.296875  9.703125] ; [23.703125 13.296875],0
u1,1,0.544068,0.368053,[ 1 74] ; [  3 111],[ 1.58730159 73.41269841] ; [  2.41269841 111.58730159],0
n4,1,0.571924,0.319474,[38 37] ; [62 51],[39.89361702 35.10638298] ; [60.10638298 52.89361702],0
n3,1,0.590852,0.289015,[16 11] ; [25 13],[17.03076923  9.96923077] ; [23.96923077 14.03076923],0
p6,1,0.598282,0.277595,[19 55] ; [25 87],[17.50537634 56.49462366] ; [26.49462366 85.50537634],0
p4,1,0.673446,0.177597,[21 54] ; [28 83],[19.75806452 55.24193548] ; [29.24193548 81.75806452],0
b4,1,0.725322,0.12345,[46 29] ; [67 47],[44.84126984 30.15873016] ; [68.15873016 45.84126984],0
s5,1,0.741206,0.10907,[14 60] ; [23 87],[14.88043478 59.11956522] ; [22.11956522 87.88043478],0
p8,1,0.815514,0.054438,[25 49] ; [36 76],[24.2688172 49.7311828] ; [36.7311828 75.2688172],0
p5,1,0.856246,0.032817,[ 3 71] ; [  4 109],[ 2.77005348 71.22994652] ; [  4.22994652 108.77005348],0
b5,1,0.861119,0.030607,[47 28] ; [70 44],[46.42857143 28.57142857] ; [70.57142857 43.42857143],0
d2,1,0.897723,0.016522,[16 59] ; [25 88],[16.35638298 58.64361702] ; [24.64361702 88.35638298],0
p1,1,0.902499,0.015008,[ 3 71] ; [  5 108],[ 3.1657754 70.8342246] ; [  4.8342246 108.1657754],0
p9,1,0.912149,0.012172,[49 23] ; [74 36],[48.65934066 23.34065934] ; [74.34065934 35.65934066],0
