Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.000612,11.738167,[13 41] ; [45 39],[22.69565217 31.30434783] ; [35.30434783 48.69565217],1
s7,1,0.001435,10.160108,[ 7 46] ; [32 51],[15.19852941 37.80147059] ; [23.80147059 59.19852941],0
p2,1,0.002082,9.476156,[29 25] ; [66 18],[37.17391304 16.82608696] ; [57.82608696 26.17391304],0
p10,1,0.003588,8.481153,[27 27] ; [61 21],[34.94117647 19.05882353] ; [53.05882353 28.94117647],0
p9,1,0.006944,7.287479,[32 22] ; [66 16],[38.91176471 15.08823529] ; [59.08823529 22.91176471],0
a1,1,0.00904,6.814905,[ 6 48] ; [ 1 84],[ 2.71942446 51.28057554] ; [ 4.28057554 80.71942446],0
r3,1,0.020209,5.393724,[41 13] ; [76  8],[45.7826087  8.2173913] ; [71.2173913 12.7826087],0
p8,1,0.021796,5.262006,[16 38] ; [41 42],[22.46715328 31.53284672] ; [34.53284672 48.46715328],0
r4,1,0.023484,5.132378,[33 21] ; [67 18],[38.84892086 15.15107914] ; [61.15107914 23.84892086],0
a6,1,0.026674,4.911791,[22 32] ; [51 34],[28.35971223 25.64028777] ; [44.64028777 40.35971223],0
r1,1,0.02672,4.908801,[26 28] ; [57 28],[32.24460432 21.75539568] ; [50.75539568 34.24460432],0
s4,1,0.035008,4.444805,[ 7 47] ; [24 61],[12.04316547 41.95683453] ; [18.95683453 66.04316547],0
s6,1,0.037766,4.315531,[20 33] ; [47 37],[25.91970803 27.08029197] ; [41.08029197 42.91970803],0
s8,1,0.054405,3.700242,[ 9 44] ; [27 58],[13.82608696 39.17391304] ; [22.17391304 62.82608696],0
d5,1,0.059312,3.556516,[21 33] ; [47 38],[26.41726619 27.58273381] ; [41.58273381 43.41726619],0
p3,1,0.060032,3.536497,[11 43] ; [30 55],[15.92805755 38.07194245] ; [25.07194245 59.92805755],0
r2,1,0.096787,2.75771,[41 13] ; [73 11],[44.60869565  9.39130435] ; [69.39130435 14.60869565],0
p6,1,0.117525,2.449995,[ 8 45] ; [22 61],[11.69117647 41.30882353] ; [18.30882353 64.69117647],0
n6,1,0.188656,1.728086,[30 24] ; [56 28],[33.65217391 20.34782609] ; [52.34782609 31.65217391],0
v2,1,0.195916,1.672563,[17 36] ; [35 46],[20.56716418 32.43283582] ; [31.43283582 49.56716418],0
v4,1,0.22272,1.486756,[45  9] ; [75  8],[47.29927007  6.70072993] ; [72.70072993 10.29927007],0
n3,1,0.232014,1.428472,[15  9] ; [21  6],[16.94117647  7.05882353] ; [19.05882353  7.94117647],0
d2,1,0.242147,1.368051,[11 43] ; [11 74],[ 8.54676259 45.45323741] ; [13.45323741 71.54676259],0
n2,1,0.276014,1.18661,[20  4] ; [19  8],[18.35294118  5.64705882] ; [20.64705882  6.35294118],0
p4,1,0.371509,0.79861,[19 34] ; [37 48],[21.50724638 31.49275362] ; [34.49275362 50.50724638],0
d4,1,0.383841,0.758363,[29 25] ; [52 33],[31.4676259 22.5323741] ; [49.5323741 35.4676259],0
p1,1,0.398812,0.711905,[ 2 52] ; [ 6 78],[ 3.13043478 50.86956522] ; [ 4.86956522 79.13043478],0
v3,1,0.429095,0.625273,[10 43] ; [20 61],[11.86567164 41.13432836] ; [18.13432836 62.86567164],0
a5,1,0.498848,0.457386,[21 33] ; [38 47],[22.92086331 31.07913669] ; [36.07913669 48.92086331],0
a8,1,0.501676,0.451389,[ 5 47] ; [ 5 73],[ 4. 48.] ; [ 6. 72.],0
b1,1,0.511365,0.431274,[24 30] ; [33 52],[22.14388489 31.85611511] ; [34.85611511 50.14388489],0
u2,1,0.529196,0.395935,[13 16] ; [21 19],[14.28985507 14.71014493] ; [19.71014493 20.28985507],0
s5,1,0.531438,0.391642,[10 42] ; [20 64],[11.47058824 40.52941176] ; [18.52941176 65.47058824],0
p5,1,0.546675,0.363307,[ 2 52] ; [ 5 78],[ 2.75912409 51.24087591] ; [ 4.24087591 78.75912409],0
p12,1,0.564192,0.332499,[ 1 53] ; [ 3 82],[ 1.55395683 52.44604317] ; [ 2.44604317 82.55395683],0
b4,1,0.593921,0.284263,[28 26] ; [48 37],[29.52517986 24.47482014] ; [46.47482014 38.52517986],0
p7,1,0.645412,0.211733,[29 24] ; [47 33],[30.28571429 22.71428571] ; [45.71428571 34.28571429],0
a3,1,0.696042,0.152623,[25 28] ; [43 42],[26.11594203 26.88405797] ; [41.88405797 43.11594203],0
u3,1,0.729018,0.120015,[14 15] ; [21 19],[14.71014493 14.28985507] ; [20.28985507 19.71014493],0
