Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,75.811457,[ 3 66] ; [160  92],[35.03738318 33.96261682] ; [127.96261682 124.03738318],1
d3,1,0.0,70.744285,[14 53] ; [192  60],[43.26645768 23.73354232] ; [162.73354232  89.26645768],1
d5,1,0.0,33.807053,[32 36] ; [206  46],[50.575 17.425] ; [187.425  64.575],1
r1,1,1.3e-05,18.955138,[33 35] ; [191  61],[47.6 20.4] ; [176.4  75.6],1
a3,1,0.000585,11.822147,[33 35] ; [177  73],[44.90566038 23.09433962] ; [165.09433962  84.90566038],1
d2,1,0.000869,11.087961,[16 53] ; [114 137],[28.03125 40.96875] ; [101.96875 149.03125],1
a5,1,0.000932,10.957407,[35 34] ; [181  71],[46.42990654 22.57009346] ; [169.57009346  82.42990654],1
u2,1,0.002814,8.924302,[13 23] ; [49 25],[20.29090909 15.70909091] ; [41.70909091 32.29090909],0
u1,1,0.003861,8.348108,[ 2 67] ; [ 41 211],[ 9.24299065 59.75700935] ; [ 33.75700935 218.24299065],0
u3,1,0.005259,7.788098,[13 23] ; [47 26],[19.81651376 16.18348624] ; [40.18348624 32.81651376],0
s5,1,0.006801,7.324804,[13 53] ; [ 91 152],[22.21359223 43.78640777] ; [ 81.78640777 161.21359223],0
a7,1,0.009413,6.742693,[37 31] ; [179  73],[45.9 22.1] ; [170.1  81.9],0
p1,1,0.012399,6.252832,[12 56] ; [ 19 233],[ 6.5875 61.4125] ; [ 24.4125 227.5875],0
a4,1,0.016222,5.778626,[20 48] ; [115 137],[28.6875 39.3125] ; [106.3125 145.6875],0
r4,1,0.023421,5.136984,[53 16] ; [221  31],[58.89719626 10.10280374] ; [215.10280374  36.89719626],0
b2,1,0.03597,4.398535,[ 9 30] ; [62 88],[14.65079365 24.34920635] ; [56.34920635 93.65079365],0
b3,1,0.03597,4.398535,[ 9 30] ; [62 88],[14.65079365 24.34920635] ; [56.34920635 93.65079365],0
p4,1,0.037411,4.331616,[33 36] ; [155  96],[40.5375 28.4625] ; [147.4625 103.5375],0
p10,1,0.044953,4.02039,[54 13] ; [225  26],[58.78301887  8.21698113] ; [220.21698113  30.78301887],0
a2,1,0.06673,3.361678,[ 8 61] ; [ 54 198],[13.3271028 55.6728972] ; [ 48.6728972 203.3271028],0
p12,1,0.088152,2.90781,[ 1 68] ; [ 17 233],[ 3.89341693 65.10658307] ; [ 14.10658307 235.89341693],0
p6,1,0.091881,2.841097,[19 50] ; [ 96 153],[24.95283019 44.04716981] ; [ 90.04716981 158.95283019],0
p3,1,0.106982,2.59824,[26 43] ; [122 129],[31.9125 37.0875] ; [116.0875 134.9125],0
r3,1,0.111032,2.539464,[59  9] ; [233  18],[62.24451411  5.75548589] ; [229.75548589  21.24451411],0
n4,1,0.126591,2.333823,[45 23] ; [190  62],[49.9375 18.0625] ; [185.0625  66.9375],0
r2,1,0.127817,2.31882,[60  9] ; [230  18],[63.12302839  5.87697161] ; [226.87697161  21.12302839],0
p2,1,0.127982,2.31681,[54 14] ; [217  33],[57.94968553 10.05031447] ; [213.05031447  36.94968553],0
s2,1,0.150751,2.064638,[28 40] ; [128 123],[33.2539185 34.7460815] ; [122.7460815 128.2539185],0
p11,1,0.167998,1.900719,[50 19] ; [202  50],[54.1682243 14.8317757] ; [197.8317757  54.1682243],0
b4,1,0.178843,1.807215,[34 35] ; [147 105],[38.90654206 30.09345794] ; [142.09345794 109.90654206],0
s3,1,0.217279,1.52225,[32 34] ; [143 108],[36.43533123 29.56466877] ; [138.56466877 112.43533123],0
s6,1,0.225684,1.467855,[40 27] ; [167  80],[44.16878981 22.83121019] ; [162.83121019  84.16878981],0
s8,1,0.244382,1.355138,[25 44] ; [111 141],[29.23364486 39.76635514] ; [106.76635514 145.23364486],0
s7,1,0.267319,1.230454,[27 40] ; [116 126],[31.00647249 35.99352751] ; [111.99352751 130.00647249],0
n3,1,0.289948,1.119865,[15  4] ; [41 21],[13.13580247  5.86419753] ; [42.86419753 19.13580247],0
v4,1,0.32318,0.976035,[62  6] ; [238  14],[63.75  4.25] ; [236.25  15.75],0
