Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.000107,15.005888,[42 26] ; [10 32],[32.14545455 35.85454545] ; [19.85454545 22.14545455],1
p10,1,0.000219,13.657081,[56 12] ; [20 21],[47.41284404 20.58715596] ; [28.58715596 12.41284404],1
p3,1,0.000577,11.847803,[44 24] ; [13 29],[35.23636364 32.76363636] ; [21.76363636 20.23636364],1
n5,1,0.000879,11.067289,[52 16] ; [19 23],[43.89090909 24.10909091] ; [27.10909091 14.89090909],1
s7,1,0.003049,8.777799,[39 27] ; [11 27],[31.73076923 34.26923077] ; [18.26923077 19.73076923],0
p6,1,0.005499,7.707434,[38 29] ; [12 29],[31.01851852 35.98148148] ; [18.98148148 22.01851852],0
p1,1,0.006863,7.308467,[14 54] ; [ 1 41],[ 9.27272727 58.72727273] ; [ 5.72727273 36.27272727],0
p11,1,0.009454,6.735057,[57 11] ; [26 16],[51.30909091 16.69090909] ; [31.69090909 10.30909091],0
s8,1,0.009841,6.663473,[33 35] ; [10 32],[26.58181818 41.41818182] ; [16.41818182 25.58181818],0
s6,1,0.012396,6.2534,[45 22] ; [18 24],[38.72477064 28.27522936] ; [24.27522936 17.72477064],0
p4,1,0.013002,6.168884,[47 21] ; [19 23],[40.8 27.2] ; [25.2 16.8],0
a7,1,0.015995,5.803419,[48 20] ; [20 22],[42.03636364 25.96363636] ; [25.96363636 16.03636364],0
s5,1,0.018599,5.538876,[25 41] ; [ 7 35],[19.55555556 46.44444444] ; [12.44444444 29.55555556],0
v3,1,0.019825,5.42728,[28 40] ; [ 8 33],[22.4587156 45.5412844] ; [13.5412844 27.4587156],0
d4,1,0.027743,4.843963,[30 38] ; [27 14],[35.55963303 32.44036697] ; [21.44036697 19.55963303],0
n4,1,0.03724,4.339402,[46 22] ; [20 22],[40.8 27.2] ; [25.2 16.8],0
p9,1,0.045177,4.012021,[54 14] ; [26 16],[49.45454545 18.54545455] ; [30.54545455 11.45454545],0
s2,1,0.056355,3.641545,[37 31] ; [15 27],[32.14545455 35.85454545] ; [19.85454545 22.14545455],0
b5,1,0.077548,3.115561,[44 24] ; [20 22],[39.56363636 28.43636364] ; [24.43636364 17.56363636],0
b3,1,0.102673,2.663519,[16 23] ; [ 7 24],[12.81428571 26.18571429] ; [10.18571429 20.81428571],0
b2,1,0.102673,2.663519,[16 23] ; [ 7 24],[12.81428571 26.18571429] ; [10.18571429 20.81428571],0
n1,1,0.106343,2.607745,[5 6] ; [ 2 11],[3.20833333 7.79166667] ; [3.79166667 9.20833333],0
n6,1,0.120401,2.412092,[57 11] ; [30 12],[53.78181818 14.21818182] ; [33.21818182  8.78181818],0
a6,1,0.127492,2.322775,[44 24] ; [21 21],[40.18181818 27.81818182] ; [24.81818182 17.18181818],0
s4,1,0.176251,1.828958,[13 55] ; [ 4 38],[10.50909091 57.49090909] ; [ 6.49090909 35.50909091],0
p5,1,0.191915,1.702856,[13 55] ; [ 4 37],[10.60550459 57.39449541] ; [ 6.39449541 34.60550459],0
a2,1,0.303728,1.057754,[ 7 61] ; [ 2 40],[ 5.56363636 62.43636364] ; [ 3.43636364 38.56363636],0
v2,1,0.367879,0.810817,[34 32] ; [17 23],[31.75471698 34.24528302] ; [19.24528302 20.75471698],0
u1,1,0.39171,0.733627,[ 4 64] ; [ 1 41],[ 3.09090909 64.90909091] ; [ 1.90909091 40.09090909],0
r3,1,0.419787,0.65091,[63  5] ; [37  5],[61.81818182  6.18181818] ; [38.18181818  3.81818182],0
r4,1,0.432446,0.616246,[56 12] ; [32 10],[54.4 13.6] ; [33.6  8.4],0
n3,1,0.474895,0.510563,[8 3] ; [11  2],[8.70833333 2.29166667] ; [10.29166667  2.70833333],0
d1,1,0.474915,0.510518,[ 4 64] ; [ 4 38],[ 4.94545455 63.05454545] ; [ 3.05454545 38.94545455],0
r2,1,0.485742,0.485944,[59  8] ; [35  7],[57.77981651  9.22018349] ; [36.22018349  5.77981651],0
a4,1,0.529861,0.394658,[15 53] ; [ 7 34],[13.72477064 54.27522936] ; [ 8.27522936 32.72477064],0
u3,1,0.550985,0.355556,[14 16] ; [10  8],[15. 15.] ; [9. 9.],0
