Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.00029,13.130721,[76 11] ; [35 22],[67.0625 19.9375] ; [43.9375 13.0625],1
n5,1,0.000505,12.098596,[55 32] ; [20 39],[44.69178082 42.30821918] ; [30.30821918 28.69178082],1
p11,1,0.003299,8.63406,[48 39] ; [18 41],[39.32876712 47.67123288] ; [26.67123288 32.32876712],0
r3,1,0.013891,6.051885,[72 14] ; [39 20],[65.83448276 20.16551724] ; [45.16551724 13.83448276],0
b5,1,0.019097,5.492651,[54 33] ; [25 34],[47.07534247 39.92465753] ; [31.92465753 27.07534247],0
s6,1,0.01938,5.466916,[37 50] ; [14 45],[30.39041096 56.60958904] ; [20.60958904 38.39041096],0
p4,1,0.020967,5.329512,[36 49] ; [14 45],[29.51388889 55.48611111] ; [20.48611111 38.51388889],0
r4,1,0.030907,4.658146,[61 26] ; [31 28],[54.82191781 32.17808219] ; [37.17808219 21.82191781],0
n4,1,0.062535,3.468831,[59 28] ; [31 28],[53.63013699 33.36986301] ; [36.36986301 22.63013699],0
r2,1,0.072545,3.224477,[74 12] ; [43 15],[69.875 16.125] ; [47.125 10.875],0
n2,1,0.079828,3.068401,[19  9] ; [13 16],[15.71929825 12.28070175] ; [16.28070175 12.71929825],0
u1,1,0.089007,2.892238,[12 75] ; [ 3 56],[ 8.93835616 78.06164384] ; [ 6.06164384 52.93835616],0
d1,1,0.111761,2.529137,[41 46] ; [20 39],[36.34931507 50.65068493] ; [24.65068493 34.34931507],0
u2,1,0.132812,2.259326,[14 26] ; [13 11],[16.875 23.125] ; [10.125 13.875],0
p10,1,0.137108,2.210118,[20 65] ; [ 8 51],[16.52777778 68.47222222] ; [11.47222222 47.52777778],0
s7,1,0.141512,2.161439,[20 64] ; [ 7 45],[16.67647059 67.32352941] ; [10.32352941 41.67647059],0
v3,1,0.172225,1.863469,[26 61] ; [11 45],[22.51048951 64.48951049] ; [14.48951049 41.51048951],0
v2,1,0.185707,1.751348,[35 51] ; [17 40],[31.27272727 54.72727273] ; [20.72727273 36.27272727],0
s2,1,0.200373,1.639655,[24 62] ; [11 48],[20.75862069 65.24137931] ; [14.24137931 44.75862069],0
a7,1,0.240705,1.376462,[55 31] ; [32 27],[51.6 34.4] ; [35.4 23.6],0
a4,1,0.248454,1.331977,[28 57] ; [25 34],[31.28472222 53.71527778] ; [21.71527778 37.28472222],0
b1,1,0.267051,1.231835,[42 45] ; [34 25],[45.28767123 41.71232877] ; [30.71232877 28.28767123],0
a5,1,0.267564,1.229193,[45 42] ; [36 23],[48.26712329 38.73287671] ; [32.73287671 26.26712329],0
s5,1,0.288131,1.128336,[16 71] ; [ 7 52],[13.70547945 73.29452055] ; [ 9.29452055 49.70547945],0
p7,1,0.3047,1.053509,[39 46] ; [22 37],[36.00694444 48.99305556] ; [24.99305556 34.00694444],0
a3,1,0.306506,1.045673,[45 42] ; [35 23],[48. 39.] ; [32. 26.],0
s1,1,0.330509,0.946901,[ 5 81] ; [ 6 53],[ 6.52413793 79.47586207] ; [ 4.47586207 54.52413793],0
a1,1,0.339179,0.913534,[ 4 83] ; [ 5 54],[ 5.3630137 81.6369863] ; [ 3.6369863 55.3630137],0
p3,1,0.343899,0.895843,[27 59] ; [14 44],[24.48611111 61.51388889] ; [16.51388889 41.48611111],0
p1,1,0.358446,0.84333,[10 77] ; [ 4 54],[ 8.4 78.6] ; [ 5.6 52.4],0
d4,1,0.400815,0.70588,[62 24] ; [38 20],[59.72222222 26.27777778] ; [40.27777778 17.72222222],0
a6,1,0.40243,0.701055,[47 40] ; [36 23],[49.45890411 37.54109589] ; [33.54109589 25.45890411],0
p2,1,0.436061,0.606627,[47 40] ; [28 31],[44.69178082 42.30821918] ; [30.30821918 28.69178082],0
n3,1,0.440109,0.595998,[18 11] ; [14 13],[16.57142857 12.42857143] ; [15.42857143 11.57142857],0
p8,1,0.448122,0.575397,[26 61] ; [14 44],[24. 63.] ; [16. 42.],0
p6,1,0.474055,0.512508,[16 70] ; [ 8 49],[14.43356643 71.56643357] ; [ 9.56643357 47.43356643],0
a8,1,0.513671,0.426582,[ 8 70] ; [ 4 53],[ 6.93333333 71.06666667] ; [ 5.06666667 51.93333333],0
d3,1,0.556501,0.345799,[50 37] ; [31 28],[48.26712329 38.73287671] ; [32.73287671 26.26712329],0
s3,1,0.623501,0.240978,[31 56] ; [23 35],[32.4 54.6] ; [21.6 36.4],0
s4,1,0.653821,0.201117,[14 72] ; [ 8 51],[13.04827586 72.95172414] ; [ 8.95172414 50.04827586],0
a2,1,0.743973,0.106665,[13 74] ; [10 49],[13.70547945 73.29452055] ; [ 9.29452055 49.70547945],0
d5,1,0.777655,0.079736,[58 29] ; [38 21],[57.20547945 29.79452055] ; [38.79452055 20.20547945],0
v1,1,0.830664,0.045732,[28 59] ; [18 41],[27.4109589 59.5890411] ; [18.5890411 40.4109589],0
b4,1,0.904919,0.014268,[51 36] ; [34 25],[50.65068493 36.34931507] ; [34.34931507 24.65068493],0
n1,1,0.922411,0.009486,[10 18] ; [10 19],[ 9.8245614 18.1754386] ; [10.1754386 18.8245614],0
b2,1,0.935342,0.006581,[16 35] ; [11 25],[15.82758621 35.17241379] ; [11.17241379 24.82758621],0
b3,1,0.935342,0.006581,[16 35] ; [11 25],[15.82758621 35.17241379] ; [11.17241379 24.82758621],0
d2,1,0.962399,0.002222,[40 45] ; [28 31],[40.13888889 44.86111111] ; [27.86111111 31.13888889],0
