Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,36.198965,[10 34] ; [36  5],[23.81176471 20.18823529] ; [22.18823529 18.81176471],1
d5,1,0.0,35.361812,[16 28] ; [40  1],[28.98823529 15.01176471] ; [27.01176471 13.98823529],1
d4,1,0.0,28.925512,[19 25] ; [39  1],[30.38095238 13.61904762] ; [27.61904762 12.38095238],1
d2,1,1e-06,24.201828,[ 9 35] ; [29 10],[20.14457831 23.85542169] ; [17.85542169 21.14457831],1
a4,1,3.3e-05,17.253281,[ 8 36] ; [25 15],[17.28571429 26.71428571] ; [15.71428571 24.28571429],1
v2,1,0.000625,11.69892,[ 7 35] ; [21 19],[14.34146341 27.65853659] ; [13.65853659 26.34146341],1
a5,1,0.003004,8.804751,[17 27] ; [29 12],[23.81176471 20.18823529] ; [22.18823529 18.81176471],0
p3,1,0.005595,7.676206,[ 3 41] ; [12 28],[ 7.85714286 36.14285714] ; [ 7.14285714 32.85714286],0
s3,1,0.008468,6.931695,[ 7 36] ; [17 23],[12.43373494 30.56626506] ; [11.56626506 28.43373494],0
p4,1,0.011758,6.347,[ 5 39] ; [14 27],[ 9.83529412 34.16470588] ; [ 9.16470588 31.83529412],0
s2,1,0.018381,5.559504,[ 5 39] ; [13 27],[ 9.42857143 34.57142857] ; [ 8.57142857 31.42857143],0
r3,1,0.020342,5.382319,[17 26] ; [26 14],[22.27710843 20.72289157] ; [20.72289157 19.27710843],0
a3,1,0.024407,5.065457,[20 23] ; [29 12],[25.08333333 17.91666667] ; [23.91666667 17.08333333],0
p6,1,0.037873,4.310732,[ 1 42] ; [ 6 34],[ 3.62650602 39.37349398] ; [ 3.37349398 36.62650602],0
a2,1,0.045266,4.0087,[ 3 41] ; [ 9 32],[ 6.21176471 37.78823529] ; [ 5.78823529 35.21176471],0
a7,1,0.050425,3.827278,[17 27] ; [24 16],[21.47619048 22.52380952] ; [19.52380952 20.47619048],0
r2,1,0.058863,3.569142,[21 23] ; [26 12],[25.2195122 18.7804878] ; [21.7804878 16.2195122],0
u1,1,0.074317,3.185005,[ 1 43] ; [ 5 36],[ 3.10588235 40.89411765] ; [ 2.89411765 38.10588235],0
s5,1,0.089687,2.879976,[ 4 40] ; [ 9 31],[ 6.80952381 37.19047619] ; [ 6.19047619 33.80952381],0
b2,1,0.0997,2.710333,[13 10] ; [ 9 18],[10.12 12.88] ; [11.88 15.12],0
b3,1,0.0997,2.710333,[13 10] ; [ 9 18],[10.12 12.88] ; [11.88 15.12],0
a6,1,0.107042,2.597353,[17 27] ; [23 18],[20.70588235 23.29411765] ; [19.29411765 21.70588235],0
n5,1,0.110253,2.550597,[31 13] ; [22 19],[27.43529412 16.56470588] ; [25.56470588 15.43529412],0
v3,1,0.139604,2.182323,[ 7 37] ; [12 29],[ 9.83529412 34.16470588] ; [ 9.16470588 31.83529412],0
s8,1,0.167961,1.901052,[ 4 40] ; [ 8 33],[ 6.21176471 37.78823529] ; [ 5.78823529 35.21176471],0
s7,1,0.213937,1.544583,[ 9 34] ; [12 24],[11.43037975 31.56962025] ; [ 9.56962025 26.43037975],0
s6,1,0.236571,1.400913,[ 9 35] ; [13 28],[11.38823529 32.61176471] ; [10.61176471 30.38823529],0
n6,1,0.239106,1.385859,[24 19] ; [28 13],[26.61904762 16.38095238] ; [25.38095238 15.61904762],0
