Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.000547,11.947657,[40 62] ; [11  1],[45.63157895 56.36842105] ; [5.36842105 6.63157895],1
p12,1,0.000551,11.935761,[ 5 97] ; [4 8],[ 8.05263158 93.94736842] ; [ 0.94736842 11.05263158],1
p1,1,0.000551,11.935761,[ 5 97] ; [4 8],[ 8.05263158 93.94736842] ; [ 0.94736842 11.05263158],1
s8,1,0.003443,8.556458,[48 54] ; [11  1],[52.78947368 49.21052632] ; [6.21052632 5.78947368],0
d1,1,0.005083,7.849803,[50 52] ; [11  1],[54.57894737 47.42105263] ; [6.42105263 5.57894737],0
a1,1,0.008823,6.858289,[  2 100] ; [ 2 10],[ 3.57894737 98.42105263] ; [ 0.42105263 11.57894737],0
p6,1,0.017257,5.67,[39 61] ; [9 3],[42.85714286 57.14285714] ; [5.14285714 6.85714286],0
v1,1,0.022439,5.211407,[49 52] ; [10  2],[52.73451327 48.26548673] ; [6.26548673 5.73451327],0
p3,1,0.028533,4.795546,[51 51] ; [10  2],[54.57894737 47.42105263] ; [6.42105263 5.57894737],0
s5,1,0.036059,4.394321,[47 49] ; [7 1],[49.84615385 46.15384615] ; [4.15384615 3.84615385],0
p7,1,0.064241,3.42436,[64 34] ; [11  1],[66.81818182 31.18181818] ; [8.18181818 3.81818182],0
p8,1,0.074486,3.181298,[56 43] ; [10  2],[58.86486486 40.13513514] ; [7.13513514 4.86486486],0
s1,1,0.114653,2.488889,[ 5 95] ; [ 2 10],[ 6.25 93.75] ; [ 0.75 11.25],0
r1,1,0.134775,2.236625,[73 29] ; [11  1],[75.15789474 26.84210526] ; [8.84210526 3.15789474],0
b2,1,0.183775,1.766827,[ 9 43] ; [3 5],[10.4 41.6] ; [1.6 6.4],0
b3,1,0.183775,1.766827,[ 9 43] ; [3 5],[10.4 41.6] ; [1.6 6.4],0
d4,1,0.186059,1.748554,[76 26] ; [11  1],[77.84210526 24.15789474] ; [9.15789474 2.84210526],0
a3,1,0.216828,1.525241,[67 35] ; [10  2],[68.89473684 33.10526316] ; [8.10526316 3.89473684],0
v3,1,0.2266,1.462074,[25 74] ; [5 7],[26.75675676 72.24324324] ; [3.24324324 8.75675676],0
s7,1,0.231063,1.434308,[57 43] ; [9 3],[58.92857143 41.07142857] ; [7.07142857 4.92857143],0
s2,1,0.24873,1.330424,[67 33] ; [10  2],[68.75 31.25] ; [8.25 3.75],0
a6,1,0.27818,1.175959,[60 42] ; [9 3],[61.73684211 40.26315789] ; [7.26315789 4.73684211],0
s3,1,0.366891,0.814167,[71 29] ; [10  2],[72.32142857 27.67857143] ; [8.67857143 3.32142857],0
u1,1,0.4728,0.515426,[17 85] ; [3 9],[17.89473684 84.10526316] ; [2.10526316 9.89473684],0
d5,1,0.592003,0.287227,[78 24] ; [10  2],[78.73684211 23.26315789] ; [9.26315789 2.73684211],0
d3,1,0.650766,0.204936,[70 32] ; [9 3],[70.68421053 31.31578947] ; [8.31578947 3.68421053],0
p11,1,0.65974,0.193839,[82 20] ; [9 3],[81.42105263 20.57894737] ; [9.57894737 2.42105263],0
a8,1,0.710696,0.137583,[ 6 91] ; [ 1 10],[ 6.28703704 90.71296296] ; [ 0.71296296 10.28703704],0
v2,1,0.714889,0.133443,[44 55] ; [6 6],[44.59459459 54.40540541] ; [5.40540541 6.59459459],0
b4,1,0.747082,0.103999,[56 46] ; [6 6],[55.47368421 46.52631579] ; [6.52631579 5.47368421],0
a2,1,0.748818,0.102527,[21 81] ; [ 2 10],[20.57894737 81.42105263] ; [2.42105263 9.57894737],0
b1,1,0.817346,0.053342,[39 63] ; [5 7],[39.36842105 62.63157895] ; [4.63157895 7.36842105],0
u2,1,0.8428,0.039328,[15 20] ; [1 1],[15.13513514 19.86486486] ; [0.86486486 1.13513514],0
n6,1,0.862495,0.029998,[91 10] ; [11  1],[91.16814159  9.83185841] ; [10.83185841  1.16814159],0
a4,1,0.871425,0.026195,[45 57] ; [5 7],[44.73684211 57.26315789] ; [5.26315789 6.73684211],0
a5,1,0.890066,0.019105,[70 32] ; [8 4],[69.78947368 32.21052632] ; [8.21052632 3.78947368],0
u3,1,0.968641,0.001546,[17 18] ; [1 1],[17.02702703 17.97297297] ; [0.97297297 1.02702703],0
b5,1,0.974047,0.001058,[59 43] ; [7 5],[59.05263158 42.94736842] ; [6.94736842 5.05263158],0
a7,1,1.0,0.0,[68 34] ; [8 4],[68. 34.] ; [8. 4.],0
