Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000182,14.013303,[67  8] ; [241 114],[53.72093023 21.27906977] ; [254.27906977 100.72093023],1
s3,1,0.000238,13.505336,[59 17] ; [195 161],[44.68518519 31.31481481] ; [209.31481481 146.68518519],1
s2,1,0.000448,12.320295,[55 21] ; [180 178],[41.15207373 34.84792627] ; [193.84792627 164.15207373],1
v2,1,0.001695,9.853182,[34 42] ; [222 124],[46.1042654 29.8957346] ; [209.8957346 136.1042654],0
s5,1,0.002712,8.991936,[39 31] ; [127 221],[27.79904306 42.20095694] ; [138.20095694 209.79904306],0
p6,1,0.008894,6.843947,[47 30] ; [157 195],[36.61538462 40.38461538] ; [167.38461538 184.61538462],0
a8,1,0.014093,6.026402,[ 3 71] ; [ 47 276],[ 9.31989924 64.68010076] ; [ 40.68010076 282.31989924],0
b3,1,0.016575,5.740773,[11 34] ; [102 132],[18.22580645 26.77419355] ; [ 94.77419355 139.22580645],0
b2,1,0.016575,5.740773,[11 34] ; [102 132],[18.22580645 26.77419355] ; [ 94.77419355 139.22580645],0
r2,1,0.036115,4.391665,[71  6] ; [345  10],[74.14814815  2.85185185] ; [341.85185185  13.14814815],0
a7,1,0.038911,4.264764,[49 28] ; [269  89],[56.28965517 20.71034483] ; [261.71034483  96.28965517],0
v3,1,0.047182,3.938899,[27 50] ; [163 180],[34.83333333 42.16666667] ; [155.16666667 187.83333333],0
p9,1,0.089029,2.89185,[64 13] ; [320  36],[68.28637413  8.71362587] ; [315.71362587  40.28637413],0
v1,1,0.098363,2.731893,[40 37] ; [215 131],[46.41843972 30.58156028] ; [208.58156028 137.41843972],0
n3,1,0.127975,2.3169,[10  6] ; [46 11],[12.2739726  3.7260274] ; [43.7260274 13.2739726],0
p11,1,0.147184,2.101194,[59 18] ; [300  59],[63.40137615 13.59862385] ; [295.59862385  63.40137615],0
n4,1,0.150346,2.06874,[59 18] ; [299  59],[63.37011494 13.62988506] ; [294.62988506  63.37011494],0
r4,1,0.162619,1.949698,[70  7] ; [341  18],[72.58486239  4.41513761] ; [338.41513761  20.58486239],0
s7,1,0.174336,1.845259,[48 26] ; [189 147],[42.77560976 31.22439024] ; [194.22439024 141.77560976],0
s1,1,0.211899,1.558404,[ 4 73] ; [  9 348],[ 2.30645161 74.69354839] ; [ 10.69354839 346.30645161],0
n6,1,0.220764,1.499399,[64 13] ; [315  42],[67.24193548  9.75806452] ; [311.75806452  45.24193548],0
u2,1,0.232081,1.428061,[10 12] ; [53 36],[12.48648649  9.51351351] ; [50.51351351 38.48648649],0
p4,1,0.290363,1.117936,[65 12] ; [284  75],[61.6353211 15.3646789] ; [287.3646789  71.6353211],0
d1,1,0.325642,0.966151,[52 25] ; [221 138],[48.21330275 28.78669725] ; [224.78669725 134.21330275],0
u1,1,0.326906,0.961116,[20 57] ; [ 75 284],[16.77752294 60.22247706] ; [ 78.22247706 280.77752294],0
d3,1,0.338964,0.914346,[56 21] ; [241 118],[52.45183486 24.54816514] ; [244.54816514 114.45183486],0
p7,1,0.340364,0.909058,[62 15] ; [267  87],[58.77726218 18.22273782] ; [270.22273782  83.77726218],0
n1,1,0.365003,0.820605,[ 5 11] ; [25 32],[6.57534247 9.42465753] ; [23.42465753 33.57534247],0
u4,1,0.390227,0.738234,[ 1 76] ; [ 11 348],[ 2.11926606 74.88073394] ; [  9.88073394 349.11926606],0
p5,1,0.406017,0.690432,[11 66] ; [ 65 291],[13.51501155 63.48498845] ; [ 62.48498845 293.51501155],0
d2,1,0.425155,0.636022,[43 34] ; [182 176],[39.82758621 37.17241379] ; [185.17241379 172.82758621],0
p10,1,0.442503,0.589783,[64 13] ; [307  48],[66.12731481 10.87268519] ; [304.87268519  50.12731481],0
n5,1,0.486231,0.484855,[58 19] ; [281  75],[60.28406467 16.71593533] ; [278.71593533  77.28406467],0
a6,1,0.487471,0.482103,[50 27] ; [247 111],[52.57241379 24.42758621] ; [244.42758621 113.57241379],0
a3,1,0.506525,0.441239,[55 22] ; [268  89],[57.30645161 19.69354839] ; [265.69354839  91.30645161],0
b4,1,0.525718,0.402662,[47 30] ; [205 154],[44.50458716 32.49541284] ; [207.49541284 151.50458716],0
p8,1,0.528462,0.397348,[53 24] ; [231 124],[50.62037037 26.37962963] ; [233.37962963 121.62037037],0
d4,1,0.555347,0.347824,[66 11] ; [297  61],[64.25517241 12.74482759] ; [298.74482759  59.25517241],0
a4,1,0.58326,0.300995,[39 38] ; [169 189],[36.8183908 40.1816092] ; [171.1816092 186.8183908],0
p12,1,0.588302,0.293004,[ 7 70] ; [ 40 317],[ 8.33870968 68.66129032] ; [ 38.66129032 318.33870968],0
a5,1,0.610573,0.259341,[58 19] ; [280  79],[59.69266055 17.30733945] ; [278.30733945  80.69266055],0
b1,1,0.616293,0.251112,[35 42] ; [152 207],[33.02522936 43.97477064] ; [153.97477064 205.02522936],0
r1,1,0.65971,0.193876,[62 15] ; [295  62],[63.33870968 13.66129032] ; [293.66129032  63.33870968],0
r3,1,0.667544,0.184488,[74  2] ; [346  13],[73.37931034  2.62068966] ; [346.62068966  12.37931034],0
d5,1,0.676404,0.174202,[66 11] ; [300  58],[64.7862069 12.2137931] ; [301.2137931  56.7862069],0
s8,1,0.696823,0.151798,[42 35] ; [186 171],[40.4516129 36.5483871] ; [187.5483871 169.4516129],0
p2,1,0.71041,0.137868,[67 10] ; [316  41],[67.9516129  9.0483871] ; [315.0483871  41.9516129],0
a2,1,0.746078,0.104856,[19 58] ; [ 95 264],[20.13302752 56.86697248] ; [ 93.86697248 265.13302752],0
a1,1,0.753652,0.098488,[ 4 73] ; [ 22 337],[ 4.59174312 72.40825688] ; [ 21.40825688 337.59174312],0
p1,1,0.870556,0.026554,[ 9 68] ; [ 44 312],[ 9.42494226 67.57505774] ; [ 43.57505774 312.42494226],0
n2,1,0.971309,0.001294,[12  4] ; [43 14],[12.05479452  3.94520548] ; [42.94520548 14.05479452],0
u3,1,0.978899,0.0007,[14  8] ; [57 33],[13.94642857  8.05357143] ; [57.05357143 32.94642857],0
b5,1,0.994892,4.1e-05,[44 33] ; [205 154],[43.97477064 33.02522936] ; [205.02522936 153.97477064],0
