Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,35.100914,[39 30] ; [16 94],[21.20111732 47.79888268] ; [33.79888268 76.20111732],1
d1,1,0.002044,9.509644,[33 38] ; [28 86],[23.41081081 47.58918919] ; [37.58918919 76.41081081],0
a4,1,0.002339,9.262761,[19 52] ; [ 11 102],[11.57608696 59.42391304] ; [18.42391304 94.57608696],0
v1,1,0.00236,9.246067,[35 34] ; [32 81],[25.4010989 43.5989011] ; [41.5989011 71.4010989],0
a3,1,0.003403,8.57778,[39 32] ; [37 75],[29.4863388 41.5136612] ; [46.5136612 65.4863388],0
r3,1,0.007115,7.243745,[66  4] ; [91 23],[59.72826087 10.27173913] ; [97.27173913 16.72826087],0
p11,1,0.015252,5.887076,[53 18] ; [65 49],[45.28648649 25.71351351] ; [72.71351351 41.28648649],0
d2,1,0.025828,4.967515,[23 47] ; [21 93],[16.73913043 53.26086957] ; [27.26086957 86.73913043],0
d5,1,0.029988,4.709958,[50 21] ; [62 52],[42.98378378 28.01621622] ; [69.01621622 44.98378378],0
r1,1,0.036715,4.363571,[49 22] ; [61 53],[42.21621622 28.78378378] ; [67.78378378 46.21621622],0
d3,1,0.03721,4.34079,[46 25] ; [56 58],[39.14594595 31.85405405] ; [62.85405405 51.14594595],0
n6,1,0.063295,3.448873,[59 12] ; [81 33],[53.72972973 17.27027027] ; [86.27027027 27.72972973],0
s8,1,0.084836,2.96973,[23 48] ; [24 90],[18.03783784 52.96216216] ; [28.96216216 85.03783784],0
b1,1,0.086617,2.936144,[21 50] ; [48 66],[26.48108108 44.51891892] ; [42.51891892 71.48108108],0
n4,1,0.095965,2.771351,[45 25] ; [59 55],[39.56521739 30.43478261] ; [64.43478261 49.56521739],0
s6,1,0.09959,2.712096,[39 29] ; [51 63],[33.62637363 34.37362637] ; [56.37362637 57.62637363],0
p1,1,0.10362,2.648926,[ 2 69] ; [ 10 102],[ 4.6557377 66.3442623] ; [  7.3442623 104.6557377],0
p7,1,0.124772,2.356379,[34 35] ; [41 68],[29.07303371 39.92696629] ; [45.92696629 63.07303371],0
s1,1,0.157736,1.995796,[ 2 68] ; [  9 104],[ 4.20765027 65.79234973] ; [  6.79234973 106.20765027],0
d4,1,0.165695,1.92147,[50 20] ; [70 44],[45.65217391 24.34782609] ; [74.34782609 39.65217391],0
v4,1,0.199427,1.646566,[63  7] ; [94 19],[60.05464481  9.94535519] ; [96.94535519 16.05464481],0
r4,1,0.215536,1.533847,[54 17] ; [77 37],[50.27567568 20.72432432] ; [80.72432432 33.27567568],0
r2,1,0.220334,1.502197,[61  8] ; [93 21],[58.06557377 10.93442623] ; [95.93442623 18.06557377],0
a7,1,0.223483,1.481863,[48 22] ; [68 46],[44.13043478 25.86956522] ; [71.86956522 42.13043478],0
p10,1,0.332475,0.939235,[48 21] ; [70 42],[44.98342541 24.01657459] ; [73.01657459 38.98342541],0
u1,1,0.391607,0.733946,[ 1 70] ; [  4 110],[ 1.91891892 69.08108108] ; [  3.08108108 110.91891892],0
p9,1,0.414029,0.667201,[50 19] ; [74 37],[47.53333333 21.46666667] ; [76.46666667 34.53333333],0
n2,1,0.489402,0.47784,[13  6] ; [20 14],[11.83018868  7.16981132] ; [21.16981132 12.83018868],0
s3,1,0.516324,0.42123,[32 37] ; [57 54],[34.11666667 34.88333333] ; [54.88333333 56.11666667],0
n3,1,0.540567,0.374489,[14  6] ; [21 13],[12.96296296  7.03703704] ; [22.03703704 11.96296296],0
p5,1,0.547886,0.361118,[ 3 68] ; [  7 104],[ 3.9010989 67.0989011] ; [  6.0989011 104.9010989],0
p4,1,0.600394,0.274402,[23 46] ; [42 71],[24.64285714 44.35714286] ; [40.35714286 72.64285714],0
s4,1,0.617588,0.249272,[15 55] ; [21 93],[13.69565217 56.30434783] ; [22.30434783 91.69565217],0
b4,1,0.621474,0.243802,[41 30] ; [70 44],[42.6 28.4] ; [68.4 45.6],0
a6,1,0.625607,0.238065,[35 36] ; [52 62],[33.38918919 37.61081081] ; [53.61081081 60.38918919],0
p2,1,0.652738,0.202465,[50 21] ; [76 37],[48.61956522 22.38043478] ; [77.38043478 35.61956522],0
n5,1,0.685648,0.163837,[43 27] ; [66 47],[41.69398907 28.30601093] ; [67.30601093 45.69398907],0
s2,1,0.752518,0.099427,[26 44] ; [45 69],[27.01086957 42.98913043] ; [43.98913043 70.01086957],0
p8,1,0.791907,0.069609,[21 49] ; [36 77],[21.80327869 48.19672131] ; [35.19672131 77.80327869],0
b2,1,0.860257,0.030992,[ 7 32] ; [12 50],[ 7.33663366 31.66336634] ; [11.66336634 50.33663366],0
b3,1,0.860257,0.030992,[ 7 32] ; [12 50],[ 7.33663366 31.66336634] ; [11.66336634 50.33663366],0
u3,1,0.863575,0.029524,[17 15] ; [39 37],[16.59259259 15.40740741] ; [39.40740741 36.59259259],0
s5,1,0.869654,0.026928,[14 54] ; [24 87],[14.43575419 53.56424581] ; [23.56424581 87.43575419],0
p12,1,0.874827,0.024816,[ 1 68] ; [  2 112],[ 1.13114754 67.86885246] ; [  1.86885246 112.13114754],0
b5,1,0.901758,0.015238,[43 28] ; [68 46],[42.6 28.4] ; [68.4 45.6],0
n1,1,0.90521,0.014181,[ 5 15] ; [ 9 25],[ 5.18518519 14.81481481] ; [ 8.81481481 25.18518519],0
p3,1,0.909339,0.012967,[20 51] ; [33 81],[20.34054054 50.65945946] ; [32.65945946 81.34054054],0
s7,1,0.922715,0.009412,[19 49] ; [30 80],[18.71910112 49.28089888] ; [30.28089888 79.71910112],0
a8,1,0.924609,0.008955,[ 6 60] ; [10 95],[ 6.1754386 59.8245614] ; [ 9.8245614 95.1754386],0
a1,1,0.939744,0.005714,[ 2 69] ; [  3 111],[ 1.91891892 69.08108108] ; [  3.08108108 110.91891892],0
u2,1,0.977746,0.000778,[15 16] ; [37 39],[15.06542056 15.93457944] ; [36.93457944 39.06542056],0
