Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,99.257696,[18 48] ; [136  10],[47.94339623 18.05660377] ; [106.05660377  39.94339623],1
p8,1,0.0,26.51672,[11 55] ; [79 66],[28.15165877 37.84834123] ; [61.84834123 83.15165877],1
p11,1,1e-06,25.162414,[31 36] ; [118  29],[46.64953271 20.35046729] ; [102.35046729  44.64953271],1
p2,1,8e-06,19.912925,[35 32] ; [120  27],[48.52803738 18.47196262] ; [106.47196262  40.52803738],1
p4,1,3.1e-05,17.354978,[16 51] ; [80 67],[30.05607477 36.94392523] ; [65.94392523 81.05607477],1
n6,1,0.00014,14.508336,[38 28] ; [120  26],[49.18867925 16.81132075] ; [108.81132075  37.18867925],1
r3,1,0.000181,14.021924,[47 19] ; [133  13],[56.03773585  9.96226415] ; [123.96226415  22.03773585],1
a5,1,0.000184,13.988016,[24 43] ; [93 54],[36.63084112 30.36915888] ; [80.36915888 66.63084112],1
s7,1,0.000386,12.598557,[ 6 57] ; [46 93],[16.21782178 46.78217822] ; [ 35.78217822 103.21782178],1
r4,1,0.00097,10.884294,[40 27] ; [119  28],[49.78037383 17.21962617] ; [109.21962617  37.78037383],1
v4,1,0.001032,10.768697,[49 17] ; [134  13],[56.70422535  9.29577465] ; [126.29577465  20.70422535],0
s6,1,0.001308,10.330514,[15 50] ; [67 77],[25.50239234 39.49760766] ; [56.49760766 87.50239234],0
a7,1,0.001412,10.189934,[31 35] ; [102  44],[41.40566038 24.59433962] ; [91.59433962 54.40566038],0
p7,1,0.001519,10.055086,[22 44] ; [83 63],[32.68867925 33.31132075] ; [72.31132075 73.68867925],0
s8,1,0.002432,9.190708,[ 5 60] ; [ 38 109],[13.18396226 51.81603774] ; [ 29.81603774 117.18396226],0
u2,1,0.003547,8.502285,[14 26] ; [40 22],[21.17647059 18.82352941] ; [32.82352941 29.17647059],0
v1,1,0.004527,8.05943,[20 47] ; [73 71],[29.53080569 37.46919431] ; [63.46919431 80.53080569],0
v2,1,0.005148,7.826805,[19 46] ; [71 71],[28.26086957 36.73913043] ; [61.73913043 80.26086957],0
p5,1,0.00574,7.630024,[ 1 66] ; [ 20 127],[ 6.57476636 60.42523364] ; [ 14.42523364 132.57476636],0
p3,1,0.00656,7.389768,[17 50] ; [66 81],[25.98598131 41.01401869] ; [57.01401869 89.98598131],0
n5,1,0.007001,7.272596,[36 30] ; [107  39],[44.51886792 21.48113208] ; [98.48113208 47.51886792],0
a3,1,0.012781,6.199122,[26 40] ; [85 62],[34.3943662 31.6056338] ; [76.6056338 70.3943662],0
d2,1,0.014254,6.006445,[16 51] ; [ 16 130],[10.0657277 56.9342723] ; [ 21.9342723 124.0657277],0
d5,1,0.015964,5.806793,[29 38] ; [89 57],[37.11737089 29.88262911] ; [80.88262911 65.11737089],0
b1,1,0.024551,5.055249,[37 30] ; [57 90],[29.42990654 37.57009346] ; [64.57009346 82.42990654],0
r1,1,0.027645,4.85006,[35 31] ; [101  46],[42.14084507 23.85915493] ; [93.85915493 53.14084507],0
s5,1,0.04305,4.093452,[ 7 57] ; [ 33 111],[12.30769231 51.69230769] ; [ 27.69230769 116.30769231],0
a6,1,0.065047,3.403776,[32 35] ; [90 57],[38.19626168 28.80373832] ; [83.80373832 63.19626168],0
d3,1,0.068296,3.323498,[19 48] ; [60 85],[24.96698113 42.03301887] ; [54.03301887 90.96698113],0
u3,1,0.06941,3.296915,[15 26] ; [34 28],[19.50485437 21.49514563] ; [29.49514563 32.50485437],0
d4,1,0.095451,2.779957,[31 36] ; [86 61],[36.63084112 30.36915888] ; [80.36915888 66.63084112],0
p6,1,0.116567,2.462852,[14 52] ; [46 99],[18.76777251 47.23222749] ; [ 41.23222749 103.76777251],0
a1,1,0.118764,2.433547,[ 7 60] ; [  7 140],[ 4.38317757 62.61682243] ; [  9.61682243 137.38317757],0
r2,1,0.166787,1.911586,[51 15] ; [125  22],[54.53521127 11.46478873] ; [121.46478873  25.53521127],0
a8,1,0.207893,1.586038,[ 9 53] ; [ 12 127],[ 6.47761194 55.52238806] ; [ 14.52238806 124.47761194],0
p1,1,0.215047,1.537119,[ 3 63] ; [ 14 133],[ 5.26760563 60.73239437] ; [ 11.73239437 135.26760563],0
v3,1,0.282933,1.152948,[16 49] ; [46 98],[19.28229665 45.71770335] ; [ 42.71770335 101.28229665],0
s2,1,0.318089,0.996787,[ 6 61] ; [ 20 125],[ 8.21698113 58.78301887] ; [ 17.78301887 127.21698113],0
p12,1,0.330273,0.947826,[ 2 65] ; [  9 137],[ 3.4600939 63.5399061] ; [  7.5399061 138.4600939],0
n1,1,0.389803,0.739556,[11 14] ; [13 26],[ 9.375 15.625] ; [14.625 24.375],0
a4,1,0.395686,0.721398,[15 52] ; [ 41 106],[17.53271028 49.46728972] ; [ 38.46728972 108.53271028],0
s4,1,0.595294,0.282153,[ 7 60] ; [ 19 127],[ 8.17840376 58.82159624] ; [ 17.82159624 128.17840376],0
b2,1,0.726536,0.122316,[16 24] ; [29 50],[15.12605042 24.87394958] ; [29.87394958 49.12605042],0
b3,1,0.726536,0.122316,[16 24] ; [29 50],[15.12605042 24.87394958] ; [29.87394958 49.12605042],0
n4,1,0.798279,0.065319,[41 25] ; [94 53],[41.83098592 24.16901408] ; [93.16901408 53.83098592],0
n2,1,0.82654,0.048023,[16  9] ; [26 13],[16.40625  8.59375] ; [25.59375 13.40625],0
b5,1,0.8688,0.027286,[40 27] ; [86 61],[39.44859813 27.55140187] ; [86.55140187 60.44859813],0
u1,1,0.873852,0.025207,[ 2 65] ; [  5 142],[ 2.19158879 64.80841121] ; [  4.80841121 142.19158879],0
s1,1,0.884121,0.021242,[ 3 63] ; [  6 140],[ 2.80188679 63.19811321] ; [  6.19811321 139.80188679],0
a2,1,0.965499,0.001871,[ 4 63] ; [  9 138],[ 4.07009346 62.92990654] ; [  8.92990654 138.07009346],0
b4,1,0.98674,0.000276,[37 30] ; [81 66],[36.94392523 30.05607477] ; [81.05607477 65.94392523],0
n3,1,1.0,0.0,[16  8] ; [26 13],[16.  8.] ; [26. 13.],0
