Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,44.714362,[224  60] ; [20 37],[203.21407625  80.78592375] ; [40.78592375 16.21407625],1
s3,1,0.0,41.133257,[231  50] ; [24 33],[211.99704142  69.00295858] ; [43.00295858 13.99704142],1
s5,1,1e-06,25.243681,[140 135] ; [ 8 48],[122.96072508 152.03927492] ; [25.03927492 30.96072508],1
s8,1,6e-06,20.407386,[213  69] ; [26 31],[198.81415929  83.18584071] ; [40.18584071 16.81415929],1
p9,1,0.000784,11.279281,[263  20] ; [44 12],[256.28613569  26.71386431] ; [50.71386431  5.28613569],1
n5,1,0.001794,9.749583,[243  41] ; [39 18],[234.86217009  49.13782991] ; [47.13782991  9.86217009],0
v4,1,0.016918,5.704893,[276   7] ; [51  5],[272.98230088  10.01769912] ; [54.01769912  1.98230088],0
r4,1,0.02007,5.405806,[263  22] ; [47 10],[258.33333333  26.66666667] ; [51.66666667  5.33333333],0
s4,1,0.030992,4.653393,[ 66 217] ; [ 6 51],[ 59.92941176 223.07058824] ; [12.07058824 44.92941176],0
a5,1,0.039394,4.243796,[234  51] ; [40 17],[228.33333333  56.66666667] ; [45.66666667 11.33333333],0
r1,1,0.047241,3.936779,[241  44] ; [42 15],[235.83333333  49.16666667] ; [47.16666667  9.83333333],0
n6,1,0.048354,3.897646,[258  25] ; [47 10],[253.86764706  29.13235294] ; [51.13235294  5.86764706],0
a2,1,0.052692,3.753659,[ 86 199] ; [10 47],[ 80. 205.] ; [16. 41.],0
v1,1,0.073717,3.198247,[169 107] ; [26 28],[163.09090909 112.90909091] ; [31.90909091 22.09090909],0
r3,1,0.075833,3.152024,[277   7] ; [53  4],[274.83870968   9.16129032] ; [55.16129032  1.83870968],0
b5,1,0.106961,2.598556,[168 117] ; [27 30],[162.5 122.5] ; [32.5 24.5],0
p8,1,0.110522,2.546739,[173 105] ; [29 28],[167.62985075 110.37014925] ; [34.37014925 22.62985075],0
p12,1,0.114579,2.489895,[ 36 247] ; [ 3 53],[ 32.55752212 250.44247788] ; [ 6.44247788 49.55752212],0
p5,1,0.143947,2.13525,[ 54 228] ; [ 6 49],[ 50.20771513 231.79228487] ; [ 9.79228487 45.20771513],0
b2,1,0.168792,1.893635,[ 88 121] ; [24 21],[ 92.15748031 116.84251969] ; [19.84251969 25.15748031],0
b3,1,0.168792,1.893635,[ 88 121] ; [24 21],[ 92.15748031 116.84251969] ; [19.84251969 25.15748031],0
d1,1,0.173653,1.851119,[187  98] ; [32 25],[182.5 102.5] ; [36.5 20.5],0
a8,1,0.177772,1.816151,[ 41 219] ; [12 39],[ 44.30868167 215.69131833] ; [ 8.69131833 42.30868167],0
p4,1,0.204159,1.612372,[198  85] ; [35 22],[193.93823529  89.06176471] ; [39.06176471 17.93823529],0
d3,1,0.223247,1.483379,[207  77] ; [37 20],[203.21407625  80.78592375] ; [40.78592375 16.21407625],0
u1,1,0.253239,1.305344,[ 70 215] ; [10 47],[ 66.66666667 218.33333333] ; [13.33333333 43.66666667],0
a6,1,0.293752,1.102346,[194  89] ; [35 22],[190.60882353  92.39117647] ; [38.39117647 18.60882353],0
d5,1,0.342162,0.902315,[238  45] ; [45 12],[235.55588235  47.44411765] ; [47.44411765  9.55588235],0
s1,1,0.371905,0.797288,[ 12 271] ; [ 1 56],[ 10.82058824 272.17941176] ; [ 2.17941176 54.82058824],0
d4,1,0.415494,0.663025,[245  38] ; [47 10],[243.04705882  39.95294118] ; [48.95294118  8.04705882],0
n3,1,0.428657,0.626458,[35 15] ; [9 2],[36.06557377 13.93442623] ; [7.93442623 3.06557377],0
a1,1,0.459903,0.54613,[ 17 268] ; [ 2 55],[ 15.83333333 269.16666667] ; [ 3.16666667 53.83333333],0
p10,1,0.471677,0.518044,[257  26] ; [50  7],[255.53235294  27.46764706] ; [51.46764706  5.53235294],0
u2,1,0.474424,0.511653,[35 14] ; [6 4],[34.05084746 14.94915254] ; [6.94915254 3.05084746],0
n4,1,0.493681,0.468493,[245  40] ; [47 10],[243.33333333  41.66666667] ; [48.66666667  8.33333333],0
p2,1,0.526205,0.401715,[248  36] ; [48  9],[246.52199413  37.47800587] ; [49.47800587  7.52199413],0
r2,1,0.52704,0.400095,[270  10] ; [53  3],[269.16666667  10.83333333] ; [53.83333333  2.16666667],0
d2,1,0.542217,0.371446,[157 127] ; [29 28],[154.90909091 129.09090909] ; [31.09090909 25.90909091],0
n2,1,0.58151,0.3038,[41  9] ; [9 3],[40.32258065  9.67741935] ; [9.67741935 2.32258065],0
p6,1,0.590329,0.289831,[131 149] ; [24 32],[129.16666667 150.83333333] ; [25.83333333 30.16666667],0
b4,1,0.592171,0.286966,[161 124] ; [30 27],[159.16666667 125.83333333] ; [31.83333333 25.16666667],0
n1,1,0.607381,0.264007,[23 27] ; [6 5],[23.7704918 26.2295082] ; [5.2295082 5.7704918],0
p3,1,0.668756,0.183061,[171 113] ; [32 24],[169.56470588 114.43529412] ; [33.43529412 22.56470588],0
a4,1,0.681366,0.168592,[138 146] ; [26 31],[136.58651026 147.41348974] ; [27.41348974 29.58651026],0
u3,1,0.689157,0.16,[38 12] ; [7 3],[37.5 12.5] ; [7.5 2.5],0
a7,1,0.715044,0.133291,[197  88] ; [38 19],[195.83333333  89.16666667] ; [39.16666667 17.83333333],0
b1,1,0.723318,0.125336,[102 183] ; [19 38],[100.83333333 184.16666667] ; [20.16666667 36.83333333],0
p1,1,0.79998,0.064198,[ 28 256] ; [ 5 52],[ 27.48387097 256.51612903] ; [ 5.51612903 51.48387097],0
v3,1,0.872143,0.025901,[134 143] ; [25 28],[133.46363636 143.53636364] ; [25.53636364 27.46363636],0
v2,1,0.950467,0.003859,[170 107] ; [34 21],[170.20481928 106.79518072] ; [33.79518072 21.20481928],0
a3,1,0.957824,0.002797,[235  49] ; [47 10],[234.86217009  49.13782991] ; [47.13782991  9.86217009],0
p7,1,0.977028,0.000829,[206  68] ; [42 14],[205.91515152  68.08484848] ; [42.08484848 13.91515152],0
