Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,126.675753,[465  53] ; [72 77],[417.04047976 100.95952024] ; [119.95952024  29.04047976],1
n6,1,0.0,65.569261,[481  35] ; [102  47],[452.37293233  63.62706767] ; [130.62706767  18.37293233],1
p10,1,0.0,31.750429,[467  47] ; [109  40],[446.5520362  67.4479638] ; [129.4479638  19.5520362],1
p4,1,1e-06,24.099239,[345 169] ; [67 82],[319.40874811 194.59125189] ; [92.59125189 56.40874811],1
v1,1,1.7e-05,18.495525,[308 196] ; [59 85],[285.44444444 218.55555556] ; [81.55555556 62.44444444],1
s7,1,0.000121,14.78296,[262 232] ; [51 95],[241.596875 252.403125] ; [71.403125 74.596875],1
s6,1,0.000133,14.603493,[364 143] ; [81 66],[344.97706422 162.02293578] ; [100.02293578  46.97706422],1
v3,1,0.000302,13.059255,[227 271] ; [ 41 102],[208.21216849 289.78783151] ; [59.78783151 83.21216849],1
a2,1,0.0005,12.114248,[137 381] ; [ 19 130],[121.15142429 396.84857571] ; [ 34.84857571 114.15142429],1
p8,1,0.000511,12.076557,[308 197] ; [67 82],[289.56422018 215.43577982] ; [85.43577982 63.56422018],1
s2,1,0.000662,11.593247,[278 233] ; [57 91],[259.76479514 251.23520486] ; [75.23520486 72.76479514],1
p9,1,0.00086,11.10673,[465  46] ; [121  28],[453.70606061  57.29393939] ; [132.29393939  16.70606061],1
s3,1,0.001417,10.183007,[305 203] ; [67 81],[288.07317073 219.92682927] ; [83.92682927 64.07317073],0
p3,1,0.002197,9.376992,[287 227] ; [62 87],[270.56711916 243.43288084] ; [78.43288084 70.56711916],0
d2,1,0.004825,7.943859,[261 254] ; [56 93],[245.86596386 269.13403614] ; [71.13403614 77.86596386],0
u1,1,0.00565,7.658611,[103 415] ; [ 15 134],[ 91.64017991 426.35982009] ; [ 26.35982009 122.64017991],0
p5,1,0.009151,6.793166,[ 72 440] ; [  9 139],[ 62.83636364 449.16363636] ; [ 18.16363636 129.83636364],0
a4,1,0.01068,6.51785,[244 271] ; [53 96],[230.35391566 284.64608434] ; [66.64608434 82.35391566],0
d1,1,0.012773,6.200278,[323 195] ; [76 73],[309.86806597 208.13193403] ; [89.13193403 59.86806597],0
a5,1,0.014654,5.957588,[401 116] ; [101  48],[389.69069069 127.30930931] ; [112.30930931  36.69069069],0
s8,1,0.018205,5.57633,[249 264] ; [56 93],[236.35196375 276.64803625] ; [68.64803625 80.35196375],0
v4,1,0.019508,5.455439,[512   6] ; [142   6],[508.66666667   9.33333333] ; [145.33333333   2.66666667],0
s5,1,0.022421,5.212798,[184 315] ; [ 38 105],[172.55140187 326.44859813] ; [49.44859813 93.55140187],0
p6,1,0.031057,4.649828,[205 305] ; [ 44 101],[193.8778626 316.1221374] ; [55.1221374 89.8778626],0
d5,1,0.037441,4.330245,[427  89] ; [112  37],[418.23157895  97.76842105] ; [120.76842105  28.23157895],0
a3,1,0.042185,4.127773,[383 133] ; [98 51],[373.22706767 142.77293233] ; [107.77293233  41.22706767],0
p2,1,0.051848,3.780674,[450  65] ; [120  28],[442.760181  72.239819] ; [127.239819  20.760181],0
p12,1,0.052358,3.764289,[ 55 458] ; [  8 140],[ 48.89409985 464.10590015] ; [ 14.10590015 133.89409985],0
p7,1,0.0525,3.759757,[350 152] ; [90 57],[340.33898305 161.66101695] ; [99.66101695 47.33898305],0
v2,1,0.066921,3.35696,[298 196] ; [74 69],[288.48979592 205.51020408] ; [83.51020408 59.48979592],0
b1,1,0.084942,2.967704,[189 329] ; [ 43 106],[180.17391304 337.82608696] ; [51.82608696 97.17391304],0
a6,1,0.090184,2.871077,[369 146] ; [96 53],[360.65512048 154.34487952] ; [104.34487952  44.65512048],0
u4,1,0.117828,2.44596,[ 15 503] ; [  1 148],[ 12.42578711 505.57421289] ; [  3.57421289 145.42578711],0
a8,1,0.129456,2.299022,[ 75 394] ; [ 15 124],[ 69.42434211 399.57565789] ; [ 20.57565789 118.42434211],0
b3,1,0.209356,1.575876,[137 191] ; [31 59],[131.8277512 196.1722488] ; [36.1722488 53.8277512],0
b2,1,0.209356,1.575876,[137 191] ; [31 59],[131.8277512 196.1722488] ; [36.1722488 53.8277512],0
n1,1,0.228297,1.451439,[33 51] ; [10 26],[30.1 53.9] ; [12.9 23.1],0
r2,1,0.253691,1.302865,[504  12] ; [142   6],[502.01204819  13.98795181] ; [143.98795181   4.01204819],0
u3,1,0.269194,1.220849,[78 57] ; [34 17],[81.29032258 53.70967742] ; [30.70967742 20.29032258],0
r1,1,0.334999,0.929478,[446  71] ; [123  25],[442.36541353  74.63458647] ; [126.63458647  21.36541353],0
b4,1,0.451205,0.567624,[302 216] ; [92 57],[305.9850075 212.0149925] ; [88.0149925 60.9850075],0
d3,1,0.5097,0.434682,[356 160] ; [107  42],[359.26015038 156.73984962] ; [103.73984962  45.26015038],0
b5,1,0.572518,0.318488,[303 215] ; [91 58],[305.9850075 212.0149925] ; [88.0149925 60.9850075],0
