Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,71.69059,[ 15 104] ; [75 37],[46.36363636 72.63636364] ; [43.63636364 68.36363636],1
s2,1,0.0,26.072167,[38 82] ; [73 39],[57.4137931 62.5862069] ; [53.5862069 58.4137931],1
a3,1,1.9e-05,18.284281,[53 66] ; [81 31],[69.03030303 49.96969697] ; [64.96969697 47.03030303],1
s3,1,2.5e-05,17.747969,[53 65] ; [81 31],[68.74782609 49.25217391] ; [65.25217391 46.74782609],1
p10,1,5.5e-05,16.252768,[78 41] ; [97 13],[90.93886463 28.06113537] ; [84.06113537 25.93886463],1
s5,1,6.7e-05,15.881209,[23 95] ; [48 61],[36.90748899 81.09251101] ; [34.09251101 74.90748899],1
s6,1,8.1e-05,15.533762,[63 53] ; [87 23],[76.99115044 39.00884956] ; [73.00884956 36.99115044],1
b2,1,0.000226,13.600036,[12 60] ; [34 42],[22.37837838 49.62162162] ; [23.62162162 52.37837838],1
b3,1,0.000226,13.600036,[12 60] ; [34 42],[22.37837838 49.62162162] ; [23.62162162 52.37837838],1
p9,1,0.002019,9.53258,[83 36] ; [97 15],[92.72727273 26.27272727] ; [87.27272727 24.72727273],0
p2,1,0.00339,8.58451,[97 23] ; [105   7],[104.48275862  15.51724138] ; [97.51724138 14.48275862],0
v3,1,0.003893,8.333035,[30 89] ; [48 63],[40.35652174 78.64347826] ; [37.64347826 73.35652174],0
a5,1,0.00498,7.886637,[54 66] ; [71 41],[64.65517241 55.34482759] ; [60.34482759 51.65517241],0
n5,1,0.00525,7.791328,[76 44] ; [88 22],[85.56521739 34.43478261] ; [78.43478261 31.56521739],0
n4,1,0.006983,7.277371,[72 48] ; [85 26],[81.55844156 38.44155844] ; [75.44155844 35.55844156],0
u2,1,0.009906,6.651749,[27 38] ; [21  9],[32.84210526 32.15789474] ; [15.15789474 14.84210526],0
u3,1,0.010533,6.542459,[28 37] ; [22  9],[33.85416667 31.14583333] ; [16.14583333 14.85416667],0
p6,1,0.011675,6.359608,[42 77] ; [57 53],[51.44541485 67.55458515] ; [47.55458515 62.44541485],0
p11,1,0.012119,6.293419,[84 36] ; [94 18],[92.06896552 27.93103448] ; [85.93103448 26.06896552],0
p4,1,0.017894,5.606486,[62 58] ; [75 37],[70.86206897 49.13793103] ; [66.13793103 45.86206897],0
b5,1,0.020178,5.39642,[75 45] ; [53 59],[66.20689655 53.79310345] ; [61.79310345 50.20689655],0
p5,1,0.026809,4.90306,[  9 110] ; [19 92],[ 14.48695652 104.51304348] ; [13.51304348 97.48695652],0
r1,1,0.030793,4.664445,[78 41] ; [87 24],[85.36956522 33.63043478] ; [79.63043478 31.36956522],0
n6,1,0.036467,4.375126,[90 29] ; [96 15],[96.23478261 22.76521739] ; [89.76521739 21.23478261],0
