Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,186.275895,[439   7] ; [13 18],[422.62473795  23.37526205] ; [29.37526205  1.62473795],1
r2,1,0.0,127.800978,[436   8] ; [16 14],[423.39240506  20.60759494] ; [28.60759494  1.39240506],1
v4,1,0.0,67.750481,[433  12] ; [20 11],[423.49789916  21.50210084] ; [29.50210084  1.49789916],1
p11,1,0.0,32.765991,[358  89] ; [11 20],[345.06903766 101.93096234] ; [23.93096234  7.06903766],1
p9,1,0.000129,14.653816,[354  89] ; [15 15],[345.5961945  97.4038055] ; [23.4038055  6.5961945],1
p2,1,0.000361,12.723631,[369  76] ; [17 13],[361.62105263  83.37894737] ; [24.37894737  5.62105263],1
s1,1,0.000398,12.539953,[ 14 426] ; [ 5 26],[ 17.74946921 422.25053079] ; [ 1.25053079 29.74946921],1
p7,1,0.000688,11.521084,[267 170] ; [ 8 20],[258.44086022 178.55913978] ; [16.55913978 11.44086022],1
s6,1,0.000761,11.333502,[266 178] ; [ 9 22],[257.05263158 186.94736842] ; [17.94736842 13.05263158],1
p4,1,0.001188,10.509535,[254 191] ; [ 8 22],[245.45263158 199.54736842] ; [16.54736842 13.45263158],0
a6,1,0.001423,10.175178,[322 124] ; [14 17],[314.16352201 131.83647799] ; [21.83647799  9.16352201],0
p3,1,0.001897,9.647005,[204 242] ; [ 5 25],[195.82773109 250.17226891] ; [13.17226891 16.82773109],0
n6,1,0.005845,7.597595,[361  85] ; [18 12],[355.11344538  90.88655462] ; [23.88655462  6.11344538],0
p8,1,0.008867,6.849398,[220 219] ; [ 8 23],[212.96170213 226.03829787] ; [15.03829787 15.96170213],0
v2,1,0.01023,6.594408,[249 174] ; [10 19],[242.38274336 180.61725664] ; [16.61725664 12.38274336],0
a7,1,0.013476,6.105565,[346 100] ; [18 13],[340.34381551 105.65618449] ; [23.65618449  7.34381551],0
n4,1,0.016409,5.758458,[344 102] ; [18 13],[338.47379455 107.52620545] ; [23.52620545  7.47379455],0
u3,1,0.0166,5.738218,[85 48] ; [3 8],[81.27777778 51.72222222] ; [6.72222222 4.27777778],0
a5,1,0.01841,5.556691,[332 115] ; [17 14],[326.36610879 120.63389121] ; [22.63389121  8.36610879],0
d5,1,0.022382,5.215845,[363  83] ; [20 11],[358.10901468  87.89098532] ; [24.89098532  6.10901468],0
n5,1,0.030749,4.666946,[323 120] ; [17 14],[317.76371308 125.23628692] ; [22.23628692  8.76371308],0
p10,1,0.033162,4.537394,[341 101] ; [18 12],[336.18220339 105.81779661] ; [22.81779661  7.18220339],0
d3,1,0.045577,3.997173,[320 126] ; [17 14],[315.09853249 130.90146751] ; [21.90146751  9.09853249],0
s2,1,0.047733,3.919359,[185 259] ; [ 7 23],[179.84810127 264.15189873] ; [12.15189873 17.84810127],0
d1,1,0.061785,3.488818,[264 183] ; [13 18],[259.03556485 187.96443515] ; [17.96443515 13.03556485],0
n3,1,0.064031,3.429775,[63 26] ; [11 11],[59.33333333 29.66666667] ; [14.66666667  7.33333333],0
a1,1,0.073776,3.196955,[ 15 432] ; [ 3 28],[ 16.83263598 430.16736402] ; [ 1.16736402 29.83263598],0
b4,1,0.079093,3.083435,[260 187] ; [23  8],[264.64644351 182.35355649] ; [18.35355649 12.64644351],0
s8,1,0.079366,3.077833,[171 275] ; [ 7 24],[166.43186583 279.56813417] ; [11.56813417 19.43186583],0
p6,1,0.079641,3.07221,[137 304] ; [ 5 26],[132.67372881 308.32627119] ; [ 9.32627119 21.67372881],0
u1,1,0.10212,2.67212,[ 80 367] ; [ 2 29],[ 76.68200837 370.31799163] ; [ 5.31799163 25.68200837],0
d2,1,0.109299,2.564329,[210 236] ; [10 21],[205.70230608 240.29769392] ; [14.29769392 16.70230608],0
a8,1,0.117291,2.453125,[ 58 344] ; [ 1 26],[ 55.28671329 346.71328671] ; [ 3.71328671 23.28671329],0
s3,1,0.137444,2.206346,[224 218] ; [11 19],[220.06355932 221.93644068] ; [14.93644068 15.06355932],0
v1,1,0.154083,2.031356,[226 209] ; [12 19],[222.16738197 212.83261803] ; [15.83261803 15.16738197],0
b1,1,0.252312,1.310458,[170 277] ; [15 16],[173.00209205 273.99790795] ; [11.99790795 19.00209205],0
p5,1,0.261804,1.259194,[ 23 421] ; [ 3 27],[ 24.35443038 419.64556962] ; [ 1.64556962 28.35443038],0
u2,1,0.291028,1.114861,[82 51] ; [5 6],[80.35416667 52.64583333] ; [6.64583333 4.35416667],0
n2,1,0.420534,0.648824,[62 29] ; [13  9],[60.39823009 30.60176991] ; [14.60176991  7.39823009],0
v3,1,0.465569,0.532474,[164 258] ; [10 21],[162.09271523 259.90728477] ; [11.90728477 19.09271523],0
b5,1,0.476104,0.507774,[274 173] ; [17 14],[272.12761506 174.87238494] ; [18.87238494 12.12761506],0
p1,1,0.488569,0.479676,[ 28 416] ; [ 1 30],[ 27.10736842 416.89263158] ; [ 1.89263158 29.10736842],0
d4,1,0.499348,0.456321,[366  79] ; [24  7],[364.60084034  80.39915966] ; [25.39915966  5.60084034],0
a4,1,0.571726,0.319803,[195 249] ; [12 19],[193.49052632 250.50947368] ; [13.50947368 17.49052632],0
s7,1,0.594261,0.283738,[180 246] ; [10 17],[178.67549669 247.32450331] ; [11.32450331 15.67549669],0
a2,1,0.598001,0.278022,[105 342] ; [ 6 25],[103.80125523 343.19874477] ; [ 7.19874477 23.80125523],0
p12,1,0.662862,0.190066,[ 22 421] ; [ 1 30],[ 21.49578059 421.50421941] ; [ 1.50421941 29.49578059],0
n1,1,0.686786,0.162586,[29 62] ; [ 8 14],[29.79646018 61.20353982] ; [ 7.20353982 14.79646018],0
a3,1,0.690465,0.158582,[312 133] ; [20 10],[311.03157895 133.96842105] ; [20.96842105  9.03157895],0
s4,1,0.753016,0.099014,[ 49 394] ; [ 4 27],[ 49.53375527 393.46624473] ; [ 3.46624473 27.53375527],0
b2,1,0.761988,0.091731,[ 93 173] ; [ 5 11],[ 92.43971631 173.56028369] ; [ 5.56028369 10.43971631],0
b3,1,0.761988,0.091731,[ 93 173] ; [ 5 11],[ 92.43971631 173.56028369] ; [ 5.56028369 10.43971631],0
