Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,6e-06,20.469389,[31 34] ; [68 14],[43.7755102 21.2244898] ; [55.2244898 26.7755102],1
n6,1,1.4e-05,18.864743,[30 35] ; [66 16],[42.44897959 22.55102041] ; [53.55102041 28.44897959],1
s6,1,0.000161,14.236713,[23 41] ; [54 26],[34.22222222 29.77777778] ; [42.77777778 37.22222222],1
s7,1,0.008497,6.925592,[13 46] ; [34 44],[20.24087591 38.75912409] ; [26.75912409 51.24087591],0
s2,1,0.01074,6.507809,[17 48] ; [37 42],[24.375 40.625] ; [29.625 49.375],0
s8,1,0.011157,6.440192,[11 53] ; [29 51],[17.77777778 46.22222222] ; [22.22222222 57.77777778],0
a2,1,0.017477,5.647809,[ 9 56] ; [25 57],[15.03401361 49.96598639] ; [18.96598639 63.03401361],0
s3,1,0.027078,4.885843,[25 40] ; [45 34],[31.59722222 33.40277778] ; [38.40277778 40.59722222],0
p7,1,0.070619,3.268579,[22 43] ; [39 41],[27.34482759 37.65517241] ; [33.65517241 46.34482759],0
n3,1,0.070992,3.259943,[17  5] ; [17 15],[13.85185185  8.14814815] ; [20.14814815 11.85185185],0
d2,1,0.072238,3.231429,[26 39] ; [44 36],[31.37931034 33.62068966] ; [38.62068966 41.37931034],0
v4,1,0.074824,3.173886,[54 11] ; [75  6],[57.43150685  7.56849315] ; [71.56849315  9.43150685],0
d5,1,0.083049,3.004202,[44 21] ; [65 16],[48.52739726 16.47260274] ; [60.47260274 20.52739726],0
n1,1,0.116825,2.459376,[ 7 16] ; [17 16],[ 9.85714286 13.14285714] ; [14.14285714 18.85714286],0
d1,1,0.116855,2.458977,[28 37] ; [46 36],[32.72108844 32.27891156] ; [41.27891156 40.72108844],0
u1,1,0.128041,2.316102,[ 8 57] ; [18 64],[11.49659864 53.50340136] ; [14.50340136 67.49659864],0
u3,1,0.144545,2.128891,[14 14] ; [20  9],[16.70175439 11.29824561] ; [17.29824561 11.70175439],0
s5,1,0.145932,2.114268,[ 9 52] ; [20 61],[12.45774648 48.54225352] ; [16.54225352 64.45774648],0
a5,1,0.164012,1.93684,[38 27] ; [57 25],[42.00680272 22.99319728] ; [52.99319728 29.00680272],0
u4,1,0.165306,1.925007,[ 1 64] ; [ 5 77],[ 2.65306122 62.34693878] ; [ 3.34693878 78.65306122],0
a8,1,0.192519,1.698231,[ 6 52] ; [13 57],[ 8.609375 49.390625] ; [10.390625 59.609375],0
r4,1,0.194013,1.686877,[56  9] ; [76  6],[58.36734694  6.63265306] ; [73.63265306  8.36734694],0
a4,1,0.200723,1.637104,[26 39] ; [41 40],[29.82876712 35.17123288] ; [37.17123288 43.82876712],0
p9,1,0.209288,1.576342,[19 46] ; [31 48],[22.56944444 42.43055556] ; [27.43055556 51.56944444],0
p4,1,0.215367,1.534976,[22 43] ; [36 46],[25.6462585 39.3537415] ; [32.3537415 49.6462585],0
a3,1,0.249682,1.325083,[37 28] ; [53 27],[40.34482759 24.65517241] ; [49.65517241 30.34482759],0
v2,1,0.270932,1.212023,[31 32] ; [32 48],[27.75524476 35.24475524] ; [35.24475524 44.75524476],0
r3,1,0.295907,1.092548,[61  4] ; [72  9],[59.21232877  5.78767123] ; [73.78767123  7.21232877],0
p6,1,0.338637,0.915586,[13 51] ; [22 59],[15.44827586 48.55172414] ; [19.55172414 61.44827586],0
u2,1,0.340686,0.907848,[11 16] ; [15 13],[12.76363636 14.23636364] ; [13.23636364 14.76363636],0
p8,1,0.371728,0.79788,[19 46] ; [29 51],[21.51724138 43.48275862] ; [26.48275862 53.51724138],0
a1,1,0.39305,0.729484,[ 2 63] ; [ 5 77],[ 3.0952381 61.9047619] ; [ 3.9047619 78.0952381],0
v3,1,0.40315,0.698911,[16 43] ; [27 53],[18.25179856 40.74820144] ; [24.74820144 55.25179856],0
b1,1,0.403541,0.697749,[28 37] ; [41 41],[30.51020408 34.48979592] ; [38.48979592 43.51020408],0
b2,1,0.462622,0.539543,[10 26] ; [20 37],[11.61290323 24.38709677] ; [18.38709677 38.61290323],0
b3,1,0.462622,0.539543,[10 26] ; [20 37],[11.61290323 24.38709677] ; [18.38709677 38.61290323],0
a7,1,0.478379,0.502556,[43 22] ; [58 23],[44.96575342 20.03424658] ; [56.03424658 24.96575342],0
d3,1,0.478707,0.501808,[38 27] ; [52 29],[40.06849315 24.93150685] ; [49.93150685 31.06849315],0
r2,1,0.480462,0.497814,[61  4] ; [79  3],[61.9047619  3.0952381] ; [78.0952381  3.9047619],0
n2,1,0.514005,0.425906,[13  9] ; [23 11],[14.14285714  7.85714286] ; [21.85714286 12.14285714],0
a6,1,0.556501,0.345799,[37 28] ; [50 31],[38.73287671 26.26712329] ; [48.26712329 32.73287671],0
d4,1,0.560686,0.338517,[52 13] ; [60 19],[50.55555556 14.44444444] ; [61.44444444 17.55555556],0
s4,1,0.568918,0.324496,[ 7 58] ; [11 68],[ 8.125 56.875] ; [ 9.875 69.125],0
s1,1,0.571333,0.320458,[ 4 61] ; [ 7 74],[ 4.89726027 60.10273973] ; [ 6.10273973 74.89726027],0
p1,1,0.589085,0.291776,[ 4 60] ; [ 7 74],[ 4.85517241 59.14482759] ; [ 6.14482759 74.85517241],0
b5,1,0.699,0.149514,[40 25] ; [53 29],[41.12244898 23.87755102] ; [51.87755102 30.12244898],0
p11,1,0.722039,0.126547,[36 29] ; [43 39],[34.93197279 30.06802721] ; [44.06802721 37.93197279],0
v1,1,0.729174,0.119871,[28 37] ; [33 49],[26.97278912 38.02721088] ; [34.02721088 47.97278912],0
p3,1,0.78057,0.077605,[20 45] ; [27 55],[20.78231293 44.21768707] ; [26.21768707 55.78231293],0
b4,1,0.845169,0.038137,[41 24] ; [53 29],[41.56462585 23.43537415] ; [52.43537415 29.56462585],0
p2,1,0.880305,0.022675,[42 23] ; [52 30],[41.56462585 23.43537415] ; [52.43537415 29.56462585],0
