Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.000147,14.410427,[ 48 100] ; [23 11],[57.73626374 90.26373626] ; [13.26373626 20.73626374],1
n5,1,0.001485,10.096866,[120  31] ; [20 17],[112.44680851  38.55319149] ; [27.55319149  9.44680851],0
p1,1,0.024147,5.084015,[  6 148] ; [ 5 32],[  8.86910995 145.13089005] ; [ 2.13089005 34.86910995],0
n1,1,0.043584,4.072599,[26 19] ; [3 9],[22.89473684 22.10526316] ; [6.10526316 5.89473684],0
a3,1,0.045484,4.000607,[119  35] ; [34  3],[123.36125654  30.63874346] ; [29.63874346  7.36125654],0
s2,1,0.048717,3.885075,[103  50] ; [31  6],[107.90526316  45.09473684] ; [26.09473684 10.90526316],0
a8,1,0.054202,3.706472,[ 26 109] ; [ 2 33],[ 22.23529412 112.76470588] ; [ 5.76470588 29.23529412],0
s3,1,0.063587,3.441252,[104  48] ; [31  6],[108.57142857  43.42857143] ; [26.42857143 10.57142857],0
d3,1,0.064867,3.408363,[100  53] ; [30  7],[104.68421053  48.31578947] ; [25.31578947 11.68421053],0
n4,1,0.065016,3.404582,[127  25] ; [26 11],[123.04761905  28.95238095] ; [29.95238095  7.04761905],0
r3,1,0.092169,2.836071,[147   6] ; [33  4],[144.94736842   8.05263158] ; [35.05263158  1.94736842],0
b2,1,0.105894,2.614459,[57 64] ; [ 7 17],[53.40689655 67.59310345] ; [10.59310345 13.40689655],0
b3,1,0.105894,2.614459,[57 64] ; [ 7 17],[53.40689655 67.59310345] ; [10.59310345 13.40689655],0
b5,1,0.133923,2.246429,[101  53] ; [29  8],[104.81675393  49.18324607] ; [25.18324607 11.81675393],0
p11,1,0.133925,2.24641,[111  43] ; [22 15],[107.23560209  46.76439791] ; [25.76439791 11.23560209],0
v3,1,0.141503,2.161539,[63 80] ; [11 25],[59.11731844 83.88268156] ; [14.88268156 21.11731844],0
r1,1,0.275272,1.190286,[124  29] ; [27 10],[121.59473684  31.40526316] ; [29.40526316  7.59473684],0
p10,1,0.275272,1.190286,[124  29] ; [27 10],[121.59473684  31.40526316] ; [29.40526316  7.59473684],0
u1,1,0.301894,1.065811,[ 41 113] ; [13 24],[ 43.53926702 110.46073298] ; [10.46073298 26.53926702],0
v1,1,0.302046,1.065138,[77 69] ; [16 21],[74.19672131 71.80327869] ; [18.80327869 18.19672131],0
p12,1,0.317579,0.99889,[ 11 143] ; [ 1 36],[  9.67539267 144.32460733] ; [ 2.32460733 34.67539267],0
n6,1,0.347884,0.881159,[128  23] ; [29  8],[126.10106383  24.89893617] ; [30.89893617  6.10106383],0
v2,1,0.371696,0.797987,[88 60] ; [19 18],[85.6 62.4] ; [21.4 15.6],0
n3,1,0.392935,0.729841,[32 13] ; [10  2],[33.15789474 11.84210526] ; [8.84210526 3.15789474],0
b1,1,0.431919,0.617658,[65 89] ; [13 24],[62.89005236 91.10994764] ; [15.10994764 21.89005236],0
a1,1,0.441112,0.593388,[  9 145] ; [ 1 36],[  8.06282723 145.93717277] ; [ 1.93717277 35.06282723],0
p9,1,0.486897,0.483376,[129  24] ; [32  4],[130.33333333  22.66666667] ; [30.66666667  5.33333333],0
r2,1,0.525527,0.403033,[143   8] ; [35  1],[143.73262032   7.26737968] ; [34.26737968  1.73262032],0
p2,1,0.531437,0.391644,[112  42] ; [25 12],[110.46073298  43.53926702] ; [26.53926702 10.46073298],0
d1,1,0.531505,0.391514,[96 58] ; [21 16],[94.33507853 59.66492147] ; [22.66492147 14.33507853],0
d2,1,0.550399,0.356603,[95 58] ; [21 16],[93.41052632 59.58947368] ; [22.58947368 14.41052632],0
s6,1,0.565662,0.329995,[121  31] ; [31  6],[122.24338624  29.75661376] ; [29.75661376  7.24338624],0
n2,1,0.611893,0.257428,[31 15] ; [9 3],[31.72413793 14.27586207] ; [8.27586207 3.72413793],0
d5,1,0.617503,0.249392,[133  20] ; [31  6],[132.06315789  20.93684211] ; [31.93684211  5.06315789],0
p7,1,0.684259,0.165371,[77 74] ; [17 19],[75.90374332 75.09625668] ; [18.09625668 17.90374332],0
s1,1,0.686345,0.163071,[ 11 140] ; [ 2 35],[ 10.44148936 140.55851064] ; [ 2.55851064 34.44148936],0
b4,1,0.690368,0.158688,[86 68] ; [22 15],[87.07853403 66.92146597] ; [20.92146597 16.07853403],0
v4,1,0.70143,0.146988,[143  10] ; [33  3],[142.47619048  10.52380952] ; [33.52380952  2.47619048],0
a5,1,0.736209,0.113487,[121  33] ; [30  7],[121.7486911  32.2513089] ; [29.2513089  7.7486911],0
p4,1,0.780529,0.077635,[83 71] ; [19 18],[82.2408377 71.7591623] ; [19.7591623 17.2408377],0
p3,1,0.797928,0.065551,[66 88] ; [15 22],[65.30890052 88.69109948] ; [15.69109948 21.30890052],0
s8,1,0.809202,0.058301,[99 55] ; [23 14],[98.36649215 55.63350785] ; [23.63350785 13.36649215],0
u2,1,0.836664,0.042503,[20 13] ; [2 1],[20.16666667 12.83333333] ; [1.83333333 1.16666667],0
a6,1,0.846333,0.037558,[105  48] ; [26 11],[105.48947368  47.51052632] ; [25.51052632 11.48947368],0
p5,1,0.883506,0.02147,[  9 140] ; [ 2 35],[  8.81182796 140.18817204] ; [ 2.18817204 34.81182796],0
r4,1,0.932054,0.00727,[134  20] ; [32  5],[133.84293194  20.15706806] ; [32.15706806  4.84293194],0
a2,1,0.936624,0.006323,[ 51 103] ; [12 25],[ 50.79581152 103.20418848] ; [12.20418848 24.79581152],0
a7,1,0.942634,0.005178,[105  49] ; [25 12],[104.81675393  49.18324607] ; [25.18324607 11.81675393],0
p6,1,0.977031,0.000829,[ 50 103] ; [12 25],[ 49.92631579 103.07368421] ; [12.07368421 24.92631579],0
d4,1,0.985426,0.000334,[128  25] ; [31  6],[128.03684211  24.96315789] ; [30.96315789  6.03684211],0
a4,1,0.986191,0.0003,[83 71] ; [20 17],[83.04712042 70.95287958] ; [19.95287958 17.04712042],0
