Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,135.600434,[340  47] ; [38 73],[293.74698795  93.25301205] ; [84.25301205 26.74698795],1
n6,1,0.0,48.010294,[346  40] ; [68 42],[322.18548387  63.81451613] ; [91.81451613 18.18548387],1
s7,1,1e-06,24.019602,[260 115] ; [46 60],[238.56548857 136.43451143] ; [67.43451143 38.56548857],1
p11,1,1e-05,19.488244,[324  64] ; [72 40],[307.296  80.704] ; [88.704 23.296],1
a5,1,0.000117,14.83508,[294  94] ; [64 48],[277.808 110.192] ; [80.192 31.808],1
p6,1,0.000411,12.481748,[165 217] ; [27 83],[149.07317073 232.92682927] ; [42.92682927 67.07317073],1
a3,1,0.000488,12.161705,[295  92] ; [66 45],[280.53614458 106.46385542] ; [80.46385542 30.53614458],1
a8,1,0.000941,10.941105,[ 65 297] ; [ 5 99],[ 54.3776824 307.6223176] ; [15.6223176 88.3776824],1
s4,1,0.001031,10.771357,[ 71 313] ; [37 75],[ 83.61290323 300.38709677] ; [24.38709677 87.61290323],0
p3,1,0.001482,10.100342,[215 170] ; [43 68],[200.26209677 184.73790323] ; [57.73790323 53.26209677],0
r4,1,0.001577,9.986461,[367  21] ; [96 16],[359.288  28.712] ; [103.712   8.288],0
p5,1,0.001592,9.96855,[ 57 326] ; [  4 106],[ 47.38945233 335.61054767] ; [13.61054767 96.38945233],0
p2,1,0.002284,9.305743,[335  51] ; [83 28],[324.64386318  61.35613682] ; [93.35613682 17.64386318],0
p10,1,0.002506,9.136033,[330  55] ; [80 29],[319.53441296  65.46558704] ; [90.46558704 18.53441296],0
p4,1,0.003338,8.613036,[250 135] ; [55 56],[236.74395161 148.25604839] ; [68.25604839 42.74395161],0
v3,1,0.004373,8.122069,[166 208] ; [30 74],[153.35564854 220.64435146] ; [42.64435146 61.35564854],0
r1,1,0.008063,7.019502,[328  59] ; [82 29],[318.61445783  68.38554217] ; [91.38554217 19.61445783],0
u1,1,0.011168,6.438395,[ 83 305] ; [ 12 100],[ 73.72 314.28] ; [21.28 90.72],0
d5,1,0.013283,6.131001,[319  66] ; [81 31],[309.85915493  75.14084507] ; [90.14084507 21.85915493],0
b1,1,0.015875,5.81663,[167 221] ; [34 78],[155.976 232.024] ; [45.024 66.976],0
s8,1,0.018422,5.555567,[231 155] ; [53 59],[220.12851406 165.87148594] ; [63.87148594 48.12851406],0
a2,1,0.019824,5.427324,[104 284] ; [18 94],[ 94.672 293.328] ; [27.328 84.672],0
v1,1,0.02069,5.352739,[215 159] ; [48 59],[204.49480249 169.50519751] ; [58.50519751 48.49480249],0
a4,1,0.022,5.245779,[182 205] ; [39 73],[171.39679359 215.60320641] ; [49.60320641 62.39679359],0
p12,1,0.022511,5.205823,[ 46 338] ; [  5 106],[ 39.56363636 344.43636364] ; [11.43636364 99.56363636],0
p9,1,0.02265,5.195179,[338  48] ; [86 23],[330.63434343  55.36565657] ; [93.36565657 15.63434343],0
d1,1,0.026536,4.920727,[246 142] ; [58 54],[235.904 152.096] ; [68.096 43.904],0
p8,1,0.05013,3.83712,[210 174] ; [49 62],[200.92121212 183.07878788] ; [58.07878788 52.92121212],0
v4,1,0.072776,3.219273,[373  13] ; [102   8],[369.65725806  16.34274194] ; [105.34274194   4.65725806],0
n1,1,0.077532,3.115888,[31 32] ; [13 28],[26.65384615 36.34615385] ; [17.34615385 23.65384615],0
p7,1,0.080928,3.046174,[261 117] ; [63 42],[253.56521739 124.43478261] ; [70.43478261 34.56521739],0
d2,1,0.109778,2.557415,[202 184] ; [49 63],[194.5502008 191.4497992] ; [56.4497992 55.5502008],0
r2,1,0.203971,1.613712,[372  11] ; [106   6],[369.84646465  13.15353535] ; [108.15353535   3.84646465],0
s6,1,0.232831,1.423484,[321  57] ; [89 22],[316.93251534  61.06748466] ; [93.06748466 17.93251534],0
v2,1,0.270328,1.215084,[216 156] ; [53 49],[211.11392405 160.88607595] ; [57.88607595 44.11392405],0
d3,1,0.31839,0.995549,[274 112] ; [74 38],[269.73493976 116.26506024] ; [78.26506024 33.73493976],0
u4,1,0.33435,0.931977,[ 14 374] ; [  2 110],[ 12.416 375.584] ; [  3.584 108.416],0
s2,1,0.351802,0.866948,[307  81] ; [84 28],[303.416  84.584] ; [87.584 24.416],0
n2,1,0.363349,0.826287,[52 12] ; [31 11],[50.11320755 13.88679245] ; [32.88679245  9.11320755],0
b4,1,0.392592,0.730898,[225 163] ; [70 42],[228.92 159.08] ; [66.08 45.92],0
a1,1,0.431008,0.620107,[ 21 367] ; [  4 108],[ 19.4 368.6] ; [  5.6 106.4],0
a6,1,0.453832,0.561064,[250 135] ; [77 35],[253.30985915 131.69014085] ; [73.69014085 38.30985915],0
a7,1,0.513643,0.426639,[271 116] ; [82 30],[273.76953908 113.23046092] ; [79.23046092 32.76953908],0
d4,1,0.585148,0.297986,[324  61] ; [91 20],[322.12701613  62.87298387] ; [92.87298387 18.12701613],0
s1,1,0.610276,0.259774,[ 18 365] ; [  4 108],[ 17.02222222 365.97777778] ; [  4.97777778 107.02222222],0
s5,1,0.695357,0.153347,[150 217] ; [46 61],[151.75527426 215.24472574] ; [44.24472574 62.75527426],0
b3,1,0.820525,0.05147,[ 95 152] ; [21 36],[ 94.25 152.75] ; [21.75 35.25],0
b2,1,0.820525,0.05147,[ 95 152] ; [21 36],[ 94.25 152.75] ; [21.75 35.25],0
n3,1,0.834268,0.043777,[48 16] ; [30 11],[47.54285714 16.45714286] ; [30.45714286 10.54285714],0
u3,1,0.885762,0.020641,[58 35] ; [28 16],[58.37956204 34.62043796] ; [27.62043796 16.37956204],0
u2,1,0.909393,0.012951,[54 39] ; [26 18],[54.30656934 38.69343066] ; [25.69343066 18.30656934],0
b5,1,0.936124,0.006423,[227 161] ; [66 46],[227.368 160.632] ; [65.632 46.368],0
p1,1,0.993947,5.8e-05,[ 35 351] ; [ 10 100],[ 35.02016129 350.97983871] ; [  9.97983871 100.02016129],0
