Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,48.44592,[40 52] ; [115  17],[63.66071429 28.33928571] ; [91.33928571 40.66071429],1
s3,1,9.9e-05,15.156677,[51 42] ; [106  28],[64.3215859 28.6784141] ; [92.6784141 41.3215859],1
s2,1,0.000115,14.867161,[56 40] ; [110  25],[68.98701299 27.01298701] ; [97.01298701 37.98701299],1
a3,1,0.001567,9.998653,[68 28] ; [119  17],[77.37931034 18.62068966] ; [109.62068966  26.37931034],0
v3,1,0.002996,8.809821,[34 62] ; [74 60],[45.07826087 50.92173913] ; [62.92173913 71.07826087],0
v1,1,0.003661,8.444756,[50 45] ; [97 39],[60.45454545 34.54545455] ; [86.54545455 49.45454545],0
a5,1,0.0046,8.030507,[71 25] ; [121  16],[79.10729614 16.89270386] ; [112.89270386  24.10729614],0
s6,1,0.012465,6.243484,[74 19] ; [123  12],[80.35526316 12.64473684] ; [116.64473684  18.35526316],0
p6,1,0.020614,5.359097,[39 55] ; [77 58],[47.61572052 46.38427948] ; [68.38427948 66.61572052],0
d1,1,0.024237,5.077597,[55 41] ; [98 39],[63.03862661 32.96137339] ; [89.96137339 47.03862661],0
n1,1,0.028914,4.772727,[ 4 10] ; [18 10],[7.33333333 6.66666667] ; [14.66666667 13.33333333],0
p7,1,0.029278,4.751208,[64 29] ; [109  25],[70.87665198 22.12334802] ; [102.12334802  31.87665198],0
r3,1,0.029404,4.743813,[84  9] ; [133   4],[87.74347826  5.25652174] ; [129.25652174   7.74347826],0
r4,1,0.034598,4.464918,[87  9] ; [133   4],[90.64377682  5.35622318] ; [129.35622318   7.64377682],0
r1,1,0.043868,4.061625,[79 17] ; [124  12],[84. 12.] ; [119.  17.],0
b4,1,0.052883,3.747602,[66 30] ; [77 60],[58.91845494 37.08154506] ; [84.08154506 52.91845494],0
u1,1,0.058528,3.578621,[17 79] ; [39 98],[23.07296137 72.92703863] ; [ 32.92703863 104.07296137],0
p8,1,0.074699,3.176625,[51 43] ; [89 46],[57.46724891 36.53275109] ; [82.53275109 52.46724891],0
b1,1,0.08551,2.956936,[34 62] ; [64 73],[40.3776824 55.6223176] ; [57.6223176 79.3776824],0
d5,1,0.097293,2.749362,[78 18] ; [121  15],[82.34482759 13.65517241] ; [116.65517241  19.34482759],0
p10,1,0.098985,2.721829,[80 14] ; [126  11],[83.82683983 10.17316017] ; [122.17316017  14.82683983],0
d2,1,0.111136,2.537994,[47 47] ; [83 54],[52.9004329 41.0995671] ; [77.0995671 59.9004329],0
p9,1,0.148142,2.091275,[80 12] ; [127  10],[83.16157205  8.83842795] ; [123.83842795  13.16157205],0
v2,1,0.164284,1.934344,[52 42] ; [87 48],[57.05676856 36.94323144] ; [81.94323144 53.05676856],0
b3,1,0.180849,1.790636,[21 38] ; [42 48],[24.94630872 34.05369128] ; [38.05369128 51.94630872],0
b2,1,0.180849,1.790636,[21 38] ; [42 48],[24.94630872 34.05369128] ; [38.05369128 51.94630872],0
n6,1,0.194487,1.683295,[85  9] ; [129   7],[87.46086957  6.53913043] ; [126.53913043   9.46086957],0
v4,1,0.211127,1.563683,[90  5] ; [133   3],[91.70995671  3.29004329] ; [131.29004329   4.70995671],0
a6,1,0.256526,1.28741,[58 38] ; [92 44],[62.06896552 33.93103448] ; [87.93103448 48.06896552],0
p1,1,0.279918,1.167488,[15 80] ; [ 15 122],[12.28448276 82.71551724] ; [ 17.71551724 119.28448276],0
p12,1,0.280885,1.162801,[10 85] ; [ 21 115],[12.74891775 82.25108225] ; [ 18.25108225 117.74891775],0
p4,1,0.285574,1.140369,[63 31] ; [100  36],[66.6173913 27.3826087] ; [96.3826087 39.6173913],0
a2,1,0.289073,1.123931,[24 72] ; [43 94],[27.60515021 68.39484979] ; [39.39484979 97.60515021],0
b5,1,0.349906,0.873797,[48 48] ; [77 60],[51.50214592 44.49785408] ; [73.49785408 63.50214592],0
r2,1,0.369492,0.805372,[90  5] ; [132   4],[91.2987013  3.7012987] ; [130.7012987   5.2987013],0
a8,1,0.388567,0.743423,[12 77] ; [ 22 101],[14.27358491 74.72641509] ; [ 19.72641509 103.27358491],0
s4,1,0.435431,0.608294,[18 75] ; [ 32 103],[20.39473684 72.60526316] ; [ 29.60526316 105.39473684],0
n2,1,0.457592,0.551779,[14  1] ; [24  4],[13.25581395  1.74418605] ; [24.74418605  3.25581395],0
p5,1,0.467912,0.526903,[21 74] ; [ 36 101],[23.34051724 71.65948276] ; [ 33.65948276 103.34051724],0
d3,1,0.481279,0.495963,[66 30] ; [100  37],[68.39484979 27.60515021] ; [97.60515021 39.39484979],0
d4,1,0.50847,0.437215,[81 14] ; [120  16],[82.66233766 12.33766234] ; [118.33766234  17.66233766],0
s1,1,0.576246,0.312343,[ 5 90] ; [  5 129],[ 4.14847162 90.85152838] ; [  5.85152838 128.14847162],0
n5,1,0.589593,0.29098,[86  8] ; [127   9],[87.05217391  6.94782609] ; [125.94782609  10.05217391],0
p3,1,0.634785,0.225628,[56 39] ; [85 52],[57.73706897 37.26293103] ; [83.26293103 53.73706897],0
a4,1,0.654576,0.20018,[49 47] ; [74 63],[50.67811159 45.32188841] ; [72.32188841 64.67811159],0
a1,1,0.666994,0.185139,[ 5 91] ; [  9 128],[ 5.76824034 90.23175966] ; [  8.23175966 128.76824034],0
u3,1,0.683135,0.166618,[17 11] ; [12  6],[17.65217391 10.34782609] ; [11.34782609  6.65217391],0
n3,1,0.698384,0.150159,[11  4] ; [22  6],[11.51162791  3.48837209] ; [21.48837209  6.51162791],0
a7,1,0.802479,0.06257,[63 32] ; [93 44],[63.87931034 31.12068966] ; [92.12068966 44.87931034],0
p2,1,0.848692,0.0364,[84 11] ; [120  17],[83.53448276 11.46551724] ; [120.46551724  16.53448276],0
u2,1,0.910853,0.012536,[14 12] ; [10  8],[14.18181818 11.81818182] ; [9.81818182 8.18181818],0
p11,1,0.965074,0.001917,[78 18] ; [111  26],[77.87124464 18.12875536] ; [111.12875536  25.87124464],0
